unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
34009 2394 47551 13788 1534 53 3907 4266 14206 0.998592143461501 0.830423764021946 0.844853692204919 FALSE 3 3 3 NO YES 4141 3.61721009455743 14072 4.14838668766682 19.4641841955657 28.1267765776009 38.2888004548039 53.7237066515065 4093 3.61214783832649 13197 4.1205081240261 93.7819783968164 17.2387663862999 25.6194589679473 35.7505493672804 51.6253694021368 48 1.69019608002851 875 2.94250410616808 6.21802160318363 100 100 5 0.778151250383644 20 1.32221929473392 0.142126208072769 20 1.32221929473392 818 2.91328390176042 5.81296191017624 23 1.38021124171161 37 1.57978359661681 0.262933484934622 100 FALSE 1
47761 3318 76897 16712 2957 75 5832 6089 24829 0.999234765395612 0.832977566219752 0.860243722967609 FALSE 3 3 3 NO YES 5913 3.7718813201901 24627 4.39142914491944 17.6148130101109 25.853737767491 35.7493807609534 50.4040280992407 5843 3.76671020726226 23103 4.36368717588955 93.811670118163 15.4395533047656 23.3086612128295 33.1688525299745 48.2275029216985 70 1.85125834871908 1524 3.1832698436828 6.18832988183701 98.6876640419948 100 8 0.954242509439325 19 1.30102999566398 0.0771510943273643 21 1.34242268082221 1396 3.14519640611418 5.66857514110529 41 1.6232492903979 109 2.04139268515822 0.442603646404353 100 FALSE 1
69012 6709 92723 35049 3539 80 9528 5912 24569 0.999226667345343 0.829256379653524 0.864829311396756 FALSE 3 3 3 NO YES 5698 3.75579865697383 24342 4.38637409908548 17.1267767644401 25.4621641607099 35.2353956125216 50.176649412538 5648 3.75197157473633 22862 4.35913321634632 93.9199737079944 14.8543434520164 22.8020295687166 32.5737030880938 47.8785758026419 50 1.70757017609794 1480 3.17055505852121 6.08002629200559 100 100 4 0.698970004336019 19 1.30102999566398 0.0780543915865582 20 1.32221929473392 1387 3.14238946611884 5.69797058581875 26 1.43136376415899 74 1.8750612633917 0.304001314600279 100 FALSE 1
50432 3659 70298 17057 2537 166 7282 4871 18479 0.997618918232795 0.830293846620329 0.854699467125133 FALSE 3 3 3 NO YES 4708 3.67292869044272 18305 4.26259345802605 18.3611035236274 27.0417918601475 37.3395247200218 52.7670035509424 4653 3.66782637895071 17131 4.23380806572453 93.5864517891287 16.1228182826455 24.5052828206176 34.6914949506742 50.6450294787228 55 1.7481880270062 1174 3.07003786660776 6.41354821087135 99.5741056218058 100 8 0.954242509439325 43 1.64345267648619 0.234908494946736 20 1.32221929473392 1079 3.03342375548695 5.8945643266867 27 1.44715803134222 52 1.72427586960079 0.284075389237913 100 FALSE 1
67581 6563 96071 34174 2665 64 7830 6172 25401 0.998976417857968 0.846147789123992 0.866264766637232 FALSE 3 3 3 NO YES 5945 3.77422490486892 25153 4.40060705658069 16.1968751242397 23.9931618494812 33.3041784280205 47.8710293006798 5889 3.7701152947871 23882 4.37808887863879 94.946924820101 14.5590821539235 22.0752030818189 31.2913491332384 46.1435390670798 56 1.75587485567249 1271 3.1044871113124 5.05307517989902 99.5279307631786 100 6 0.845098040014257 26 1.43136376415899 0.103367391563631 19 1.30102999566398 1149 3.06069784035361 4.56804357333121 31 1.50514997831991 96 1.98677173426624 0.381664215004174 100 FALSE 1
62673 4659 93333 24305 3087 65 9962 5973 24838 0.999194781786297 0.825871647948357 0.864481494290404 FALSE 3 3 3 NO YES 5774 3.76155198856418 24609 4.3911116137028 18.1600227559023 26.3521475882807 35.9014994514202 50.1767645983177 5717 3.75724415102197 22974 4.36125552005815 93.3560892356455 15.4566031165666 23.4090711238792 32.9285279011056 47.6799860712109 57 1.76342799356294 1635 3.2137832993353 6.6439107643545 99.5718654434251 100 7 0.903089986991944 20 1.32221929473392 0.0812710796862936 22 1.36172783601759 1516 3.18098558078673 6.16034784022106 28 1.46239799789896 99 2 0.402291844447153 100 FALSE 1
45375 4209 63650 25584 2144 141 3331 4979 17124 0.997897686873454 0.850677411322893 0.860078918430905 FALSE 3 6 0 NO NO 4806 3.68187412212865 16929 4.22865695810894 15.7185894027999 23.6340008269833 33.2092858408648 48.2308464764605 4755 3.67724184594665 16235 4.21047904264525 95.9005257250871 14.9799815214044 22.6301201108716 31.9433323067447 47.0957807206652 51 1.7160033436348 694 2.84198480459011 4.09947427491287 99.8559077809798 100 9 1 35 1.55630250076729 0.206745820780909 15 1.20411998265592 598 2.77742682238931 3.53240002362809 27 1.44715803134222 61 1.79239168949825 0.360328430503869 100 FALSE 1
101116 9639 107988 37210 3756 152 7637 6707 28315 0.998269468127046 0.844605332564151 0.868232079028049 FALSE 3 6 0 NO NO 6426 3.8080082999104 28001 4.4471890512688 15.8708617549373 23.8491482447055 33.1452448126853 47.0768901110675 6373 3.80441205913771 26646 4.42564832192603 95.1608871111746 14.5237559108309 22.1346543571268 31.2279516625385 45.365157997448 53 1.73239375982297 1355 3.13225968953104 4.8391128888254 99.7785977859779 100 9 1 49 1.69897000433602 0.174993750223206 16 1.23044892137827 1210 3.08314414314305 4.32127424020571 28 1.46239799789896 96 1.98677173426624 0.342844898396486 100 FALSE 1
18312 1426 25648 6476 671 37 1315 3064 8207 0.998050443526197 0.843791883948103 0.85402600947239 FALSE 3 6 0 NO NO 3008 3.47842218774008 8151 3.91126417099837 17.6665439823335 26.463010673537 36.8298368298368 54.4105017789228 2974 3.47348697006457 7763 3.89008552671633 95.2398478714268 16.5013525698828 24.9388123148267 35.2441066597965 53.0980291124565 34 1.54406804435028 388 2.58994960132571 4.76015212857318 100 100 5 0.778151250383644 16 1.23044892137827 0.196294933137038 14 1.17609125905568 348 2.54282542695918 4.26941479573058 15 1.20411998265592 24 1.39794000867204 0.294442399705558 100 FALSE 1
268138 20116 324282 95189 10294 199 35794 12766 138308 0.999175752595716 0.827616623707406 0.905341635672439 FALSE 3 6 0 NO NO 11816 4.0725072355288 137263 5.13755665048221 12.661824380933 18.8368314840853 26.9737656906814 40.5134668483131 11713 4.06870521969194 129560 5.11247429139746 94.3881453851366 10.1497375733251 16.0929299166409 24.2358752701451 38.0889163322013 103 2.01703333929878 7703 3.88671627411648 5.61185461486344 98.091652602882 99.9610541347527 16 1.23044892137827 114 2.06069784035361 0.0830522427748191 26 1.43136376415899 6915 3.83985498460188 5.03777419989363 61 1.79239168949825 674 2.82930377283102 0.491028172194983 97.6261127596439 FALSE 1
77013 6191 106279 37760 3685 128 9478 6538 29423 0.998436596880523 0.833837473801503 0.852903900722598 FALSE 3 6 0 NO NO 6268 3.79719826983896 29127 4.46431066592589 17.1559034572733 25.5330106087136 34.9641226353555 49.1090740550005 6202 3.79260178116497 27530 4.439821986424 94.5171147045697 15.3723211042499 23.3853977479114 32.6661823465311 47.137667998547 66 1.82607480270083 1597 3.20357677497797 5.48288529543036 98.9981214777708 100 7 0.903089986991944 45 1.66275783168157 0.154495828612627 20 1.32221929473392 1471 3.16790781000148 5.050296975315 39 1.60205999132796 81 1.91381385238372 0.278092491502729 100 FALSE 1
75639 6294 110255 34302 3959 81 3950 6549 28559 0.999089603627897 0.857873174530665 0.852690621978843 FALSE 3 3 3 NO YES 6286 3.79844346035019 28274 4.45140261359749 15.2507604159298 23.5516729150456 33.2637759071939 47.7399731201811 6227 3.79434860389608 27461 4.43873216281094 97.1245667397609 15.1523979461782 23.2766468810313 32.6717890826991 47.1432212956557 59 1.77815125038364 813 2.9106244048892 2.87543326023909 98.8929889298893 100 5 0.778151250383644 26 1.43136376415899 0.0919572752351984 18 1.27875360095283 685 2.83632411570675 2.42272052061965 36 1.56820172406699 102 2.01283722470517 0.36075546438424 100 FALSE 1
54674 3733 65419 17208 2283 58 13595 4560 16737 0.998625798531024 0.802115073906844 0.862041666940511 FALSE 5 2 2 NO YES 4410 3.64453705777841 16577 4.21953213530016 23.3154370513362 31.9116848645714 41.1956325028654 55.6433612837063 4359 3.63948648926859 14645 4.16571902980083 88.3452977016348 16.9067941276886 25.2509388869921 35.0017070672585 50.8228064185729 51 1.7160033436348 1932 3.28623185402855 11.6547022983652 99.9482401656315 100 7 0.903089986991944 23 1.38021124171161 0.138746455932919 19 1.30102999566398 1875 3.27323283404305 11.3108523858358 25 1.41497334797082 34 1.54406804435028 0.205103456596489 100 FALSE 1
59616 4928 82069 25325 2903 86 7723 6183 24777 0.998950639303003 0.838761754514767 0.866569452892016 FALSE 5 2 2 NO YES 5974 3.77633790962018 24553 4.3901222515067 16.6496965747566 24.5754083004114 34.0243554759093 48.1855577729809 5913 3.7718813201901 23138 4.36434458608219 94.236956787358 14.6123260437376 22.1929293802403 31.5239000777941 46.0454663324401 61 1.79239168949825 1415 3.15106325335375 5.76304321264204 99.2226148409894 100 9 1 26 1.43136376415899 0.105893373518511 23 1.38021124171161 1305 3.11594317693906 5.31503278621757 29 1.47712125471966 84 1.92941892571429 0.342117052905959 100 FALSE 1
82214 7489 107943 42167 3719 55 13879 6411 27550 0.999128856261659 0.827005444345914 0.871106761848725 FALSE 5 2 2 NO YES 6154 3.78922805726734 27263 4.43558957308661 17.9327293401313 25.873895022558 35.1538715475186 48.8610937901185 6095 3.78504495833154 25171 4.40091772307545 92.32659648608 14.2465535735569 21.9856183703468 31.2740852568432 45.608040999563 59 1.77815125038364 2092 3.32076922833869 7.67340351391996 99.5697896749522 100 7 0.903089986991944 24 1.39794000867204 0.0880313978652386 21 1.34242268082221 1978 3.2964457942064 7.25525437406008 31 1.50514997831991 90 1.95904139232109 0.330117741994645 100 FALSE 1
42550 3668 53952 19895 1823 59 2717 4511 15331 0.998499771053095 0.844563302560457 0.840844797570414 FALSE 5 0 4 NO NO 4367 3.64028262969668 15182 4.18135759202845 16.6051903570017 25.1152680806218 35.4828085891187 51.4951916743512 4321 3.63568476254722 14576 4.16366815378267 96.008431036754 16.0675082327113 24.3002195389682 34.4744785949506 50.5831503841932 46 1.67209785793572 606 2.78318869107526 3.99156896324595 100 100 5 0.778151250383644 23 1.38021124171161 0.151495191674351 17 1.25527250510331 527 2.72263392253381 3.47121591358187 24 1.39794000867204 56 1.75587485567249 0.368857857989725 100 FALSE 1
86224 6993 98473 25002 3067 63 16165 6132 28333 0.999223519924038 0.812903680932868 0.844174339401285 FALSE 5 0 4 NO NO 5908 3.77151398997967 28096 4.44865995147093 21.4300968109339 30.0754555808656 39.9345102505695 54.0824316628702 5849 3.76715586608218 25480 4.40621646785326 90.6890660592255 17.1978021978022 25.4317111459969 35.5533751962323 50.4748822605965 59 1.77815125038364 2616 3.41780372263988 9.31093394077449 99.6559633027523 100 5 0.778151250383644 22 1.36172783601759 0.0783029612756264 22 1.36172783601759 2499 3.39794000867204 8.89450455580866 32 1.51851393987789 95 1.98227123303957 0.338126423690205 100 FALSE 1
20334 1712 24267 10377 671 93 4403 2644 6922 0.996099391799914 0.813493208879669 0.86882278413351 FALSE 5 0 4 NO NO 2594 3.41413736218448 6872 3.83714634390906 23.0355064027939 31.8393480791618 42.0256111757858 58.9348079161816 2554 3.40739090447073 6107 3.78589902838438 88.8678696158324 17.5536269854266 26.1011953495988 36.8757163910267 55.2480759783855 40 1.61278385671974 765 2.8842287696326 11.1321303841676 100 100 8 0.954242509439325 27 1.44715803134222 0.392898719441211 18 1.27875360095283 714 2.85430604180108 10.3899883585565 14 1.17609125905568 24 1.39794000867204 0.349243306169965 100 FALSE 1
59969 4999 83593 24130 2744 101 13909 5307 21082 0.998766719951254 0.813015842513511 0.862583785891383 FALSE 5 0 4 NO NO 5122 3.70952435587634 20885 4.31985527366793 20.1771606416088 27.9387119942543 37.4527172611922 51.8889154895858 5060 3.70423633730879 18897 4.27641584465345 90.4812066076131 15.4045615706197 22.8131449436418 32.6824363655607 48.0287876382495 62 1.79934054945358 1988 3.29863478312444 9.51879339238688 99.3963782696177 100 9 1 26 1.43136376415899 0.124491261671056 25 1.41497334797082 1876 3.27346427262135 8.98252334211156 28 1.46239799789896 86 1.93951925261862 0.411778788604261 100 FALSE 1
78821 6821 99661 40021 3504 66 7299 6299 25773 0.999146393124919 0.846971636655814 0.857951787548292 FALSE 5 0 4 NO NO 6050 3.78182715293243 25505 4.40664235535077 16.4163889433444 24.1364438345422 33.4522642619094 47.4259949029602 5993 3.77771673860963 24210 4.38401272771157 94.9225642030974 14.8946716232962 22.213961173069 31.3506815365551 45.5472945064023 57 1.76342799356294 1295 3.11260500153457 5.07743579690257 99.4594594594595 100 7 0.903089986991944 22 1.36172783601759 0.0862575965496961 19 1.30102999566398 1186 3.07445071895459 4.65006861399726 31 1.50514997831991 87 1.94448267215017 0.341109586355617 100 FALSE 1
40200 3160 56754 14359 2037 68 10646 4615 16184 0.998517053263398 0.80517795303684 0.871539253868479 FALSE 4 5 0 NO NO 4479 3.65127801399814 16035 4.20509604757848 22.7564702213907 30.8387901465544 39.9688182101653 54.2937324602432 4428 3.64630568028476 14200 4.15231892742465 88.5562831306517 16.4366197183099 24.3239436619718 33.9507042253521 49.6549295774648 51 1.7160033436348 1835 3.26387267686522 11.4437168693483 99.9455040871935 100 7 0.903089986991944 24 1.39794000867204 0.149672591206735 21 1.34242268082221 1754 3.24427712080184 10.9385718740256 23 1.38021124171161 57 1.76342799356294 0.355472404115996 100 FALSE 1
58494 4594 70886 20722 2389 50 9010 5144 19280 0.998910787863636 0.829875518241766 0.862862622996565 FALSE 4 5 0 NO NO 4963 3.69583177282669 19087 4.28076042632627 19.0548540891706 26.8088227589459 36.3598260596217 51.2547807408184 4904 3.69063901171597 17620 4.24603055119058 92.3141405144863 15.4880817253121 23.0476730987514 32.7185017026107 48.3371169125993 59 1.77815125038364 1467 3.16672605558005 7.6858594855137 99.3865030674847 100 8 0.954242509439325 21 1.34242268082221 0.110022528422487 20 1.32221929473392 1372 3.13767053723676 7.18813852360245 31 1.50514997831991 74 1.8750612633917 0.387698433488762 100 FALSE 1
33148 2396 51767 12893 1643 29 4546 5024 17145 0.99912510877858 0.820239136296157 0.863224926669626 FALSE 4 5 0 NO NO 4900 3.69028470251263 17018 4.23093403828436 17.2229404160301 25.1028322952168 34.7161828652016 50.1704078035022 4852 3.68601029131529 16048 4.20544797705168 94.30015277941 15.166999002991 22.688185443669 32.265702891326 48.0869890329013 48 1.69019608002851 970 2.987219229908 5.69984722058996 100 100 5 0.778151250383644 15 1.20411998265592 0.0881419673287108 18 1.27875360095283 906 2.9576072870601 5.32377482665413 25 1.41497334797082 49 1.69897000433602 0.287930426607122 100 FALSE 1
65210 5729 84262 26649 3265 81 3208 5945 23501 0.998808560912809 0.850091485106978 0.858729050368474 FALSE 4 5 0 NO NO 5730 3.75823040845775 23260 4.36662838129297 15.4858125537403 23.4178847807395 32.7901977644024 47.609630266552 5671 3.75373622217501 22524 4.3526647996511 96.8357695614789 15.2770378263186 22.8511809625289 32.0413780855976 46.8700053276505 59 1.77815125038364 736 2.86746748785905 3.16423043852107 98.7771739130435 100 9 1 28 1.46239799789896 0.120378331900258 19 1.30102999566398 630 2.80002935924413 2.7085124677558 31 1.50514997831991 78 1.89762709129044 0.335339638865004 100 FALSE 1
76891 5773 108786 24566 3567 73 25073 5778 26986 0.999073593345041 0.788779366786934 0.866448948918347 FALSE 4 0 5 NO NO 5582 3.74686762785043 26774 4.42772947950389 24.094270560992 32.0198700231568 41.4394561888399 54.9264211548517 5522 3.74217504322368 23363 4.36854719756766 87.2600283857474 16.4448058896546 24.6329666566794 34.5460771305055 49.4114625690194 60 1.78532983501077 3411 3.53300902249549 12.7399716142526 99.7068308413955 100 6 0.845098040014257 25 1.41497334797082 0.0933741689698962 23 1.38021124171161 3303 3.51904003864834 12.3365952043027 31 1.50514997831991 83 1.92427928606188 0.310002240980055 100 FALSE 1
58519 4926 77974 26886 2329 40 4582 5836 22880 0.999213286276568 0.84497377585447 0.855506619096757 FALSE 4 0 5 NO NO 5618 3.7496590320949 22645 4.35499150297848 16.7498344005299 25.1711194524178 34.7582247736807 49.3265621550011 5561 3.74523098452814 21664 4.33575869337039 95.6679178626628 15.8281019202363 23.8044682422452 33.1656203840473 47.9366691285081 57 1.76342799356294 981 2.99211148778695 4.33208213733716 99.2864424057085 100 6 0.845098040014257 18 1.27875360095283 0.079487745639214 21 1.34242268082221 900 2.95472479097906 3.9743872819607 30 1.49136169383427 63 1.80617997398389 0.278207109737249 100 FALSE 1
49166 3610 85447 16871 2544 114 6959 5112 20850 0.998800958753573 0.840863308949226 0.851989999045564 FALSE 4 0 5 NO NO 4958 3.69539410829111 20686 4.31569751444958 18.8823358793387 27.7675722711012 37.6631538238422 52.4944406845209 4909 3.69108149212297 19608 4.29245544652064 94.7887460117954 17.6764585883313 25.9332925336597 35.7303141574867 50.7904936760506 49 1.69897000433602 1078 3.03302144468291 5.21125398820458 100 100 7 0.903089986991944 25 1.41497334797082 0.120854684327565 19 1.30102999566398 989 2.99563519459755 4.78101131199845 23 1.38021124171161 64 1.81291335664286 0.309387991878565 100 FALSE 1
30187 2550 44309 13502 1715 78 4139 3791 11889 0.997897215074525 0.841113633744542 0.859365077495939 FALSE 5 2 2 NO YES 3676 3.56549362986886 11769 4.07077646284344 18.0474126943666 26.7652306907979 36.7320927861331 53.0036536664118 3625 3.55942779975949 11071 4.04422607711268 94.0691647548645 16.4483786469154 24.67708427423 34.531659290037 51.3232770300786 51 1.7160033436348 698 2.84447717574568 5.93083524513553 99.8567335243553 100 7 0.903089986991944 25 1.41497334797082 0.212422465799983 19 1.30102999566398 631 2.80071707828239 5.36154303679157 25 1.41497334797082 42 1.63346845557959 0.356869742543971 100 FALSE 1
55888 4271 86330 19314 3295 58 5510 6258 25964 0.999229702280377 0.840972114912582 0.855530405357262 FALSE 5 2 2 NO YES 6059 3.78247262416629 25753 4.41084469135838 15.7806857453501 24.0360346367414 33.6504484914379 48.0565371024735 6007 3.77872992399611 24684 4.39243313155555 95.8490272977905 15.0016204829039 22.8690649813644 32.2476097877167 46.7711878139686 52 1.72427586960079 1069 3.02938377768521 4.15097270220945 99.8129092609916 100 6 0.845098040014257 20 1.32221929473392 0.0776608550460141 18 1.27875360095283 961 2.98317507203781 3.73160408496098 28 1.46239799789896 88 1.94939000664491 0.341707762202462 100 FALSE 1
43025 3677 46640 18238 1433 34 6289 4424 14093 0.998722769460922 0.821187823159591 0.86134899499823 FALSE 5 2 2 NO YES 4303 3.63387226265833 13970 4.14522749265239 18.9191123836793 27.1653543307087 36.6428060128848 51.9613457408733 4253 3.62879748556671 12750 4.10554424574657 91.2670007158196 14.6588235294118 22.721568627451 32.3843137254902 48.5882352941177 50 1.70757017609794 1220 3.08671566394488 8.73299928418039 100 100 7 0.903089986991944 18 1.27875360095283 0.128847530422334 19 1.30102999566398 1147 3.05994188806195 8.21045096635648 24 1.39794000867204 55 1.7481880270062 0.393700787401575 100 FALSE 1
54173 3933 89147 19135 3011 88 3857 5937 24163 0.998551503952923 0.851218805259604 0.858750627508742 FALSE 5 2 2 NO YES 5745 3.75936562165593 23945 4.37923297816767 16.4000835247442 24.2806431405304 33.8818124869493 48.4192942159115 5691 3.75526489141225 23196 4.36543182249042 96.8719983295051 16.3735126745991 23.8834281772719 33.2083117778927 47.7582341783066 54 1.74036268949424 749 2.8750612633917 3.12800167049488 99.4659546061415 100 8 0.954242509439325 35 1.55630250076729 0.146168302359574 18 1.27875360095283 636 2.80413943233535 2.65608686573397 28 1.46239799789896 78 1.89762709129044 0.325746502401336 100 FALSE 1
60832 5271 64154 22847 2019 92 17165 4436 16025 0.998003119502026 0.783276130556458 0.873509595313825 FALSE 5 2 2 NO YES 4291 3.63265971329391 15870 4.20060429164455 26.6162570888469 34.3793320730939 43.0245746691871 56.6666666666667 4237 3.62716095237478 13383 4.12658592795434 84.3289224952741 16.9991780617201 24.9271463797355 34.349547933946 49.9065979227378 54 1.74036268949424 2487 3.39585037601878 15.6710775047259 99.8391636509851 100 7 0.903089986991944 32 1.51851393987789 0.201638311279143 21 1.34242268082221 2398 3.38003024796783 15.1102709514808 26 1.43136376415899 57 1.76342799356294 0.359168241965974 100 FALSE 1
30998 3394 36324 15876 1082 51 8747 3231 9346 0.997860046011278 0.782152791801677 0.878984721822468 FALSE 5 2 2 NO YES 3131 3.49582175338591 9231 3.96529579581166 24.2443938901527 32.1525295200953 41.3281334633301 57.1010724731882 3085 3.48939592172713 7918 3.89867034296553 85.7761889286101 15.4963374589543 23.5160394038899 33.5817125536752 51.4650164182874 46 1.67209785793572 1313 3.11859536522376 14.2238110713899 100 100 9 1 20 1.32221929473392 0.216661250135413 19 1.30102999566398 1265 3.10243370568134 13.7038240710649 18 1.27875360095283 28 1.46239799789896 0.303325750189579 100 FALSE 1
47094 3381 76015 18387 2305 71 5013 5190 19872 0.998842592089954 0.84249194804625 0.861815186284628 FALSE 5 2 2 NO YES 5023 3.70104963072914 19696 4.29440008490981 17.1608448415922 25.2995532087734 35.3371242891958 50.6041835905768 4977 3.69705489227257 18774 4.27357994567621 95.3188464662876 15.9316075423458 23.7669116863748 33.6049856184084 49.1157984446575 46 1.67209785793572 922 2.96520170102591 4.68115353371243 100 100 8 0.954242509439325 21 1.34242268082221 0.106620633631194 18 1.27875360095283 847 2.92839585225671 4.30036555645816 20 1.32221929473392 54 1.74036268949424 0.274167343623071 100 FALSE 1
47330 3772 79148 16647 2755 116 7427 5102 19900 0.997788944222217 0.834271356364688 0.851507109795422 FALSE 6 0 3 NO NO 4920 3.69205336503408 19705 4.29459847845371 18.8378584115707 27.1606191321999 37.0565846231921 52.3623445825932 4861 3.68681495450732 18491 4.26698388476604 93.8391271250952 16.7811367692391 24.8823752095614 34.670920988589 50.3974906711373 59 1.77815125038364 1214 3.08457627793433 6.16087287490485 99.2586490939045 100 8 0.954242509439325 43 1.64345267648619 0.218218726211621 19 1.30102999566398 1090 3.03782475058834 5.53159096675971 32 1.51851393987789 81 1.91381385238372 0.411063181933519 100 FALSE 1
61363 4631 57089 16269 2115 64 7745 4391 15242 0.998622227398883 0.82187376930726 0.856055074101119 FALSE 5 4 0 NO NO 4257 3.6292056571023 15090 4.17871801910577 19.2445328031809 27.7203445990722 37.5546719681909 53.3929754804506 4210 3.62438524142026 13899 4.14301480025409 92.1073558648111 15.6701921001511 23.9225843585869 33.8441614504641 50.5288150226635 47 1.68124123737559 1191 3.07627625540422 7.89264413518887 100 100 8 0.954242509439325 21 1.34242268082221 0.139165009940358 19 1.30102999566398 1124 3.05115252244738 7.44864148442677 20 1.32221929473392 46 1.67209785793572 0.304837640821736 100 FALSE 1
31289 3241 40352 16608 1264 120 1530 3956 11558 0.99697179356552 0.86113514374361 0.855510593951727 FALSE 5 4 0 NO NO 3812 3.58126680527367 11391 4.05659997629278 16.4779211658327 24.8792906680713 34.8871916425248 51.0227372487051 3770 3.57645653240562 10961 4.03988979773618 96.2250899833202 16.1390384089043 24.2861052823647 33.9202627497491 50.2326430070249 42 1.63346845557959 430 2.63447727016073 3.77491001667984 100 100 5 0.778151250383644 35 1.55630250076729 0.307260117636731 18 1.27875360095283 359 2.55630250076729 3.15161092090247 19 1.30102999566398 36 1.56820172406699 0.316038978140637 100 FALSE 1
71294 5347 99732 27478 3607 73 3491 6493 27855 0.998887093520414 0.855609405544567 0.849506067310692 FALSE 5 4 0 NO NO 6202 3.79260178116497 27546 4.44007430901763 14.7426123575111 22.7002105568867 32.5165178247295 47.2591301822406 6153 3.78915749191144 26795 4.42806996911906 97.273651346838 14.5400261242769 22.3437208434409 31.9350625116626 46.6654226534801 49 1.69897000433602 751 2.87621784059164 2.72634865316198 100 100 7 0.903089986991944 31 1.50514997831991 0.112539025629856 16 1.23044892137827 646 2.8109042806687 2.34516808248021 26 1.43136376415899 74 1.8750612633917 0.268641545051913 100 FALSE 1
36244 2963 46750 16195 1752 66 2785 4099 13030 0.998081349963099 0.840061396131956 0.858019295457179 FALSE 5 4 0 NO NO 3984 3.60042832573213 12905 4.11079166077111 17.1251452925223 25.3545137543588 35.2808988764045 51.4064316156528 3946 3.59626712639552 12300 4.08994041849864 95.3118946144905 15.9512195121951 23.7967479674797 33.609756097561 49.9918699186992 38 1.5910646070265 605 2.78247262416629 4.68810538550949 100 100 6 0.845098040014257 24 1.39794000867204 0.185974428516079 15 1.20411998265592 552 2.7427251313047 4.27741185586982 17 1.25527250510331 29 1.47712125471966 0.224719101123595 100 FALSE 1
22325 1641 26849 8813 788 63 4773 2762 7344 0.997549018249525 0.809232025041895 0.861382269359655 FALSE 5 2 2 NO YES 2683 3.42878251149695 7257 3.86081696386454 22.8055670387212 31.4455008956869 41.9181479950393 58.9913187267466 2643 3.4222614508136 6444 3.80922292168942 88.797023563456 16.9149596523898 25.512104283054 36.6232153941651 55.1520794537554 40 1.61278385671974 813 2.9106244048892 11.202976436544 100 100 7 0.903089986991944 18 1.27875360095283 0.248036378668871 18 1.27875360095283 770 2.88705437805096 10.6104450875017 15 1.20411998265592 25 1.41497334797082 0.344494970373433 100 FALSE 1
37681 2684 46811 15481 1651 88 6100 3819 12384 0.997819766636127 0.819121446366988 0.846333295919496 FALSE 5 2 2 NO YES 3715 3.5700757053216 12277 4.08912762904428 21.0800684206239 29.8362792213081 39.3581493850289 54.834242893215 3665 3.5641924606262 11242 4.05088221066403 91.569601694225 17.4968866749689 25.9918164027753 35.6431239992884 52.0370040917986 50 1.70757017609794 1035 3.01535975540921 8.43039830577503 100 100 9 1 27 1.44715803134222 0.219923434063696 19 1.30102999566398 954 2.98000337158375 7.77062800358394 22 1.36172783601759 54 1.74036268949424 0.439846868127393 100 FALSE 1
100400 8562 145958 38411 4296 107 40123 6787 34021 0.999118191411446 0.780165191857921 0.888715531960985 FALSE 5 2 2 NO YES 6477 3.81144094367416 33677 4.52734629260332 24.3222377290139 31.8466609258544 39.9055735368352 52.6561154497135 6411 3.80699351368211 28720 4.45819955698117 85.2807554117053 14.6274373259053 22.4825905292479 31.1594707520891 45.5779944289694 66 1.82607480270083 4957 3.6953065224318 14.7192445882947 99.6772241274965 100 7 0.903089986991944 28 1.46239799789896 0.0831427977551445 25 1.41497334797082 4834 3.68439647841902 14.3540101552989 34 1.54406804435028 95 1.98227123303957 0.282091635240669 100 FALSE 1
62500 4921 94932 21578 3400 70 13406 5747 24477 0.998815213874733 0.817420435176933 0.850880070727593 FALSE 5 2 2 NO YES 5536 3.74327452351193 24256 4.38483708820368 19.9744393139842 28.3352572559367 37.932882585752 52.2303759894459 5477 3.73862202791794 22176 4.34590279647654 91.4248021108179 16.0353535353535 24.1026334776335 33.7797619047619 48.8275613275613 59 1.77815125038364 2080 3.31827208021163 8.57519788918206 99.5673076923077 100 8 0.954242509439325 28 1.46239799789896 0.115435356200528 19 1.30102999566398 1977 3.29622628726116 8.15056068601583 32 1.51851393987789 75 1.88081359228079 0.309201846965699 100 FALSE 1
