unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID2
101976 8137 117146 33957 3530 34 17586 4184 16796 0.99934508156743 0.828709215986718 0.846570108019702 FALSE 5 0 4 NO NO 4004 3.60260252042026 16594 4.21997725674462 20.7906472218874 29.5287453296372 40.0265156080511 55.9178016150416 3961 3.59791447120253 15154 4.18055594070364 91.3221646378209 16.8932295103603 25.6631912366372 36.2610531872773 52.9035238220932 43 1.64345267648619 1440 3.15866398081399 8.6778353621791 100 100 2 0.477121254719662 11 1.07918124604762 0.066289020127757 22 1.36172783601759 1368 3.13640344813399 8.24394359407015 19 1.30102999566398 61 1.79239168949825 0.367602747981198 100 FALSE 4
75181 6578 122030 32937 4978 24 21359 3527 12112 0.999422059941032 0.833470937224677 0.861211310096342 FALSE 5 0 4 NO NO 3371 3.5278875659527 11937 4.07693157455566 20.3652509005613 28.868224847114 38.9126246125492 55.8012901063919 3331 3.52270499273475 10775 4.03245758271493 90.2655608611879 15.4802784222738 23.7958236658933 34.1252900232019 52.2877030162413 40 1.61278385671974 1162 3.06557971472845 9.7344391388121 100 100 6 0.845098040014257 7 0.903089986991944 0.0586411996313982 21 1.34242268082221 1116 3.04805317311561 9.34908268409148 13 1.14612803567824 39 1.60205999132796 0.326715255089218 100 FALSE 4
92669 10672 137769 52218 4487 37 9103 4232 15179 0.999077672442798 0.855260556785519 0.854205906709331 FALSE 5 0 4 NO NO 4030 3.60541279815305 14943 4.17446685888602 16.1681054674429 24.1986214280934 34.4709897610922 50.8331660309175 3978 3.59977393914639 14231 4.15326593507587 95.2352271966807 14.8970557234207 22.7953060220645 32.9843299838381 49.5748717588363 52 1.72427586960079 712 2.85308952985187 4.76477280331928 99.7191011235955 100 5 0.778151250383644 14 1.17609125905568 0.0936893528742555 18 1.27875360095283 626 2.79726754083072 4.189252492806 29 1.47712125471966 72 1.86332286012046 0.481830957639028 100 FALSE 1
44806 4124 69924 18825 2429 37 13186 2884 9308 0.999247957671629 0.828104855148147 0.872474352734902 FALSE 4 5 0 NO NO 2780 3.44420098886416 9193 3.96350449941429 22.7999564886327 31.0888719678016 41.3575546611552 59.1645817469814 2738 3.43759203225396 8251 3.91655921930111 89.7530729903187 17.3918312931766 25.7544540055751 36.6016240455702 55.787177311841 42 1.63346845557959 942 2.97451169273733 10.2469270096813 100 100 5 0.778151250383644 7 0.903089986991944 0.0761448928532579 21 1.34242268082221 906 2.9576072870601 9.85532470357881 16 1.23044892137827 29 1.47712125471966 0.315457413249211 100 FALSE 6
65962 5448 92905 29755 3306 73 9996 3328 10882 0.998989155487053 0.83045395990585 0.848096996786439 FALSE 4 5 0 NO NO 3216 3.50745106090197 10743 4.03116599966066 18.6540072605417 27.1246393000093 37.6896583822024 55.4035185702318 3178 3.50229052791477 10019 4.00086772153123 93.2607279158522 16.0295438666534 24.1940313404531 34.873739894201 53.3286755165186 38 1.5910646070265 724 2.86033800657099 6.73927208414782 100 100 5 0.778151250383644 11 1.07918124604762 0.102392255422135 19 1.30102999566398 693 2.84135947045485 6.45071209159453 14 1.17609125905568 20 1.32221929473392 0.186167737131155 100 FALSE 1
29087 2663 50503 16323 1460 21 4507 3033 8953 0.998994749247186 0.844074610919162 0.862168142334254 FALSE 4 5 0 NO NO 2929 3.46686762035411 8827 3.94586232448962 18.5567010309278 27.2006344171293 37.4192817491787 54.9563838223632 2897 3.46209838113516 8383 3.92345126963965 94.9699784751331 17.2372658952642 25.3608493379458 35.6077776452344 53.6204222831922 32 1.51851393987789 444 2.64836001098093 5.03002152486689 100 100 4 0.698970004336019 8 0.954242509439325 0.09063101846607 17 1.25527250510331 417 2.62117628177504 4.7241418375439 11 1.07918124604762 19 1.30102999566398 0.215248668856916 100 FALSE 1
82350 7036 114808 35907 3277 32 4323 3938 13615 0.999485860448413 0.853250091183805 0.854424638689211 FALSE 4 5 0 NO NO 3791 3.57886832866603 13433 4.12820534396267 15.7150301496315 23.6953770565026 33.9760291818656 51.2841509714881 3747 3.57379958221574 13061 4.11600967942474 97.2307005136604 15.6343312150678 23.497435112166 33.6115151979175 50.9838450348365 44 1.65321251377534 372 2.57170883180869 2.76929948633961 100 100 2 0.477121254719662 7 0.903089986991944 0.0521104742053153 16 1.23044892137827 319 2.50514997831991 2.3747487530708 26 1.43136376415899 46 1.67209785793572 0.3424402590635 100 FALSE 1
85101 7428 144810 31113 5531 22 32785 3953 15618 0.999423741196425 0.802599564091049 0.857599655782011 FALSE 4 0 5 NO NO 3760 3.5753033334224 15397 4.18746431529292 23.4071572384231 32.2790153926089 42.4823017470936 57.9268688705592 3716 3.57019256109573 13582 4.13299570069227 88.2119893485744 16.9636283316154 25.9240170814313 36.482108673244 53.4162862612281 44 1.65321251377534 1815 3.25911584418507 11.7880106514256 100 100 5 0.778151250383644 9 1 0.0584529453789699 23 1.38021124171161 1776 3.2496874278053 11.5347145547834 16 1.23044892137827 30 1.49136169383427 0.194843151263233 100 FALSE 6
70173 6661 110859 37251 3244 160 8207 3884 13912 0.998849913025554 0.854657848724369 0.853866551274762 FALSE 4 0 5 NO NO 3732 3.5720579899263 13734 4.13782866375658 17.0088830639289 25.8045725935634 35.8162225134702 52.6940439784476 3694 3.56761444273084 13162 4.11935488129643 95.8351536333188 16.2893177328673 24.6619054854885 34.5844096641848 51.7094666464063 38 1.5910646070265 572 2.75815462196739 4.16484636668123 100 100 4 0.698970004336019 16 1.23044892137827 0.116499199068006 18 1.27875360095283 522 2.71850168886727 3.80078636959371 16 1.23044892137827 34 1.54406804435028 0.247560798019514 100 FALSE 3
60675 5149 118763 20129 5173 149 8604 3452 12094 0.998594343477266 0.851165866668459 0.844963746515837 FALSE 4 0 5 NO NO 3310 3.51995918075207 11931 4.07671324469003 18.2884921632721 27.5584611516218 38.798089011818 55.9383119604392 3274 3.5152113043278 11377 4.05606592943175 95.3566339787109 17.4650610881603 26.3777797310363 37.3912279159708 54.8299200140635 36 1.56820172406699 554 2.74429298312268 4.64336602128908 100 100 7 0.903089986991944 17 1.25527250510331 0.142485960942084 18 1.27875360095283 514 2.71180722904119 4.30810493671947 11 1.07918124604762 23 1.38021124171161 0.192775123627525 100 FALSE 3
37175 4326 62275 19295 2023 131 4576 2400 6957 0.995831535150451 0.85410377913741 0.858989709659753 FALSE 5 2 2 NO YES 2322 3.36604920980024 6869 3.83695673705955 18.2850487698355 27.9371087494541 39.6418692677246 59.6302227398457 2289 3.35983548233989 6485 3.81197694433695 94.4096666181395 16.9776407093292 26.2760215882806 37.8565921356978 58.3500385505012 33 1.53147891704226 384 2.5854607295085 5.59033338186053 100 100 5 0.778151250383644 29 1.47712125471966 0.422186635609259 16 1.23044892137827 339 2.53147891704225 4.93521618867375 12 1.11394335230684 16 1.23044892137827 0.232930557577522 100 FALSE 1
57748 4883 107034 26620 3872 37 7019 4311 15802 0.999620300595102 0.843374255889524 0.8469175756755 FALSE 5 2 2 NO YES 4151 3.6182573448404 15599 4.19312459835446 16.9754471440477 25.3798320405154 35.0599397397269 50.9199307647926 4109 3.61384182187607 14955 4.17481545648218 95.8715302262966 16.2086258776329 24.2928786359077 33.741223671013 49.7425610163825 42 1.63346845557959 644 2.80955971463527 4.12846977370344 100 100 5 0.778151250383644 6 0.845098040014257 0.0384640041028271 19 1.30102999566398 597 2.77670118398841 3.8271684082313 18 1.27875360095283 41 1.6232492903979 0.262837361369319 100 FALSE 1
49572 4309 61446 24952 1693 83 7983 3377 10083 0.998115639196553 0.826143012172823 0.867697245167862 FALSE 5 2 2 NO YES 3262 3.51361707378787 9960 3.99830294009854 19.2670682730924 27.5100401606426 37.5200803212851 54.6385542168675 3221 3.5081255360832 9110 3.95956604663793 91.4658634538153 15.2799121844127 23.3589462129528 33.6333699231614 51.6575192096597 41 1.6232492903979 850 2.92992956008459 8.53413654618474 100 100 5 0.778151250383644 19 1.30102999566398 0.190763052208835 19 1.30102999566398 794 2.90036712865647 7.9718875502008 17 1.25527250510331 37 1.57978359661681 0.3714859437751 100 FALSE 4
62687 5030 121055 26227 3608 113 3996 3954 14083 0.998934885323486 0.870198110579991 0.845628881893856 FALSE 5 2 2 NO YES 3779 3.57749179983723 13890 4.14273351131352 16.8610511159107 25.190784737221 35.4571634269258 52.7141828653708 3739 3.57287160220048 13517 4.13091244210747 97.3146148308135 16.9120366945328 25.0425390249316 35.1261374565362 52.385884441814 40 1.61278385671974 373 2.57287160220048 2.68538516918646 100 100 8 0.954242509439325 15 1.20411998265592 0.107991360691145 14 1.17609125905568 305 2.48572142648158 2.19582433405328 18 1.27875360095283 53 1.73239375982297 0.381569474442045 100 FALSE 8
73642 8299 88260 34927 2712 98 20811 2935 9499 0.99821033687945 0.80566375323122 0.866616626364221 FALSE 5 2 2 NO YES 2806 3.44824241263444 9347 3.97071870372019 25.0347705146036 33.5829677971542 43.703862201776 60.5113940301701 2764 3.44169513564072 8060 3.90638892115283 86.230876216968 17.4317617866005 25.9429280397022 36.8362282878412 55.6203473945409 42 1.63346845557959 1287 3.10991586302379 13.769123783032 100 100 5 0.778151250383644 17 1.25527250510331 0.181876537926607 20 1.32221929473392 1239 3.09342168516224 13.2555900288863 17 1.25527250510331 31 1.50514997831991 0.331657216219108 100 FALSE 6
35120 4644 44890 22493 2193 22 10368 1846 5030 0.998409540758629 0.80556659879609 0.873954524941302 FALSE 5 2 2 NO YES 1780 3.25066391946324 4956 3.69521891890515 26.2308313155771 35.2300242130751 46.589991928975 67.3325262308313 1745 3.24204423936955 4219 3.62531245096167 85.1291364003228 18.1559611282294 27.5420715809434 40.0568855178952 63.1192225645888 35 1.55630250076729 737 2.86805636182304 14.8708635996772 100 100 3 0.602059991327962 8 0.954242509439325 0.161420500403551 21 1.34242268082221 709 2.85125834871908 14.3058918482647 11 1.07918124604762 20 1.32221929473392 0.403551251008878 100 FALSE 6
56160 5897 108590 24430 3294 213 7020 3493 11585 0.998014673286133 0.846698316058094 0.86007694425814 FALSE 5 2 2 NO YES 3359 3.52633927738984 11421 4.05774215582875 17.3277296208738 25.4968916907451 35.9513177480081 53.6643026004728 3312 3.52022143588196 10872 4.03634938803184 95.1930654058314 16.1975717439294 24.1629874908021 34.6854304635762 52.7133922001472 47 1.68124123737559 549 2.74036268949424 4.80693459416864 100 100 6 0.845098040014257 23 1.38021124171161 0.20138341651344 17 1.25527250510331 471 2.67394199863409 4.12398213816653 24 1.39794000867204 55 1.7481880270062 0.481569039488661 100 FALSE 1
56965 4647 110398 24785 3493 85 10182 3441 11493 0.998781866354492 0.836335159804807 0.852779211016087 FALSE 6 0 3 NO NO 3291 3.51745982654023 11318 4.05380805992066 17.8476762678919 26.3032337868881 36.9146492313129 54.5767803498851 3251 3.51215053692203 10724 4.03039730085676 94.7517229192437 16.3558373741141 24.6363297277135 35.136143230138 53.2450578142484 40 1.61278385671974 594 2.77451696572855 5.24827708075632 100 100 5 0.778151250383644 14 1.17609125905568 0.123696766213112 22 1.36172783601759 546 2.73798732633343 4.82417388231136 13 1.14612803567824 34 1.54406804435028 0.300406432231843 100 FALSE 3
69956 5459 75527 23262 2891 92 11424 2840 8798 0.997954079338538 0.81859513432758 0.852920148988237 FALSE 5 4 0 NO NO 2731 3.43648069500949 8668 3.93796900295145 20.1315182279649 28.8763267189663 39.9400092293493 57.8449469312413 2694 3.43055876952276 7937 3.89971109457114 91.5666820489156 16.3789845029608 25.0472470706816 36.3991432531183 55.3105707446138 37 1.57978359661681 731 2.86451108105839 8.43331795108445 100 100 6 0.845098040014257 18 1.27875360095283 0.207660359944624 19 1.30102999566398 685 2.83632411570675 7.9026303645593 12 1.11394335230684 28 1.46239799789896 0.323027226580526 100 FALSE 1
35485 4487 53153 21788 2049 118 1666 2570 7032 0.996302615192971 0.857224117097235 0.850681384127724 FALSE 5 4 0 NO NO 2469 3.39269695325967 6901 3.83897495495547 16.504854368932 25.4310969424721 37.0091291117229 57.1946094768874 2431 3.3859635706007 6641 3.82229887126237 96.2324300825967 16.1873211865683 25.0112934798976 36.5005270290619 56.8890227375395 38 1.5910646070265 260 2.41664050733828 3.76756991740328 100 100 7 0.903089986991944 26 1.43136376415899 0.376756991740328 16 1.23044892137827 208 2.32014628611105 3.01405593392262 15 1.20411998265592 26 1.43136376415899 0.376756991740328 100 FALSE 1
79588 7263 132638 37183 4844 131 4420 4241 15794 0.999240217171559 0.860643281714168 0.84215471561687 FALSE 5 4 0 NO NO 4053 3.60788374435699 15564 4.19214912501853 16.1912104857363 24.5373939861218 34.8239527113852 51.7733230531997 4008 3.60303605625052 15177 4.18121454849041 97.5134926754048 16.2153258219675 24.4382947881663 34.5852276470976 51.4660341305923 45 1.66275783168157 387 2.58883172559421 2.48650732459522 100 100 4 0.698970004336019 12 1.11394335230684 0.0771010023130301 18 1.27875360095283 333 2.52374646681156 2.13955281418658 23 1.38021124171161 42 1.63346845557959 0.269853508095605 100 FALSE 8
42379 4642 62084 21103 1757 86 4082 2570 7502 0.998267127434995 0.84337509884914 0.854570974978706 FALSE 5 4 0 NO NO 2492 3.39672227850377 7408 3.86975959478241 18.0210583153348 26.5928725701944 37.9589632829374 58.0588552915767 2455 3.39022836246913 7056 3.84862011743413 95.2483801295896 17.0918367346939 25.5668934240363 36.9189342403628 57.4404761904762 37 1.57978359661681 352 2.54777470538782 4.75161987041037 100 100 5 0.778151250383644 13 1.14612803567824 0.17548596112311 18 1.27875360095283 302 2.4814426285023 4.07667386609071 14 1.17609125905568 37 1.57978359661681 0.499460043196544 100 FALSE 1
42576 4048 64018 20855 2324 92 8143 2357 6921 0.99739921832481 0.836728795207732 0.831815009658995 FALSE 5 2 2 NO YES 2278 3.35774432518038 6821 3.83391171507138 21.0672921858965 30.4794018472365 42.1785661926404 61.7358158627767 2244 3.35121634533934 6289 3.79865064544527 92.2005571030641 18.3176975671808 27.4924471299094 39.3226268087136 59.7233264429957 34 1.54406804435028 532 2.72672720902657 7.79944289693593 100 100 4 0.698970004336019 18 1.27875360095283 0.263890925084299 17 1.25527250510331 494 2.69460519893357 7.24233983286908 13 1.14612803567824 20 1.32221929473392 0.293212138982554 100 FALSE 4
113197 12356 202241 48568 6163 136 54982 4639 19989 0.999199559257992 0.799139526339917 0.886287014714586 FALSE 5 2 2 NO YES 4431 3.64659975172037 19721 4.29495095446527 23.91866538208 31.732670757061 40.8295725368896 55.2406064601187 4381 3.64167237322469 17008 4.23067878114647 86.2430911211399 15.3751175917215 23.4713076199436 33.1843838193791 49.2944496707432 50 1.70757017609794 2713 3.43360984332372 13.7569088788601 100 100 7 0.903089986991944 16 1.23044892137827 0.0811317884488616 21 1.34242268082221 2643 3.4222614508136 13.4019573043963 22 1.36172783601759 54 1.74036268949424 0.273819786014908 100 FALSE 6
70888 6685 126750 30751 4558 51 17353 3895 14491 0.99882685736055 0.823200606705403 0.848043028056706 FALSE 5 2 2 NO YES 3724 3.57112627708431 14294 4.15518415969401 20.2742409402547 28.8932419196866 39.177277179236 55.4568350356793 3678 3.56572978783113 13151 4.11899180019598 92.0036378900238 16.941677438978 25.4429320964185 35.7539350619725 52.900920082123 46 1.67209785793572 1143 3.05842602445701 7.99636210997621 100 100 6 0.845098040014257 17 1.25527250510331 0.118931020008395 19 1.30102999566398 1065 3.02775720469055 7.45067860640828 21 1.34242268082221 61 1.79239168949825 0.426752483559535 100 FALSE 4
158431 15866 242563 63932 7685 228 37295 5839 26879 0.998697867852711 0.830053201075169 0.870046925091363 FALSE 5 2 2 NO YES 5545 3.74397986524184 26531 4.42376998862634 18.540575176209 26.44453657985 35.9466284723531 50.5295691832196 5488 3.73949323078162 24406 4.38751440114948 91.9905016772832 14.7955420798164 22.4657871015324 32.0781774973367 47.3039416536917 57 1.76342799356294 2125 3.32756326018728 8.00949832271682 99.6705882352941 100 8 0.954242509439325 35 1.55630250076729 0.131921148844748 23 1.38021124171161 2032 3.30813737863804 7.65896498435792 26 1.43136376415899 58 1.77085201164214 0.218612189514153 100 FALSE 4
47639 5091 72695 20759 3488 112 8378 2640 7939 0.998488473361269 0.838140822725607 0.860182818764556 FALSE 5 2 2 NO YES 2542 3.40534636017571 7830 3.89381722396746 20.2681992337165 28.9910600255428 39.8467432950192 58.9144316730524 2502 3.39846084960822 7209 3.85793526471943 92.0689655172414 17.1452351227632 25.6207518379803 36.7873491468997 56.8733527535026 40 1.61278385671974 621 2.79379038469082 7.93103448275862 100 100 7 0.903089986991944 12 1.11394335230684 0.153256704980843 19 1.30102999566398 572 2.75815462196739 7.30523627075351 14 1.17609125905568 37 1.57978359661681 0.472541507024266 100 FALSE 1
104448 10052 185880 46963 7651 97 22068 4614 19265 0.99916947780993 0.837217751966147 0.856734566968821 FALSE 6 0 3 NO NO 4404 3.64394591274807 19013 4.27907348957394 18.5504654709935 27.1919213169936 37.753116288855 53.8105506758534 4360 3.63958608667343 17783 4.25002944969093 93.53074212381 16.2570994770286 24.4840578080189 35.1065624472811 51.6392059832424 44 1.65321251377534 1230 3.09025805293132 6.46925787618998 100 100 6 0.845098040014257 16 1.23044892137827 0.084152947982959 20 1.32221929473392 1155 3.06295783408451 6.07479093251986 18 1.27875360095283 59 1.77815125038364 0.310313995687161 100 FALSE 1
53999 4097 93246 20990 3459 181 14305 2984 9404 0.997554231180823 0.841875796637733 0.871011408962772 FALSE 6 0 3 NO NO 2874 3.45863784902565 9268 3.9670328821587 22.4536037980147 30.2977988778593 40.4186447993094 58.0599913681485 2833 3.45239984591144 8380 3.9232958406555 90.4186447993094 17.4701670644391 25.3341288782816 36.0143198090692 54.9045346062052 41 1.6232492903979 888 2.94890176097021 9.58135520069055 100 100 8 0.954242509439325 23 1.38021124171161 0.248165731549417 19 1.30102999566398 842 2.92582757462474 9.08502373759171 14 1.17609125905568 23 1.38021124171161 0.248165731549417 100 FALSE 4
90383 7600 111729 46408 3991 238 17587 3450 11979 0.996827781119603 0.832456798704018 0.863593903002001 FALSE 6 0 3 NO NO 3298 3.51838231554534 11794 4.07169794522161 21.7144310666441 30.3289808377141 40.5460403595048 56.7661522808208 3252 3.51228406328185 10596 4.02518293433545 89.8422926911989 16.9309173272933 25.5001887504719 35.8909022272556 53.2936957342393 46 1.67209785793572 1198 3.07881918309885 10.1577073088011 100 100 5 0.778151250383644 38 1.5910646070265 0.322197727658131 22 1.36172783601759 1123 3.05076631123304 9.52179074105477 19 1.30102999566398 37 1.57978359661681 0.31371884008818 100 FALSE 6
32883 2681 33804 11191 984 57 2512 2112 5667 0.997176634908811 0.833598022174699 0.863947654936201 FALSE 6 0 3 NO NO 2060 3.31407799177921 5611 3.74911766235632 19.3013723044021 28.9075031188736 41.0621992514703 61.4150775262877 2032 3.30813737863804 5304 3.72468538823736 94.5286045268223 18.0995475113122 27.526395173454 39.5173453996983 60.4826546003017 28 1.46239799789896 307 2.48855071650044 5.47139547317769 100 100 3 0.602059991327962 16 1.23044892137827 0.285154161468544 18 1.27875360095283 276 2.44247976906445 4.91890928533238 7 0.903089986991944 15 1.20411998265592 0.26733202637676 100 FALSE 1
61538 5736 100811 27755 4154 51 15252 3417 11574 0.999308794712883 0.825816484511995 0.858561552996757 FALSE 7 1 1 NO YES 3276 3.51547644138238 11411 4.05736176298504 21.3215318552274 29.5767242134782 40.0052580843046 56.5331697484883 3230 3.50933695801764 10345 4.01477247407306 90.6581368854614 16.86805219913 25.1329144514258 35.82406959884 53.4847752537458 46 1.67209785793572 1066 3.02816441942447 9.3418631145386 100 100 4 0.698970004336019 8 0.954242509439325 0.0701077907282447 19 1.30102999566398 1002 3.00130093302042 8.78100078871265 23 1.38021124171161 56 1.75587485567249 0.490754535097713 100 FALSE 4
38433 3874 63755 15883 2893 53 6666 2476 7388 0.997563615325442 0.842988629070129 0.840280400270167 FALSE 7 1 1 NO YES 2391 3.37876117531637 7288 3.86266795022859 20.4445664105379 29.4182217343578 40.8479692645445 60.4555433589462 2360 3.37309598707873 6765 3.83033199345196 92.8238199780461 17.6940133037694 26.5779748706578 38.2409460458241 58.5070214338507 31 1.50514997831991 523 2.71933128698373 7.1761800219539 100 100 5 0.778151250383644 18 1.27875360095283 0.246981339187706 19 1.30102999566398 493 2.69372694892365 6.76454445664105 7 0.903089986991944 12 1.11394335230684 0.164654226125137 100 FALSE 4
103326 9826 177983 49781 6361 143 14090 5350 23169 0.998403038111959 0.840562820648037 0.847122945693407 FALSE 7 1 1 NO YES 5089 3.70671778233676 22838 4.35867708451297 17.3307645152816 25.6852614064279 35.0906384096681 50.2057973552851 5037 3.70225816316209 21715 4.33677983298364 95.0827568088274 16.1915726456367 24.1169698365185 33.3732443011743 48.7266866221506 52 1.72427586960079 1123 3.05076631123304 4.91724319117261 99.8219056099733 100 7 0.903089986991944 37 1.57978359661681 0.162010683947806 21 1.34242268082221 1022 3.00987563371216 4.47499781066643 24 1.39794000867204 64 1.81291335664286 0.280234696558368 100 FALSE 1
121689 10549 225780 57755 7879 44 17214 5542 24163 0.999627529280459 0.846418076875215 0.856019179729678 FALSE 7 1 1 NO YES 5286 3.72320931040511 23856 4.37761583055978 16.8762575452716 25.1425217974514 34.5321931589537 49.6478873239437 5232 3.71875073473967 22772 4.35742024614542 95.4560697518444 15.6947128051994 23.5815914280696 32.8561391182154 48.2171087300193 54 1.74036268949424 1084 3.03542973818455 4.5439302481556 99.6309963099631 100 9 1 9 1 0.0377263581488934 20 1.32221929473392 1010 3.004751155591 4.23373574782025 25 1.41497334797082 65 1.81954393554187 0.272468142186452 100 FALSE 1
46378 3991 69410 18384 2893 87 10674 2396 6972 0.998422259038408 0.819133676392522 0.847244912155892 FALSE 7 1 1 NO YES 2308 3.36342393291718 6878 3.8375253094496 22.8118639139285 32.1750508868857 42.9339924396627 61.6603663855772 2275 3.35717225772303 6234 3.79483645781456 90.6368130270427 19.0888675008021 27.8312479948669 39.0118703881938 58.9188322104588 33 1.53147891704226 644 2.80955971463527 9.36318697295725 100 100 5 0.778151250383644 11 1.07918124604762 0.159930212271009 19 1.30102999566398 618 2.79169064902012 8.98517010758941 9 1 15 1.20411998265592 0.21808665309683 100 FALSE 4
129719 11684 234121 53003 8360 236 13255 5529 23768 0.999032311932417 0.871339615924209 0.863597751768028 FALSE 7 1 1 NO YES 5185 3.71483251243333 23370 4.36867729541279 16.153187847668 23.7098844672657 33.0979888746256 48.4895164741121 5135 3.7106250150608 22595 4.35403156606429 96.6837826273 15.4857269307369 22.9652578003983 32.250497897765 47.7406505864129 50 1.70757017609794 775 2.88986172125819 3.31621737270004 100 100 7 0.903089986991944 23 1.38021124171161 0.0984167736414206 19 1.30102999566398 670 2.82672252016899 2.86692340607617 24 1.39794000867204 82 1.91907809237607 0.350877192982456 100 FALSE 8
69654 5979 108654 31822 3380 35 19738 4052 16493 0.99921178621281 0.813193475527076 0.861455853115957 FALSE 7 0 2 NO NO 3909 3.59217675739587 16320 4.21274676478407 24.0625 32.5551470588235 41.9791666666667 57.0894607843137 3861 3.58681226944338 14448 4.15983779107111 88.5294117647059 18.1547619047619 26.5227021040975 36.2472314507198 52.7408637873754 48 1.69019608002851 1872 3.27253777737524 11.4705882352941 100 100 3 0.602059991327962 13 1.14612803567824 0.079656862745098 24 1.39794000867204 1804 3.25647720624168 11.0539215686275 21 1.34242268082221 55 1.7481880270062 0.337009803921569 100 FALSE 6
53473 4867 92475 28142 3613 128 4976 3572 11820 0.998984770728439 0.84839255427378 0.845515359124062 FALSE 7 1 1 NO YES 3420 3.53415307418506 11639 4.06595298031387 17.6475642237306 26.4713463355958 36.4550219090987 53.7503221926282 3380 3.52904517076577 11171 4.04813092702897 95.9790359996563 17.0262286276967 25.5035359412765 35.4041715155313 52.9675051472563 40 1.61278385671974 468 2.67117284271508 4.02096400034367 100 100 7 0.903089986991944 12 1.11394335230684 0.103101641034453 16 1.23044892137827 407 2.61066016308988 3.49686399175187 17 1.25527250510331 49 1.69897000433602 0.42099836755735 100 FALSE 1
47631 4564 70249 25326 2480 74 7563 2632 8385 0.998330350628109 0.845557542223545 0.832080104853781 FALSE 7 0 2 NO NO 2542 3.40534636017571 8274 3.91776800244776 21.3439690597051 30.5051970026589 41.8298283780517 60.82910321489 2502 3.39846084960822 7720 3.88767355245445 93.3043268068649 19.4170984455959 28.2901554404145 39.5984455958549 59.3652849740933 40 1.61278385671974 554 2.74429298312268 6.69567319313512 100 100 5 0.778151250383644 14 1.17609125905568 0.169204737732657 20 1.32221929473392 508 2.70671778233676 6.13971476915639 15 1.20411998265592 32 1.51851393987789 0.386753686246072 100 FALSE 1
58854 4973 108153 23451 3475 24 3573 3530 12027 0.999584267897577 0.861478339684478 0.846345018421037 FALSE 7 0 2 NO NO 3399 3.53147891704225 11879 4.07481644064517 17.3415270645677 25.8018351713107 36.5855711760249 54.1712265342201 3368 3.52750101098112 11550 4.06261958385434 97.2304065998821 17.2034632034632 25.5930735930736 36.1558441558442 53.7142857142857 31 1.50514997831991 329 2.51851393987789 2.76959340011785 100 100 2 0.477121254719662 5 0.778151250383644 0.0420910851081741 17 1.25527250510331 304 2.48429983934679 2.55913797457698 12 1.11394335230684 20 1.32221929473392 0.168364340432696 100 FALSE 8
98129 7546 86837 29456 2959 100 7555 3034 9391 0.998083270154315 0.846342241671449 0.841549524492041 FALSE 6 3 0 NO NO 2915 3.46478751964594 9261 3.96670477665787 17.7734585897851 26.6925817946226 37.7281071158622 56.3546053341972 2875 3.45878888171084 8728 3.9409644934928 94.244681999784 16.2923923006416 24.9885426214482 35.9876260311641 55.0297891842346 40 1.61278385671974 533 2.72754125702856 5.75531800021596 100 100 7 0.903089986991944 18 1.27875360095283 0.194363459669582 17 1.25527250510331 476 2.67851837904011 5.13983371126228 16 1.23044892137827 39 1.60205999132796 0.421120829284095 100 FALSE 1
55013 5467 93550 24428 3009 174 7638 3347 10650 0.998873238498711 0.843943661179396 0.865632990015972 FALSE 6 3 0 NO NO 3198 3.50501424008411 10466 4.01982222416777 18.3451175234091 26.399770686031 36.4513663290655 53.9652207146952 3166 3.50064806337191 9961 3.99834653739636 95.174851901395 16.9260114446341 24.7465113944383 34.8057423953418 52.7657865676137 32 1.51851393987789 505 2.7041505168398 4.82514809860501 100 100 5 0.778151250383644 12 1.11394335230684 0.114656984521307 16 1.23044892137827 468 2.67117284271508 4.47162239633098 11 1.07918124604762 25 1.41497334797082 0.238868717752723 100 FALSE 1
