unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID2
52668 2686 75013 39423 2464 59 9378 2151 5292 0.99943310468739 0.83446711860456 0.872825259211528 FALSE 4 5 0 NO NO 2006 3.30254737248749 5122 3.70952435587634 20.5193283873487 29.2854353768059 40.589613432253 61.2456071846935 1979 3.29666519026153 4675 3.6698745024898 91.2729402577118 16.2780748663102 25.0053475935829 36.8342245989305 58.8235294117647 27 1.44715803134222 447 2.65127801399814 8.72705974228817 100 3 0.602059991327962 3 0.602059991327962 0.0585708707536119 18 1.27875360095283 434 2.63848925695464 8.47325263568918 6 0.845098040014257 10 1.04139268515822 0.195236235845373 100 FALSE 3
20326 1824 26588 19538 854 50 1939 1469 2817 0.9989350337276 0.826056085104522 0.906280062903575 FALSE 4 5 0 NO NO 1408 3.14891099310936 2749 3.43933269383026 21.0622044379774 30.1200436522372 42.2335394688978 65.6238632229902 1381 3.14050804303818 2554 3.40739090447073 92.9065114587123 18.3241973375098 27.2905246671887 39.8981989036805 64.6436961628818 27 1.44715803134222 195 2.29225607135648 7.09348854128774 100 2 0.477121254719662 2 0.477121254719662 0.0727537286285922 16 1.23044892137827 182 2.26245108973043 6.62058930520189 9 1 11 1.07918124604762 0.400145507457257 100 FALSE 3
68119 5492 100554 48817 2763 34 4131 2673 6637 0.998945305109319 0.860328460358101 0.879462287988115 FALSE 4 5 0 NO NO 2495 3.39724458101039 6436 3.80868350912897 14.8850217526414 22.9956494717216 34.1516469857054 53.4959602237415 2468 3.39252108993193 6250 3.7959494989028 97.1100062150404 14.64 22.656 33.696 53.056 27 1.44715803134222 186 2.2718416065365 2.8899937849596 100 4 0.698970004336019 7 0.903089986991944 0.108763206960845 14 1.17609125905568 164 2.21748394421391 2.54816656308266 9 1 15 1.20411998265592 0.233064014916097 100 FALSE 3
68482 5539 119087 36691 2687 34 30241 2490 7270 0.99917468913456 0.805914716910709 0.880604015675357 FALSE 4 0 5 NO NO 2345 3.37032800777951 7109 3.85186960072977 24.5463496975665 33.1692221128147 43.8880292586862 62.048108032072 2314 3.36455099535397 6194 3.79204131071208 87.1289914193276 17.0971908298353 25.9606070390701 37.5201808201485 57.6525670003229 31 1.50514997831991 915 2.96189547366785 12.8710085806724 100 3 0.602059991327962 6 0.845098040014257 0.0844000562667042 17 1.25527250510331 887 2.9484129657786 12.4771416514278 11 1.07918124604762 22 1.36172783601759 0.309466872977915 100 FALSE 5
63819 4792 100645 45439 3505 154 7378 2629 6915 0.998264640638807 0.872740418116066 0.866376187453091 FALSE 4 0 5 NO NO 2464 3.39181692361325 6732 3.82820861446795 18.0778371954843 26.4854426619133 37.3885918003565 56.4319667260844 2434 3.38649896555065 6449 3.80955971463527 95.7961972667855 17.0258954876725 25.3837804310746 36.3622267018142 55.6520390758257 30 1.49136169383427 283 2.45331834004704 4.2038027332145 100 3 0.602059991327962 12 1.11394335230684 0.17825311942959 14 1.17609125905568 241 2.38381536598043 3.57991681521093 13 1.14612803567824 30 1.49136169383427 0.445632798573975 100 FALSE 1
77366 7482 119172 72468 3000 196 7235 2547 6601 0.999091045297544 0.858809270021498 0.871230311725024 FALSE 4 0 5 NO NO 2367 3.37438169805088 6389 3.8055008581584 17.483174205666 26.0134606354672 37.0793551416497 56.8633588981061 2338 3.36903022180915 6104 3.7856856682809 95.5392080137737 16.3335517693316 24.6068152031455 35.7142857142857 55.8977719528178 29 1.47712125471966 285 2.45636603312904 4.46079198622633 100 4 0.698970004336019 6 0.845098040014257 0.0939114102363437 14 1.17609125905568 263 2.42160392686983 4.11645014869307 11 1.07918124604762 16 1.23044892137827 0.250430427296917 100 FALSE 1
38956 3920 65913 30817 2767 6 5585 1777 3992 0.999498995492237 0.848697392663584 0.881009817109677 FALSE 5 2 2 NO YES 1662 3.22089224921952 3859 3.58658730467176 18.4244622959316 27.0795542886758 39.6216636434309 62.6068929774553 1638 3.2145789535705 3651 3.56253076886226 94.6100025913449 16.5708025198576 25.3081347576007 37.962202136401 61.5721720076691 24 1.39794000867204 208 2.32014628611105 5.38999740865509 100 2 0.477121254719662 2 0.477121254719662 0.0518268981601451 14 1.17609125905568 195 2.29225607135648 5.05312257061415 8 0.954242509439325 11 1.07918124604762 0.285047939880798 100 FALSE 1
44498 2749 75785 29778 2636 53 5415 2584 6145 0.998372659075065 0.852074856221196 0.86867230484572 FALSE 5 2 2 NO YES 2441 3.38774565960886 5983 3.7769915848564 16.246030419522 24.4693297676751 35.9685776366371 55.2398462309878 2413 3.38273726576133 5720 3.75747194776567 95.6042119338125 15.1923076923077 23.1468531468531 34.6503496503496 54.3881118881119 28 1.46239799789896 263 2.42160392686983 4.39578806618753 100 3 0.602059991327962 10 1.04139268515822 0.167140230653518 13 1.14612803567824 230 2.36361197989214 3.84422530503092 12 1.11394335230684 23 1.38021124171161 0.384422530503092 100 FALSE 3
33450 2682 40009 28205 1263 8 8911 1564 3297 0.999393384897199 0.808007276894124 0.883224497347597 FALSE 5 2 2 NO YES 1491 3.17376882313665 3214 3.50718097726024 21.9663970130678 30.9894212818917 43.2482887367766 65.1835718730554 1468 3.16702179579026 2901 3.46269740810172 90.261356565028 17.1664943123061 26.3357462943812 38.9865563598759 62.7714581178904 23 1.38021124171161 313 2.49692964807321 9.738643434972 100 2 0.477121254719662 2 0.477121254719662 0.0622277535780958 14 1.17609125905568 300 2.47856649559384 9.33416303671437 7 0.903089986991944 11 1.07918124604762 0.342252644679527 100 FALSE 5
55455 3576 111198 33054 3075 24 4148 2630 6994 0.999571059480167 0.86245353036538 0.867742539687533 FALSE 5 2 2 NO YES 2455 3.39022836246913 6797 3.83238116024704 16.9192290716493 25.6730910695895 36.8986317493012 56.1277033985582 2432 3.38614210893082 6597 3.81941231120933 97.0575253788436 16.7197210853418 25.3448537213885 36.3498559951493 55.6161891768986 23 1.38021124171161 200 2.30319605742049 2.94247462115639 100 2 0.477121254719662 3 0.602059991327962 0.0441371193173459 13 1.14612803567824 172 2.2380461031288 2.5305281741945 8 0.954242509439325 25 1.41497334797082 0.367809327644549 100 FALSE 1
67511 7865 90071 43154 2687 91 23989 1944 5027 0.998209665808216 0.803063455732915 0.889594410991822 FALSE 5 2 2 NO YES 1819 3.26007138798507 4884 3.68886456805479 27.0884520884521 35.5036855036855 46.2735462735463 65.7043407043407 1790 3.25309558584903 4166 3.61982350045728 85.2989352989353 18.4109457513202 27.1243398943831 39.0062409985598 61.0177628420547 29 1.47712125471966 718 2.85672889038288 14.7010647010647 100 5 0.778151250383644 9 1 0.184275184275184 18 1.27875360095283 698 2.84447717574568 14.2915642915643 6 0.845098040014257 11 1.07918124604762 0.225225225225225 100 FALSE 5
30181 5047 46464 28811 1536 34 10406 1228 2736 0.998538008046279 0.790570172549086 0.880479238014481 FALSE 5 2 2 NO YES 1140 3.05728564441821 2636 3.42111012979343 29.0971168437026 38.1259484066768 51.1380880121396 75.7207890743551 1119 3.04921802267018 2246 3.35160307241913 85.2048558421851 20.3472840605521 30.1424755120214 44.8352626892253 72.439893143366 21 1.34242268082221 390 2.59217675739587 14.7951441578149 100 3 0.602059991327962 3 0.602059991327962 0.113808801213961 16 1.23044892137827 383 2.58433122436753 14.5295902883156 2 0.477121254719662 4 0.698970004336019 0.151745068285281 100 FALSE 5
46582 5555 91378 33044 2893 127 4716 2303 5694 0.998595010539875 0.847558832371692 0.883208845787064 FALSE 5 2 2 NO YES 2173 3.33725953975028 5551 3.7444494574468 15.8529994595568 24.157809403711 36.0655737704918 56.7285173842551 2145 3.33162971762993 5320 3.72599325892472 95.8385876418663 14.7932330827068 23.1015037593985 34.9812030075188 56.015037593985 28 1.46239799789896 231 2.3654879848909 4.16141235813367 100 3 0.602059991327962 8 0.954242509439325 0.144118176905062 13 1.14612803567824 205 2.31386722036915 3.69302828319222 12 1.11394335230684 18 1.27875360095283 0.32426589803639 100 FALSE 1
56045 4067 98402 35456 3844 225 9439 2308 5825 0.996566521894306 0.856480685224926 0.866779627846132 FALSE 6 0 3 NO NO 2177 3.33805787541976 5675 3.75404238678544 17.6387665198238 25.8149779735683 37.4273127753304 58.1850220264317 2146 3.33183204443625 5389 3.73158876518674 94.9603524229075 16.1996659862683 24.2716645017628 35.8508071998515 57.2462423455187 31 1.50514997831991 286 2.45788189673399 5.03964757709251 100 6 0.845098040014257 20 1.32221929473392 0.352422907488987 15 1.20411998265592 250 2.39967372148104 4.40528634361233 10 1.04139268515822 16 1.23044892137827 0.281938325991189 100 FALSE 1
48751 4206 55346 26115 2211 17 7344 1761 3932 0.999237026960231 0.838758899189321 0.874361967543318 FALSE 5 4 0 NO NO 1648 3.21722065564452 3798 3.57966929355472 21.853607161664 30.8583464981569 42.5750394944708 63.5334386519221 1627 3.21165440055318 3487 3.54257647626053 91.8114797261717 18.0097505018641 26.89991396616 39.2314310295383 61.3421279036421 21 1.34242268082221 311 2.49415459401844 8.18852027382833 100 2 0.477121254719662 3 0.602059991327962 0.0789889415481833 15 1.20411998265592 303 2.48287358360875 7.97788309636651 4 0.698970004336019 5 0.778151250383644 0.131648235913639 100 FALSE 3
30210 2424 42375 34092 1081 57 1389 1491 3124 0.997119074913191 0.863316258440089 0.869395424470472 FALSE 5 4 0 NO NO 1420 3.15259407792747 3033 3.48201557645071 17.5403890537422 26.7062314540059 40.4220243982855 64.7213979558193 1397 3.14550717140966 2927 3.46657107238635 96.505110451698 17.082336863683 26.2726340963444 40.0751622822002 64.7420567133584 23 1.38021124171161 106 2.02938377768521 3.49488954830201 100 5 0.778151250383644 9 1 0.29673590504451 11 1.07918124604762 85 1.93449845124357 2.80250576986482 7 0.903089986991944 12 1.11394335230684 0.395647873392681 100 FALSE 3
67376 4740 103805 46817 3595 85 2806 2935 7747 0.99896734090749 0.877759131434414 0.862268152487218 FALSE 5 4 0 NO NO 2735 3.43711609304808 7516 3.8760445502461 15.5934007450772 23.7360298030867 34.6726982437467 53.9781798829164 2707 3.43264866001311 7345 3.86605092400927 97.7248536455562 15.5071477195371 23.5398230088496 34.4724302246426 53.8733832539142 28 1.46239799789896 171 2.23552844690755 2.27514635444385 100 3 0.602059991327962 7 0.903089986991944 0.0931346460883449 14 1.17609125905568 148 2.17318626841227 1.96913251729643 11 1.07918124604762 16 1.23044892137827 0.212879191059074 100 FALSE 3
32662 2900 53315 27427 2525 38 2990 1662 3613 0.998616105733141 0.863825073723152 0.869635013465227 FALSE 5 4 0 NO NO 1564 3.19451434188247 3509 3.54530711646582 17.9823311484753 27.2727272727273 40.6098603590767 63.8358506697065 1539 3.18752072083646 3349 3.52504480703685 95.4402963807352 16.9602866527322 26.3362197670947 39.7133472678412 63.3024783517468 25 1.41497334797082 160 2.20682587603185 4.55970361926475 100 5 0.778151250383644 5 0.778151250383644 0.142490738102023 13 1.14612803567824 146 2.16731733474818 4.16072955257908 7 0.903089986991944 9 1 0.256483328583642 100 FALSE 3
40900 3759 64332 31368 3589 57 9368 1667 3705 0.99757084750993 0.840485827690996 0.875301281238107 FALSE 5 2 2 NO YES 1576 3.1978316933289 3606 3.55714614231836 21.630615640599 30.8929561841375 43.2057681641708 64.7254575707155 1548 3.19005141775921 3306 3.5194341949137 91.6805324459235 18.1488203266788 27.2837265577737 40.3508771929825 62.9764065335753 28 1.46239799789896 300 2.47856649559384 8.31946755407654 100 4 0.698970004336019 9 1 0.249584026622296 17 1.25527250510331 279 2.44715803134222 7.73710482529118 7 0.903089986991944 12 1.11394335230684 0.332778702163062 100 FALSE 3
99668 9579 192226 65302 3414 147 56719 3245 10439 0.998467285182041 0.78034294397898 0.913304997312964 FALSE 5 2 2 NO YES 3025 3.48086892368717 10173 4.00749173329534 30.1484321242505 36.6656836724663 44.8638553032537 59.952816278384 2980 3.47436197603263 8399 3.92427928606188 82.561682886071 18.6688891534707 25.634004048101 35.1351351351351 52.8872484819621 45 1.66275783168157 1774 3.24919835739111 17.438317113929 100 5 0.778151250383644 16 1.23044892137827 0.157279072053475 20 1.32221929473392 1727 3.23754373814287 16.9763098397719 20 1.32221929473392 31 1.50514997831991 0.304728202103608 100 FALSE 6
60878 4879 114606 30783 4362 18 17564 2663 7243 0.999171612592611 0.834736986283671 0.875602822583429 FALSE 5 2 2 NO YES 2494 3.39707054995941 7044 3.84788099744538 20.5281090289608 28.9040318001136 39.5229982964225 57.9358319136854 2456 3.39040515648008 6430 3.80827850958277 91.2833617262919 16.3141524105754 24.5412130637636 35.5987558320373 55.1166407465008 38 1.5910646070265 614 2.78887511577542 8.71663827370812 100 4 0.698970004336019 6 0.845098040014257 0.0851788756388416 16 1.23044892137827 582 2.76566855475901 8.26235093696763 18 1.27875360095283 26 1.43136376415899 0.369108461101647 100 FALSE 3
113083 9716 189294 59236 5545 108 27688 3913 12394 0.999193157173477 0.833064385321071 0.890752871750144 FALSE 5 2 2 NO YES 3619 3.55870857053317 12048 4.08095100437948 19.015604249668 26.6351261620186 36.039176626826 52.5564409030544 3576 3.55351894014897 11022 4.04229980741363 91.4840637450199 14.5164217020504 22.0740337506805 31.6911631282889 49.2741789148975 43 1.64345267648619 1026 3.01157044359728 8.51593625498008 100 5 0.778151250383644 10 1.04139268515822 0.0830013280212483 20 1.32221929473392 981 2.99211148778695 8.14243027888446 18 1.27875360095283 35 1.55630250076729 0.290504648074369 100 FALSE 3
47890 5026 72888 30500 3428 169 10938 1833 4238 0.99787635441747 0.83199622267108 0.880601980646577 FALSE 5 2 2 NO YES 1722 3.23628527744803 4117 3.61468634228201 20.8647073111489 29.9732815156667 41.7294146222978 62.8127277143551 1692 3.22865695810894 3788 3.57852460527499 92.0087442312363 17.1858500527983 26.3727560718057 38.5427666314678 60.7972544878564 30 1.49136169383427 329 2.51851393987789 7.99125576876366 100 5 0.778151250383644 9 1 0.218605780908428 16 1.23044892137827 310 2.49276038902684 7.52975467573476 9 1 10 1.04139268515822 0.242895312120476 100 FALSE 3
93309 6136 174612 52554 8595 357 19832 3361 10100 0.999207919802764 0.849009900149495 0.874454579747941 FALSE 6 0 3 NO NO 3107 3.49248101012888 9810 3.99171327571309 18.5219164118247 26.6666666666667 37.013251783894 54.2711518858308 3070 3.48727981644307 9139 3.96094619573383 93.1600407747197 15.4830944304629 23.514607725134 34.0299813984025 51.9859940912572 37 1.57978359661681 671 2.82736927305383 6.83995922528033 100 4 0.698970004336019 7 0.903089986991944 0.0713557594291539 18 1.27875360095283 635 2.80345711564841 6.47298674821611 15 1.20411998265592 29 1.47712125471966 0.295616717635066 100 FALSE 3
46895 2813 82056 24750 3794 57 14019 1970 4884 0.997747745704857 0.830671578970779 0.887795070034664 FALSE 6 0 3 NO NO 1848 3.26693691115917 4742 3.67605312465187 22.7541121889498 30.746520455504 41.7123576549979 62.8426824124842 1824 3.26126286879249 4265 3.63002085111341 89.9409531843104 17.116060961313 25.2989449003517 36.9284876905041 59.9296600234467 24 1.39794000867204 477 2.67942789661212 10.0590468156896 100 5 0.778151250383644 11 1.07918124604762 0.231969633066217 15 1.20411998265592 458 2.66181268553726 9.65837199493884 4 0.698970004336019 8 0.954242509439325 0.168705187684521 100 FALSE 5
68688 5928 105889 43999 4301 156 20852 2323 6193 0.997416436303219 0.825771030476714 0.881477665949191 FALSE 6 0 3 NO NO 2166 3.33585891131982 6019 3.77959649125782 22.4622030237581 31.300880544941 41.8009636152185 60.7576009303871 2129 3.32837960343874 5355 3.72884056833997 88.9682671540123 16.6760037348273 25.6582633053221 36.7693744164332 57.4603174603175 37 1.57978359661681 664 2.8228216453031 11.0317328459877 100 6 0.845098040014257 16 1.23044892137827 0.265824887855125 17 1.25527250510331 620 2.79309160017658 10.3007144043861 14 1.17609125905568 28 1.46239799789896 0.46519355374647 100 FALSE 5
56078 5115 96308 33599 3771 58 17495 2217 5756 0.998610144199774 0.826615703914844 0.879254900530055 FALSE 7 1 1 NO YES 2076 3.3174364965351 5590 3.74748949225867 22.0214669051878 30.7513416815742 41.9141323792487 61.2522361359571 2047 3.31132995230379 5024 3.70113606609253 89.8747763864043 16.4012738853503 25.2786624203822 37.1019108280255 58.140923566879 29 1.47712125471966 566 2.75358305889291 10.1252236135957 100 5 0.778151250383644 8 0.954242509439325 0.143112701252236 17 1.25527250510331 548 2.73957234445009 9.80322003577817 7 0.903089986991944 10 1.04139268515822 0.178890876565295 100 FALSE 5
31273 2067 60833 18875 2552 128 7403 1653 3690 0.998102978324924 0.863414631806464 0.863141292300021 FALSE 7 1 1 NO YES 1555 3.19200959265367 3581 3.55412558151301 20.6646188215582 30.1591734152471 42.7813459927395 65.0376989667691 1528 3.18440748541232 3354 3.52569252450501 93.6609885506842 18.6344663088849 28.2051282051282 41.1150864639237 64.0429338103757 27 1.44715803134222 227 2.35793484700045 6.33901144931583 100 3 0.602059991327962 7 0.903089986991944 0.195476123987713 16 1.23044892137827 208 2.32014628611105 5.80843339849204 8 0.954242509439325 12 1.11394335230684 0.335101926836079 100 FALSE 3
80957 5623 148010 57451 4708 124 12110 3548 10222 0.99931520152679 0.829191938144011 0.870768077902487 FALSE 7 1 1 NO YES 3283 3.5164031484474 9922 3.99664299135547 17.9298528522475 26.012900624874 36.0411207417859 53.0941342471276 3247 3.51161602056914 9312 3.96908960295492 93.8520459584761 15.6464776632302 23.389175257732 33.5588487972509 51.159793814433 36 1.56820172406699 610 2.78604121024255 6.14795404152389 100 4 0.698970004336019 7 0.903089986991944 0.0705502922797823 18 1.27875360095283 567 2.75434833571102 5.71457367466237 14 1.17609125905568 36 1.56820172406699 0.362830074581738 100 FALSE 3
114232 8043 193999 70461 5240 132 17130 4014 12122 0.99942253671059 0.842187757100984 0.876834782350452 FALSE 7 1 1 NO YES 3676 3.56549362986886 11731 4.06937205430851 15.8639502173728 23.4506862160089 32.9980393828318 49.6291876225386 3637 3.56086269472746 11127 4.04641711698399 94.8512488278919 13.9660285791318 21.3894131392109 30.9337647164555 48.0183337826908 39 1.60205999132796 604 2.78175537465247 5.14875117210809 100 4 0.698970004336019 7 0.903089986991944 0.0596709572926434 18 1.27875360095283 550 2.74115159885178 4.6884323587077 17 1.25527250510331 47 1.68124123737559 0.400647856107749 100 FALSE 3
41480 4662 71079 26193 3180 190 14948 1699 3771 0.99787854415837 0.82551047248605 0.872445313059366 FALSE 7 1 1 NO YES 1589 3.20139712432045 3656 3.56312496033804 21.8818380743982 31.1269146608315 43.4901531728665 64.4146608315098 1562 3.19395897801919 3288 3.51706387348265 89.9343544857768 16.8795620437956 26.2165450121654 39.294403892944 61.7700729927007 27 1.44715803134222 368 2.56702636615906 10.0656455142232 100 3 0.602059991327962 7 0.903089986991944 0.191466083150985 17 1.25527250510331 353 2.54900326202579 9.65536105032823 7 0.903089986991944 8 0.954242509439325 0.218818380743982 100 FALSE 3
122343 9008 228663 66406 8780 264 16195 4011 12600 0.998492062699609 0.876666665970899 0.885475487717867 FALSE 7 1 1 NO YES 3682 3.56620171885491 12217 4.08700012079599 15.4293198002783 22.6242121633789 32.2337726119342 48.6371449619383 3638 3.56098205558624 11779 4.07114529045108 96.4148317917656 14.89090754733 21.9118770693607 31.3439171406741 47.9072926394431 44 1.65321251377534 438 2.64246452024212 3.58516820823443 100 7 0.903089986991944 19 1.30102999566398 0.15552099533437 18 1.27875360095283 374 2.57403126772772 3.06130801342392 19 1.30102999566398 45 1.66275783168157 0.36833919947614 100 FALSE 3
45049 2660 71926 39024 1812 96 12377 2402 6279 0.998566649150236 0.80442745532023 0.890904776389909 FALSE 7 0 2 NO NO 2291 3.36021461329535 6155 3.78929861115944 24.4191714053615 32.7213647441105 43.1681559707555 60.9423233143786 2257 3.35372393758895 5373 3.73029766209715 87.2948822095857 16.9737576772753 25.5164712451145 36.7578633910292 56.5978038339847 34 1.54406804435028 782 2.89376176205794 12.7051177904143 100 6 0.845098040014257 9 1 0.146222583265638 17 1.25527250510331 756 2.87909587950007 12.2826969943136 11 1.07918124604762 17 1.25527250510331 0.276198212835093 100 FALSE 6
49861 3866 75651 37716 3131 75 5314 2394 5748 0.999652051148831 0.842032009669395 0.873171758573837 FALSE 7 1 1 NO YES 2220 3.34654855854847 5549 3.74429298312268 16.9399891872409 25.1216435393765 36.3488916921968 56.2984321499369 2195 3.34163233577805 5325 3.72640116210292 95.9632366192107 15.924882629108 23.981220657277 35.2112676056338 55.5117370892019 25 1.41497334797082 224 2.35218251811136 4.03676338078933 100 2 0.477121254719662 2 0.477121254719662 0.036042530185619 12 1.11394335230684 199 2.30102999566398 3.58623175346909 11 1.07918124604762 23 1.38021124171161 0.414489097134619 100 FALSE 3
44396 3538 67924 31606 1800 121 11480 1898 4488 0.998663099379093 0.841131905434198 0.86252035980312 FALSE 7 0 2 NO NO 1780 3.25066391946324 4344 3.63798978078469 20.9944751381215 30.0874769797422 41.7357274401473 63.3747697974217 1757 3.24501887073775 4004 3.60260252042026 92.1731123388582 17.2327672327672 26.3236763236763 38.4365634365634 61.2387612387612 23 1.38021124171161 340 2.5327543789925 7.8268876611418 100 3 0.602059991327962 5 0.778151250383644 0.115101289134438 14 1.17609125905568 326 2.51454775266029 7.50460405156538 6 0.845098040014257 9 1 0.207182320441989 100 FALSE 3
58727 3963 107633 35158 4713 47 9574 2413 6169 0.999189494246735 0.851515641349464 0.868534821632644 FALSE 7 0 2 NO NO 2238 3.35005409357903 5958 3.77517338542479 16.0792212151729 24.5887881839543 35.934877475663 56.7472306143001 2208 3.34419571587144 5756 3.76019622945513 96.609600537093 15.5663655316192 23.9402362751911 35.3544127866574 56.3064628214038 30 1.49136169383427 202 2.30749603791321 3.39039946290702 100 4 0.698970004336019 5 0.778151250383644 0.0839207787848271 17 1.25527250510331 183 2.26481782300954 3.07150050352467 9 1 14 1.17609125905568 0.234978180597516 100 FALSE 3
83754 5616 84797 56720 2108 35 8441 2062 4924 0.998984563365182 0.837936635178845 0.871038036072226 FALSE 6 3 0 NO NO 1934 3.28668096935493 4768 3.67842732243387 18.0159395973154 26.866610738255 38.758389261745 60.5704697986577 1909 3.28103336724773 4508 3.65408023530657 94.5469798657718 16.1712511091393 24.9112688553682 37.0230700976043 59.5607808340728 25 1.41497334797082 260 2.41664050733828 5.45302013422819 100 4 0.698970004336019 5 0.778151250383644 0.104865771812081 16 1.23044892137827 249 2.39794000867204 5.22231543624161 5 0.778151250383644 6 0.845098040014257 0.125838926174497 100 FALSE 3
56396 4449 90604 32609 3388 2 5972 2207 5237 0.999809049074262 0.855069694758316 0.881800874926723 FALSE 6 3 0 NO NO 2064 3.31492005599242 5076 3.70560716340461 18.0457052797478 26.8518518518519 38.1599684791174 58.8849487785658 2037 3.30920417967041 4826 3.68367729881869 95.0748620961387 16.72192291753 25.2797347699959 36.7384997927891 57.9983423124741 27 1.44715803134222 250 2.39967372148104 4.92513790386131 100 1 0.301029995663981 1 0.301029995663981 0.0197005516154452 16 1.23044892137827 232 2.36735592102602 4.57052797478329 10 1.04139268515822 17 1.25527250510331 0.334909377462569 100 FALSE 3
29608 2760 46311 21461 1620 36 4258 1840 4035 0.998513008677787 0.849318461339979 0.868151503961576 FALSE 7 1 1 NO YES 1741 3.24104815067164 3927 3.59417147911491 19.2768016297428 28.0112044817927 39.6995161701044 61.2426788897377 1716 3.23477029516092 3708 3.56925683332861 94.4232238349885 17.1790722761597 25.7551240560949 37.8101402373247 60.0053937432578 25 1.41497334797082 219 2.34242268082221 5.57677616501146 100 4 0.698970004336019 6 0.845098040014257 0.152788388082506 15 1.20411998265592 206 2.31597034545692 5.24573465749936 6 0.845098040014257 7 0.903089986991944 0.17825311942959 100 FALSE 3
26065 2169 45334 18300 1015 26 7574 1338 2803 0.998216193370616 0.837673917810653 0.887260480697536 FALSE 7 1 1 NO YES 1287 3.10991586302379 2746 3.43885865942056 20.830298616169 30.2257829570284 43.5178441369264 69.0823015294974 1261 3.10105935490812 2499 3.39794000867204 91.0050983248361 16.6466586634654 26.2104841936775 40.296118447379 67.8271308523409 26 1.43136376415899 247 2.39445168082622 8.99490167516388 100 3 0.602059991327962 4 0.698970004336019 0.145666423889294 17 1.25527250510331 229 2.36172783601759 8.33940276766205 6 0.845098040014257 14 1.17609125905568 0.509832483612527 100 FALSE 5
72684 4065 120140 54959 3770 67 12765 2998 7945 0.999118941473733 0.847325360796318 0.880930294612593 FALSE 7 1 1 NO YES 2797 3.44684771015581 7713 3.88727963453002 17.3343705432387 25.5023985479061 36.1467652016077 54.323868792947 2762 3.44138088491651 7171 3.85564028089015 92.9729028912226 14.1123971552085 22.1447496862362 33.0218937386696 51.9313903221308 35 1.55630250076729 542 2.73479982958885 7.02709710877739 100 4 0.698970004336019 7 0.903089986991944 0.0907558667185272 18 1.27875360095283 514 2.71180722904119 6.66407364190328 13 1.14612803567824 21 1.34242268082221 0.272267600155581 100 FALSE 3
70333 10073 118243 52939 2236 55 16142 2632 6945 0.998704102233687 0.838732900160212 0.894599143845725 FALSE 7 1 1 NO YES 2448 3.38898878512471 6730 3.82807959055675 20.0148588410104 28.1277860326894 38.7964338781575 57.518573551263 2412 3.38255732190879 6122 3.78696425943573 90.9658246656761 15.7464880757922 23.8157464880758 34.8578895785691 54.671675922901 36 1.56820172406699 608 2.78461729263288 9.03417533432392 100 4 0.698970004336019 9 1 0.133729569093611 17 1.25527250510331 565 2.75281643118827 8.39524517087667 15 1.20411998265592 34 1.54406804435028 0.50520059435364 100 FALSE 3
78239 5366 98171 21924 4248 221 9771 2282 5522 0.996559215870049 0.869974645291607 0.876673530109507 FALSE 7 1 1 NO YES 2146 3.33183204443625 5368 3.72989340396324 17.9210134128167 26.0991058122206 37.2950819672131 57.5447093889717 2119 3.32633586092875 5110 3.70850588095524 95.193740685544 16.4774951076321 24.559686888454 35.8904109589041 56.6731898238748 27 1.44715803134222 258 2.41329976408125 4.80625931445604 100 6 0.845098040014257 18 1.27875360095283 0.33532041728763 14 1.17609125905568 230 2.36361197989214 4.28464977645306 7 0.903089986991944 10 1.04139268515822 0.18628912071535 100 FALSE 3
48653 2827 80587 24841 2005 111 6575 2364 5716 0.998600418127011 0.839223231561891 0.87351141792964 FALSE 7 1 1 NO YES 2212 3.34498141392726 5546 3.74405816587884 17.7605481428056 25.8745041471331 36.9635773530472 56.7976920302921 2186 3.33984878303764 5283 3.72296280894249 95.2578434908042 16.1082718152565 24.190800681431 35.320840431573 55.7259133068332 26 1.43136376415899 263 2.42160392686983 4.74215650919582 100 3 0.602059991327962 8 0.954242509439325 0.144248106743599 15 1.20411998265592 246 2.39269695325967 4.43562928236567 8 0.954242509439325 9 1 0.162279120086549 100 FALSE 3
