unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control SC3
75923 6705 179466 18193 4576 1060 57914 8422 46779 0.9908505951408 0.810620149894051 0.922892553732967 FALSE C14 C 14 2 0.33 0.33 0.33 15 8177 3.91264710621832 46521 4.66765837695695 21.4247329163174 27.748758625137 35.4700027944369 47.7526278454891 8083 3.90762630484327 40014 4.60222282122998 86.0127684271619 12.5681011645924 18.9233768181137 27.0880191932824 40.6707652321687 94 1.97772360528885 6507 3.81344754426482 13.9872315728381 98.9088673735977 100 24 1.39794000867204 427 2.63144376901317 0.917865050192386 22 1.36172783601759 5893 3.77041013151391 12.6673975193998 48 1.69019608002851 187 2.27415784926368 0.401969003245846 100 FALSE 2
87278 7934 214914 20306 5865 1338 54172 9060 55280 0.991696816028998 0.812499999853021 0.920766837777345 FALSE C15 C 15 2 0.33 0.33 0.33 15 8756 3.94235534970768 54955 4.74001511486032 19.2866891092712 25.6773723955964 33.5165135110545 45.8502411063598 8665 3.93781868469836 48243 4.68344330879025 87.7863706669093 11.87529797069 18.2306241319984 26.2753145534067 39.6617125800634 91 1.96378782734556 6712 3.82691664718492 12.2136293330907 98.927294398093 100 23 1.38021124171161 458 2.66181268553726 0.833409152943317 23 1.38021124171161 6064 3.78283080520259 11.0344827586207 45 1.66275783168157 190 2.28103336724773 0.345737421526704 100 FALSE 2
61861 5362 147033 13582 3568 919 42141 7998 40565 0.99151978281979 0.809343029505893 0.920670301819228 FALSE C16 C 16 2 0.33 0.33 0.33 15 7749 3.88930170250631 40310 4.60542357188401 21.3420987348053 27.7325725626395 35.5742991813446 48.0253038948152 7668 3.88473873776963 34894 4.54276320266193 86.5641280079385 12.896199919757 19.4188112569496 27.6408551613458 41.3394852983321 81 1.91381385238372 5416 3.7337588355872 13.4358719920615 99.0768094534712 100 21 1.34242268082221 344 2.53781909507327 0.853386256512032 22 1.36172783601759 4932 3.69311111546214 12.2351773753411 38 1.5910646070265 140 2.14921911265538 0.347308360208385 100 FALSE 2
68669 6111 157816 17994 3883 979 41689 8323 43744 0.991221653028707 0.818969458481399 0.924720893214865 FALSE C17 C 17 2 0.33 0.33 0.33 15 8053 3.90601162527141 43459 4.63808972198451 19.6184909915092 25.9831105179595 33.7789640810879 46.3402287213235 7956 3.90074935806108 38098 4.58091357672073 87.6642352562185 12.1896162528217 18.5547797784661 26.597196703239 40.2252086723713 97 1.99122607569249 5361 3.72932680964686 12.3357647437815 98.6383137474352 100 26 1.43136376415899 383 2.58433122436753 0.881290411652362 23 1.38021124171161 4789 3.68033551341456 11.0195816746819 48 1.69019608002851 189 2.27875360095283 0.434892657447249 100 FALSE 2
136182 12583 348402 33379 8580 1334 93046 10760 89311 0.994983820470605 0.811131887358653 0.92119661394491 FALSE C18 C 18 2 0.33 0.33 0.33 30 10253 4.01089331310438 88759 4.94821729355997 18.4950258565329 24.4944174675244 32.3392557374463 44.7785576673915 10150 4.00650882777529 78575 4.89528991678753 88.5262339593731 11.3013044861597 17.4228444161629 25.5972001272669 39.0047725103404 103 2.01703333929878 10184 4.00796103333618 11.4737660406269 98.4387274155538 99.9705420267086 24 1.39794000867204 447 2.65127801399814 0.503610901429714 23 1.38021124171161 9370 3.97178593787911 10.5566759427213 56 1.75587485567249 367 2.56584781867352 0.41347919647585 98.3651226158038 FALSE 2
153183 14077 373820 34562 9677 1524 94072 11025 95661 0.994585045003232 0.812891355848999 0.92029134963137 FALSE C19 C 19 2 0.33 0.33 0.33 30 10492 4.02089967286254 95083 4.97810744336943 18.042131611329 24.101048557576 32.0656689418718 44.7188246058707 10387 4.01653194095727 84788 4.92833951323346 89.1726176077743 11.4579893381139 17.5720620842572 25.8350238241261 39.3204227013257 105 2.02530586526477 10295 4.01266853389633 10.8273823922257 98.6886838271005 99.951432734337 25 1.41497334797082 518 2.71516735784846 0.544787185932291 26 1.43136376415899 9408 3.97354346853249 9.89451321477025 54 1.74036268949424 369 2.56820172406699 0.388081991523196 98.9159891598916 FALSE 2
25783 2436 60337 6065 1466 1657 16968 4838 16506 0.966739366917037 0.821519446975936 0.921664290764394 FALSE C2 C 2 2 0.33 0.33 0.33 3.75 4752 3.67696781429476 16415 4.21526734343172 24.2704843131282 31.49558330795 40.1462077368261 53.1099604020713 4690 3.67126543294716 13718 4.13732245610034 83.56990557417 14.3679836710891 21.7305729698207 30.8572678232979 45.4439422656364 62 1.79934054945358 2697 3.43104194533589 16.43009442583 99.5550611790879 100 23 1.38021124171161 547 2.73878055848437 3.3323180018276 18 1.27875360095283 2102 3.32283927268632 12.8053609503503 21 1.34242268082221 48 1.69019608002851 0.292415473652147 100 FALSE 2
174729 16075 433993 43927 10824 1406 128402 11197 101329 0.995045840677886 0.817534960295914 0.923970341760963 FALSE C21 C 21 2 0.33 0.33 0.33 30 10624 4.02632893872235 100710 5.00307690827356 17.700327673518 23.6103663985702 31.3514050243273 43.6461126005362 10522 4.02213957039839 89831 4.95343106882603 89.1976963558733 11.0373924369093 17.0742839331634 25.0592779775356 38.2228851955338 102 2.01283722470517 10879 4.03662889536216 10.8023036441267 98.4833164812942 99.981615957349 22 1.36172783601759 502 2.70156798505593 0.498460927415351 26 1.43136376415899 9953 3.997997636408 9.88283189355575 54 1.74036268949424 424 2.62838893005031 0.421010823155595 99.0566037735849 FALSE 2
156582 15530 381867 39317 9575 1362 101120 10980 96482 0.994890238490611 0.819292717727732 0.924224111831833 FALSE C22 C 22 2 0.33 0.33 0.33 30 10443 4.01886686315091 95901 4.98182766431255 17.604613090583 23.5836956861764 31.2228235367723 43.5136234241562 10338 4.01447853532621 85604 4.93249913160464 89.2628856841952 11.0555581514882 17.0938273912434 25.0046726788468 38.1384047474417 105 2.02530586526477 10297 4.01275288749122 10.7371143158048 98.4752840633194 99.9514421676216 24 1.39794000867204 493 2.69372694892365 0.514071803213731 24 1.39794000867204 9388 3.97261933905962 9.7892618429422 57 1.76342799356294 416 2.62013605497376 0.433780669648909 98.3173076923077 FALSE 2
194201 17378 501494 50990 11572 1805 121637 12292 129735 0.995197903341797 0.821590164502903 0.928168888259229 FALSE C23 C 23 2 0.33 0.33 0.33 30 11548 4.06254438134646 128909 5.11028660840357 15.9166543841004 21.4073493704862 28.8381726644377 41.1569401670946 11436 4.05831212110839 116603 5.06671344877746 90.4537309264675 10.1987084380333 15.638534171505 23.3064329391182 36.274366868777 112 2.05307844348342 12306 4.09015220059739 9.54626907353249 98.4397854705022 99.9024865919064 28 1.46239799789896 622 2.79448804665917 0.48251091855495 25 1.41497334797082 11101 4.04540122299584 8.6115011364606 59 1.77815125038364 583 2.7664128471124 0.452257018516938 98.4562607204117 FALSE 2
172549 16222 451193 40794 12514 1622 114910 11448 107364 0.994784098860439 0.817881226405696 0.922320244931239 FALSE C24 C 24 2 0.33 0.33 0.33 30 10879 4.03662889536216 106748 5.02836381534562 17.6565368906209 23.5498557350021 31.3064413384794 43.7216622325477 10773 4.03237697120994 95368 4.97940722882549 89.3393787237232 11.1504907306434 17.0675698347454 25.1342169281101 38.3461957889439 106 2.02938377768521 11380 4.05618042334214 10.6606212762768 98.6028119507909 99.9472759226714 24 1.39794000867204 560 2.74896286125616 0.524599992505714 25 1.41497334797082 10399 4.01703333929878 9.74163450369094 57 1.76342799356294 421 2.62531245096167 0.394386780080189 98.3372921615202 FALSE 2
20347 2428 47993 10521 1140 964 13687 4426 13907 0.971812755467166 0.80772272897985 0.930466002397352 FALSE C3 C 3 2 0.33 0.33 0.33 3.75 4340 3.6375897858387 13815 4.1403823245594 25.3058269996381 31.7046688382193 39.7104596453131 53.0582699963807 4270 3.63052957142682 11360 4.05541655984049 82.2294607310894 14.0140845070423 20.4577464788732 29.2253521126761 44.7447183098592 70 1.85125834871908 2455 3.39022836246913 17.7705392689106 99.1853360488798 100 21 1.34242268082221 392 2.59439255037543 2.83749547593196 21 1.34242268082221 2006 3.30254737248749 14.5204487875498 28 1.46239799789896 57 1.76342799356294 0.412595005428882 100 FALSE 2
12592 1156 29042 3143 795 417 7353 3259 8525 0.980879764245302 0.808445746852263 0.91929510933125 FALSE C4 C 4 2 0.33 0.33 0.33 7.5 3206 3.50609895992844 8470 3.92793468174118 24.2030696576151 31.4403778040142 40.1770956316411 55.2774498229044 3155 3.49913699453738 7109 3.85186960072977 83.9315230224321 14.4746096497398 21.8455478970319 31.2561541707694 48.347165564777 51 1.7160033436348 1361 3.13417710757677 16.0684769775679 99.9265246142542 100 17 1.25527250510331 163 2.2148438480477 1.92443919716647 17 1.25527250510331 1170 3.06855689507236 13.8134592680047 17 1.25527250510331 28 1.46239799789896 0.330578512396694 100 FALSE 2
13224 1142 29679 3387 878 423 7955 3281 8656 0.981284656907019 0.806377078550858 0.919592283280634 FALSE C5 C 5 2 0.33 0.33 0.33 7.5 3242 3.51094694867297 8614 3.93525528178405 24.077083817042 31.0889250058045 39.6912003714883 54.7364755049919 3196 3.50474263627169 7221 3.85865748409081 83.8286510332018 13.8208004431519 20.9389281262983 30.3559063841573 47.4449522226838 46 1.67209785793572 1393 3.14426277376199 16.1713489667982 100 100 14 1.17609125905568 162 2.21218760440396 1.88065939168795 19 1.30102999566398 1211 3.08350261983027 14.058509403297 13 1.14612803567824 20 1.32221929473392 0.232180171813327 100 FALSE 2
13420 1177 29492 3174 687 445 8190 3240 8364 0.980750835747548 0.808345288368788 0.920730606491384 FALSE C6 C 6 2 0.33 0.33 0.33 7.5 3197 3.50487845941022 8321 3.92022771145693 24.9369066218003 31.9072226895806 40.367744261507 54.9933902175219 3147 3.49803472368703 6910 3.83954089296897 83.0429034971758 14.1823444283647 21.2301013024602 30.4486251808972 47.3661360347323 50 1.70757017609794 1411 3.14983469671578 16.9570965028242 100 100 16 1.23044892137827 161 2.20951501454263 1.93486359812523 18 1.27875360095283 1224 3.08813608870055 14.7097704602812 16 1.23044892137827 26 1.43136376415899 0.312462444417738 100 FALSE 2
25290 2615 60522 6201 1530 753 15797 4946 16559 0.983151155877075 0.816595204531315 0.921975407950113 FALSE C8 C 8 2 0.33 0.33 0.33 7.5 4848 3.68565218411552 16454 4.21629788663039 21.4719824966573 28.0357359912483 36.4166767959159 50.1215509906406 4779 3.67942789661212 14045 4.14755266408027 85.3591831773429 12.4528301886792 19.1313634745461 27.938768244927 43.3321466714133 69 1.84509804001426 2409 3.38201704257487 14.6408168226571 99.2112909921129 100 21 1.34242268082221 279 2.44715803134222 1.695636319436 18 1.27875360095283 2054 3.31281182621209 12.4832867387869 30 1.49136169383427 76 1.88649072517248 0.46189376443418 100 FALSE 2
27536 2345 63497 6174 1713 1657 16326 5054 17812 0.969290365501184 0.815180776546609 0.922804332582342 FALSE D1 D 1 2 0.33 0.33 0.33 3.75 4966 3.69609415999522 17717 4.24841469734872 23.0908167296946 29.8526838629565 38.0990009595304 51.7073996726308 4890 3.68939766282128 14882 4.17269048175585 83.9984195969972 13.4995296331138 20.2123370514716 28.9947587689827 44.3488778390001 76 1.88649072517248 2835 3.45270622651103 16.0015804030028 98.9065255731922 100 25 1.41497334797082 546 2.73798732633343 3.08178585539313 22 1.36172783601759 2210 3.34458874257871 12.4738951289722 29 1.47712125471966 79 1.90308998699194 0.445899418637467 100 FALSE 2
36979 3238 91300 9458 2260 1190 26666 6291 25232 0.982799619141249 0.818207038356766 0.923588727176313 FALSE D10 D 10 2 0.33 0.33 0.33 7.5 6162 3.78979216773068 25093 4.39956989365684 21.8666560395329 28.5179133622923 36.5281154106723 49.3006017614474 6076 3.78368923634732 21425 4.33094110057643 85.3823775554936 12.9988331388565 19.659276546091 27.9626604434072 42.2637106184364 86 1.93951925261862 3668 3.56454771175595 14.6176224445064 98.7186477644493 100 23 1.38021124171161 434 2.63848925695464 1.72956601442633 21 1.34242268082221 3136 3.49651451869775 12.4975092655322 42 1.63346845557959 98 1.99563519459755 0.390547164547882 100 FALSE 2
55050 4825 138770 13029 3415 880 41980 7886 39216 0.990820073186755 0.811888004688931 0.922123387871433 FALSE D11 D 11 2 0.33 0.33 0.33 15 7655 3.88400192476879 38968 4.59071926132119 21.068569082324 27.4096694723876 35.1904126462739 47.7520016423732 7564 3.87880893235921 33617 4.52657187285121 86.2682200780127 12.5501978165809 18.9784930243627 27.0845108129815 40.9316714757414 91 1.96378782734556 5351 3.72851610475977 13.7317799219873 98.9160904503831 100 26 1.43136376415899 360 2.55750720190566 0.923834941490454 21 1.34242268082221 4819 3.68304703823885 12.366557175118 44 1.65321251377534 172 2.2380461031288 0.441387805378772 100 FALSE 2
82464 7567 202290 19843 5169 1537 52383 8948 52872 0.989635345553481 0.816367831590186 0.92434541452084 FALSE D12 D 12 2 0.33 0.33 0.33 15 8640 3.93656400513527 52548 4.72056445588064 19.3023521351907 25.7669178655705 33.5864352591916 45.973205450255 8548 3.93191531708125 45960 4.66238946931471 87.4628910710208 11.6731940818103 18.0983463881636 26.201044386423 39.621409921671 92 1.96848294855394 6588 3.81881950754754 12.5371089289792 98.8312082574378 100 25 1.41497334797082 547 2.73878055848437 1.04095303341707 21 1.34242268082221 5844 3.76678451549786 11.1212605617721 46 1.67209785793572 197 2.29666519026153 0.374895333790059 100 FALSE 2
34406 3032 78717 8231 2017 575 25580 5537 20644 0.990263514343023 0.808467350896887 0.919055939228861 FALSE D14 D 14 2 0.33 0.33 0.33 15 5420 3.73407940728059 20524 4.31228316579148 24.1717014227246 30.7055154940557 38.9202884427987 51.9440654843111 5350 3.72843495097425 17269 4.23729233756746 84.1405184174625 14.1177833111356 20.8292315710232 29.6948288841276 44.4901268168394 70 1.85125834871908 3255 3.51268439621716 15.8594815825375 99.3855606758833 100 17 1.25527250510331 201 2.30535136944662 0.979341259013838 21 1.34242268082221 2967 3.47246389660699 14.4562463457416 32 1.51851393987789 87 1.94448267215017 0.423893977782109 100 FALSE 2
67683 5984 161041 15981 4042 831 53439 8180 43683 0.992331112562706 0.809399537392258 0.923654299463338 FALSE D15 D 15 2 0.33 0.33 0.33 15 7957 3.90080393481037 43443 4.63792980502352 21.6260387173998 27.9285500540939 35.6513132150174 48.0514697419607 7868 3.89591954531002 37352 4.57232548784148 85.9793292360104 12.7409509530949 19.1341829085457 27.283679588777 40.9911115870636 89 1.95424250943932 6091 3.784759894664 14.0206707639896 98.9985224101133 100 20 1.32221929473392 335 2.52633927738984 0.771125382685358 21 1.34242268082221 5572 3.7460890430562 12.8260018875308 48 1.69019608002851 184 2.26717172840301 0.42354349377345 100 FALSE 2
60732 4796 128537 13614 2971 747 43394 7213 33665 0.991920391803974 0.807396405522829 0.921728524661065 FALSE D16 D 16 2 0.33 0.33 0.33 15 7000 3.84516007765195 33441 4.52429224254061 23.5040818157352 29.8226727669627 37.8876229777818 49.9805627822134 6920 3.84016884924076 28314 4.45201656596255 84.6685206782094 13.5162816980999 20.0678109769019 28.7278378187469 42.2935650208377 80 1.90848501887865 5127 3.70994801651076 15.3314793217906 99.2003120733372 100 22 1.36172783601759 271 2.4345689040342 0.810382464639215 20 1.32221929473392 4732 3.67513650446799 14.150294548608 38 1.5910646070265 124 2.09691001300806 0.370802308543405 100 FALSE 2
70290 6080 168892 16548 4178 1099 50825 8044 42654 0.991020771559286 0.815515543485836 0.922820621085802 FALSE D17 D 17 2 0.33 0.33 0.33 15 7807 3.89253980465864 42407 4.62744779121837 21.5860589053694 27.898695970005 35.6922206239536 48.0864008300516 7723 3.88784226510736 36504 4.56235235277681 86.0801282807084 12.84516765286 19.134889327197 27.4079552925707 41.0393381547228 84 1.92941892571429 5903 3.77114634881499 13.9198717192916 99.0174487548704 100 19 1.30102999566398 383 2.58433122436753 0.903152781380432 22 1.36172783601759 5354 3.72875947516787 12.6252741292711 43 1.64345267648619 166 2.22271647114758 0.391444808640083 100 FALSE 2
100699 9390 253787 26040 6694 1038 61915 9758 67983 0.994175014195582 0.821837812273386 0.922274550656113 FALSE D18 D 18 2 0.33 0.33 0.33 30 9410 3.97363577341741 67621 4.83008801138862 18.4661569630736 24.5190103666021 32.5002587953446 45.1930613271025 9318 3.96936931173353 60128 4.77908398119303 88.9191227577232 11.7615753060138 17.8302953698776 26.1525412453433 39.6969797764769 92 1.96848294855394 7493 3.87471368875778 11.0808772422768 98.7321500066729 100 23 1.38021124171161 396 2.59879050676312 0.585616894160098 22 1.36172783601759 6799 3.83250891270624 10.0545688469558 47 1.68124123737559 298 2.47567118832443 0.440691501160882 100 FALSE 2
101118 9375 250941 26146 5952 869 76249 9521 61241 0.995003347268169 0.813735895753868 0.921457696403113 FALSE D19 D 19 2 0.33 0.33 0.33 30 9169 3.96236933567002 60867 4.78438903194467 19.1269489214188 25.3273530813084 33.2249001922224 45.7670001807219 9071 3.95770304154883 53751 4.73039462808168 88.3089358765834 11.8788487656044 18.2043124779074 26.4720656359882 39.9787910922587 98 1.99563519459755 7116 3.85229696582693 11.6910641234166 98.6087689713322 100 21 1.34242268082221 306 2.48713837547719 0.502735472423481 25 1.41497334797082 6537 3.81544491624435 10.7398097491251 52 1.72427586960079 273 2.43775056282039 0.448518901868007 99.2673992673993 FALSE 2
32543 2571 74107 7840 1997 1882 21682 5583 20386 0.96968507751904 0.811046796423503 0.9270082767545 FALSE D2 D 2 2 0.33 0.33 0.33 3.75 5465 3.73766962735664 20265 4.30676803831541 23.4838391315075 30.0616827041698 37.873180360227 50.5551443375278 5386 3.73134697554595 16926 4.22857999420492 83.5233160621762 13.1100082712986 19.6856906534326 28.0928748670684 42.3963133640553 79 1.90308998699194 3339 3.52374646681156 16.4766839378238 98.9517819706499 100 23 1.38021124171161 618 2.79169064902012 3.04959289415248 21 1.34242268082221 2653 3.42390091852842 13.0915371329879 35 1.55630250076729 68 1.83884909073726 0.335553910683444 100 FALSE 2
156764 14254 394923 39940 9388 1229 117833 10949 93733 0.995156454931011 0.815881279718362 0.921212281564414 FALSE D20 D 20 2 0.33 0.33 0.33 30 10392 4.01674092728626 93143 4.96915488445162 17.9702178370892 24.1660672299582 31.9014848136736 44.255606969928 10287 4.01233095558015 82894 4.91852833588324 88.9964892691882 11.1829565469153 17.4379327816247 25.4698771925592 38.6939947402707 105 2.02530586526477 10249 4.01072386539177 11.0035107308118 98.5949848765733 99.9512147526588 25 1.41497334797082 453 2.6570558528571 0.486348947317565 21 1.34242268082221 9390 3.97271184054707 10.0812728814833 59 1.77815125038364 406 2.60959440922522 0.435888902010886 97.7832512315271 FALSE 2
148140 13068 387024 35366 8905 1271 127217 10870 91149 0.994942347036726 0.816169129577267 0.922511390962996 FALSE D21 D 21 2 0.33 0.33 0.33 30 10359 4.01535975540921 90599 4.95712819767681 18.2617909689952 24.3015927328116 32.0036644996082 44.1583240433117 10259 4.0111473607758 80394 4.9052290395453 88.7360787646663 11.1985969102172 17.3458218274996 25.3352240216932 38.3610717217703 100 2.00432137378264 10205 4.00885556399621 11.2639212353337 98.7359137677609 100 23 1.38021124171161 461 2.66464197555613 0.508835638362454 26 1.43136376415899 9391 3.97275808390354 10.3654565723683 51 1.7160033436348 353 2.54900326202579 0.389629024602921 99.7167138810198 FALSE 2
