"cell_name","cell_line_demuxlet","demuxlet_cls"
"CELL_002189","H2228","DBL"
"CELL_000724","H1975","DBL"
"CELL_001139","H1975","DBL"
"CELL_003788","HCC827","DBL"
"CELL_000491","H2228","DBL"
"CELL_000349","H1975","DBL"
"CELL_000212","H1975","DBL"
"CELL_003211","H1975","DBL"
"CELL_002890","H1975","DBL"
"CELL_003210","H2228","DBL"
"CELL_001148","H1975","DBL"
"CELL_001117","HCC827","SNG"
"CELL_001125","HCC827","SNG"
"CELL_000653","HCC827","SNG"
"CELL_001808","HCC827","DBL"
"CELL_001986","H1975","DBL"
"CELL_001687","HCC827","DBL"
"CELL_001932","H2228","DBL"
"CELL_002401","H1975","DBL"
"CELL_002692","HCC827","DBL"
"CELL_000071","HCC827","SNG"
"CELL_000664","H1975","DBL"
"CELL_002227","H1975","DBL"
"CELL_001351","H1975","DBL"
"CELL_001852","H1975","DBL"
"CELL_003128","H1975","DBL"
"CELL_003828","H1975","DBL"
"CELL_002591","H2228","DBL"
"CELL_003975","H1975","DBL"
"CELL_001062","H2228","DBL"
"CELL_003524","H2228","DBL"
"CELL_003789","HCC827","DBL"
"CELL_000003","HCC827","SNG"
"CELL_000755","H1975","DBL"
"CELL_001081","H1975","DBL"
"CELL_000403","H1975","DBL"
"CELL_002524","H1975","DBL"
"CELL_001977","H1975","DBL"
"CELL_001106","H1975","DBL"
"CELL_002378","H1975","DBL"
"CELL_001102","H2228","DBL"
"CELL_002830","H1975","DBL"
"CELL_002936","H1975","DBL"
"CELL_003728","A549","DBL"
"CELL_001829","H1975","DBL"
"CELL_002813","H2228","DBL"
"CELL_002167","HCC827","DBL"
"CELL_000505","H2228","DBL"
"CELL_000130","HCC827","SNG"
"CELL_002144","HCC827","DBL"
"CELL_002326","H1975","DBL"
"CELL_000982","H1975","DBL"
"CELL_003591","H1975","DBL"
"CELL_002846","H1975","DBL"
"CELL_000082","HCC827","SNG"
"CELL_001269","H1975","DBL"
"CELL_002382","HCC827","DBL"
"CELL_002103","H1975","DBL"
"CELL_002016","H1975","DBL"
"CELL_001891","H1975","DBL"
"CELL_001708","H1975","DBL"
"CELL_001407","HCC827","DBL"
"CELL_002741","H2228","DBL"
"CELL_003163","H1975","DBL"
"CELL_001157","H1975","DBL"
"CELL_001928","H2228","DBL"
"CELL_000153","HCC827","SNG"
"CELL_002235","H2228","DBL"
"CELL_000507","H1975","DBL"
"CELL_000620","H1975","DBL"
"CELL_003097","H2228","DBL"
"CELL_003039","H1975","DBL"
"CELL_002836","H1975","DBL"
"CELL_000367","H1975","DBL"
"CELL_003697","H1975","DBL"
"CELL_002090","H1975","DBL"
"CELL_001866","H2228","DBL"
"CELL_002161","H1975","DBL"
"CELL_002745","H2228","DBL"
"CELL_000282","H1975","SNG"
"CELL_000489","H1975","SNG"
"CELL_000060","HCC827","SNG"
"CELL_003218","H1975","DBL"
"CELL_000248","H1975","SNG"
"CELL_002990","H2228","DBL"
"CELL_003935","A549","DBL"
"CELL_000999","A549","DBL"
"CELL_001798","H1975","DBL"
"CELL_003663","HCC827","DBL"
"CELL_001433","H1975","DBL"
"CELL_003267","H2228","DBL"
"CELL_000682","H1975","DBL"
"CELL_002699","H1975","DBL"
"CELL_003182","HCC827","DBL"
"CELL_003833","H1975","DBL"
"CELL_002023","H1975","DBL"
"CELL_001492","H2228","DBL"
"CELL_001983","H1975","DBL"
"CELL_002921","H1975","DBL"
"CELL_003903","H1975","DBL"
"CELL_003730","HCC827","DBL"
"CELL_003500","HCC827","DBL"
"CELL_001038","HCC827","DBL"
"CELL_001870","HCC827","DBL"
"CELL_000937","H1975","DBL"
"CELL_001231","H1975","DBL"
"CELL_000008","H2228","SNG"
"CELL_001046","H1975","DBL"
"CELL_001052","H1975","DBL"
"CELL_001177","H2228","SNG"
"CELL_001529","H2228","DBL"
"CELL_000384","H2228","SNG"
"CELL_003418","H1975","DBL"
"CELL_003661","H1975","DBL"
"CELL_001413","HCC827","DBL"
"CELL_003194","H2228","DBL"
"CELL_000979","H2228","DBL"
"CELL_002049","H1975","DBL"
"CELL_000514","HCC827","DBL"
"CELL_003921","H2228","DBL"
"CELL_001656","HCC827","DBL"
"CELL_000303","H1975","SNG"
"CELL_000557","H1975","DBL"
"CELL_003340","HCC827","DBL"
"CELL_001068","H1975","DBL"
"CELL_003618","H1975","DBL"
"CELL_000127","H1975","SNG"
"CELL_000995","H1975","DBL"
"CELL_000397","HCC827","DBL"
"CELL_001273","H1975","DBL"
"CELL_001660","H1975","DBL"
"CELL_000568","H1975","DBL"
"CELL_002009","H2228","DBL"
"CELL_002068","H1975","DBL"
"CELL_003504","H1975","DBL"
"CELL_000104","HCC827","SNG"
"CELL_002142","H1975","DBL"
"CELL_001097","H1975","DBL"
"CELL_001643","H1975","DBL"
"CELL_001967","H2228","DBL"
"CELL_001496","H1975","DBL"
"CELL_000672","H1975","DBL"
"CELL_003640","H1975","DBL"
"CELL_003760","H1975","DBL"
"CELL_002657","H2228","DBL"
"CELL_001960","HCC827","DBL"
"CELL_002257","H1975","DBL"
"CELL_000249","H1975","SNG"
"CELL_000110","H1975","SNG"
"CELL_000395","HCC827","DBL"
"CELL_001060","H1975","DBL"
"CELL_002874","A549","DBL"
"CELL_003035","H2228","DBL"
"CELL_000966","H1975","DBL"
"CELL_002245","H1975","DBL"
"CELL_002301","A549","DBL"
"CELL_003656","H1975","DBL"
"CELL_001874","H1975","DBL"
"CELL_001806","H1975","DBL"
"CELL_000676","H1975","DBL"
"CELL_003397","H1975","DBL"
"CELL_003444","H1975","DBL"
"CELL_002888","H1975","DBL"
"CELL_002051","HCC827","DBL"
"CELL_001448","H1975","DBL"
"CELL_000752","H1975","DBL"
"CELL_001522","H2228","DBL"
"CELL_001746","H1975","DBL"
"CELL_001109","HCC827","DBL"
"CELL_001633","H2228","DBL"
"CELL_002823","H1975","DBL"
"CELL_002321","H1975","DBL"
"CELL_000807","H2228","DBL"
"CELL_001807","H1975","DBL"
"CELL_000333","H2228","DBL"
"CELL_000741","H1975","DBL"
"CELL_002516","H1975","DBL"
"CELL_003652","H1975","DBL"
"CELL_002702","H1975","DBL"
"CELL_002627","H1975","DBL"
"CELL_003417","H1975","DBL"
"CELL_002743","H1975","DBL"
"CELL_002368","H1975","DBL"
"CELL_001073","H1975","DBL"
"CELL_001873","H1975","DBL"
"CELL_002752","H1975","DBL"
"CELL_002308","H2228","DBL"
"CELL_003841","HCC827","DBL"
"CELL_001308","H1975","DBL"
"CELL_000977","H1975","DBL"
"CELL_001775","HCC827","DBL"
"CELL_002735","H1975","DBL"
"CELL_001714","HCC827","DBL"
"CELL_000225","H1975","SNG"
"CELL_003421","H1975","DBL"
"CELL_000933","H1975","DBL"
"CELL_003664","H1975","DBL"
"CELL_001766","H1975","DBL"
"CELL_002915","H1975","DBL"
"CELL_001086","H1975","DBL"
"CELL_001572","H2228","DBL"
"CELL_003050","H1975","DBL"
"CELL_001093","H1975","DBL"
"CELL_003988","H1975","DBL"
"CELL_000160","H1975","SNG"
"CELL_003244","H1975","DBL"
"CELL_000221","H1975","SNG"
"CELL_001843","H1975","DBL"
"CELL_002650","H2228","DBL"
"CELL_003924","H1975","DBL"
"CELL_001181","H1975","DBL"
"CELL_002448","H1975","DBL"
"CELL_000276","HCC827","DBL"
"CELL_003838","H1975","DBL"
"CELL_003649","HCC827","DBL"
"CELL_003399","H2228","DBL"
"CELL_000387","HCC827","DBL"
"CELL_001033","H1975","DBL"
"CELL_003844","A549","DBL"
"CELL_001252","H1975","DBL"
"CELL_001113","H1975","DBL"
"CELL_000192","H1975","SNG"
"CELL_002100","H2228","DBL"
"CELL_003006","H2228","DBL"
"CELL_003153","H1975","DBL"
"CELL_000579","H1975","DBL"
"CELL_003955","HCC827","DBL"
"CELL_003851","H1975","DBL"
"CELL_001475","A549","DBL"
"CELL_002688","HCC827","DBL"
"CELL_000136","H1975","SNG"
"CELL_001152","H1975","DBL"
"CELL_003124","HCC827","DBL"
"CELL_000472","H1975","DBL"
"CELL_003515","H2228","DBL"
"CELL_003453","H1975","DBL"
"CELL_001881","H1975","DBL"
"CELL_002097","H2228","DBL"
"CELL_001493","H1975","DBL"
"CELL_002747","HCC827","DBL"
"CELL_001715","H2228","DBL"
"CELL_002925","H1975","DBL"
"CELL_003581","H2228","DBL"
"CELL_001981","A549","DBL"
"CELL_000670","H1975","DBL"
"CELL_002037","H1975","DBL"
"CELL_000775","H1975","DBL"
"CELL_001795","H2228","DBL"
"CELL_002774","H1975","DBL"
"CELL_001625","H2228","DBL"
"CELL_002770","H1975","DBL"
"CELL_002638","H1975","DBL"
"CELL_000348","H2228","DBL"
"CELL_003714","H2228","DBL"
"CELL_000795","H1975","DBL"
"CELL_003424","H1975","DBL"
"CELL_001358","H1975","DBL"
"CELL_003733","H1975","DBL"
"CELL_003740","H1975","DBL"
"CELL_003608","H1975","DBL"
"CELL_001192","H1975","DBL"
"CELL_002515","H1975","DBL"
"CELL_001667","HCC827","DBL"
"CELL_000208","H2228","SNG"
"CELL_003058","H2228","SNG"
"CELL_002557","H1975","DBL"
"CELL_003849","H2228","DBL"
"CELL_002979","H1975","DBL"
"CELL_002676","H1975","DBL"
"CELL_001894","H1975","DBL"
"CELL_001172","H2228","DBL"
"CELL_000382","HCC827","SNG"
"CELL_001080","H1975","DBL"
"CELL_001527","A549","DBL"
"CELL_003046","H1975","DBL"
"CELL_002230","H1975","DBL"
"CELL_002123","H1975","DBL"
"CELL_001634","H1975","DBL"
"CELL_001615","HCC827","DBL"
"CELL_002641","H1975","DBL"
"CELL_000324","H1975","DBL"
"CELL_002471","HCC827","DBL"
"CELL_003191","H1975","DBL"
"CELL_003314","H1975","DBL"
"CELL_002247","H2228","DBL"
"CELL_000708","H1975","DBL"
"CELL_001382","H1975","DBL"
"CELL_002172","H1975","DBL"
"CELL_002293","H1975","DBL"
"CELL_001761","H1975","DBL"
"CELL_000492","H1975","DBL"
"CELL_000873","HCC827","DBL"
"CELL_003302","H2228","DBL"
"CELL_002392","H1975","DBL"
"CELL_000466","HCC827","DBL"
"CELL_002882","HCC827","DBL"
"CELL_003755","H1975","DBL"
"CELL_001008","HCC827","DBL"
"CELL_002458","H2228","DBL"
"CELL_000960","H1975","DBL"
"CELL_003872","H1975","DBL"
"CELL_002643","H2228","DBL"
"CELL_001396","HCC827","DBL"
"CELL_002895","H2228","DBL"
"CELL_003166","H1975","DBL"
"CELL_002089","HCC827","DBL"
"CELL_000698","H1975","DBL"
"CELL_003634","HCC827","DBL"
"CELL_001360","HCC827","DBL"
"CELL_001557","H1975","DBL"
"CELL_003226","H1975","DBL"
"CELL_001455","A549","DBL"
"CELL_002491","H1975","DBL"
"CELL_002500","H1975","DBL"
"CELL_001461","H1975","DBL"
"CELL_003673","HCC827","DBL"
"CELL_000936","HCC827","DBL"
"CELL_002187","HCC827","DBL"
"CELL_002586","HCC827","DBL"
"CELL_001516","HCC827","DBL"
"CELL_002088","HCC827","DBL"
"CELL_000345","HCC827","SNG"
"CELL_000760","H1975","DBL"
"CELL_002198","H1975","DBL"
"CELL_002297","HCC827","DBL"
"CELL_002042","H1975","DBL"
"CELL_003944","H1975","DBL"
"CELL_000202","H2228","DBL"
"CELL_003654","HCC827","DBL"
"CELL_000239","HCC827","SNG"
"CELL_000038","HCC827","SNG"
"CELL_001337","H1975","DBL"
"CELL_003094","H1975","DBL"
"CELL_002625","H1975","DBL"
"CELL_002470","HCC827","DBL"
"CELL_002341","H1975","DBL"
"CELL_002544","HCC827","DBL"
"CELL_003187","HCC827","DBL"
"CELL_002359","H1975","DBL"
"CELL_003560","H1975","DBL"
"CELL_003825","A549","DBL"
"CELL_002485","HCC827","DBL"
"CELL_002463","H2228","DBL"
"CELL_003374","HCC827","DBL"
"CELL_000611","H1975","DBL"
"CELL_000326","HCC827","DBL"
"CELL_001770","H1975","DBL"
"CELL_003946","A549","DBL"
"CELL_001985","HCC827","DBL"
"CELL_000893","HCC827","DBL"
"CELL_003016","H1975","DBL"
"CELL_002425","H1975","DBL"
"CELL_001419","H1975","DBL"
"CELL_001037","H1975","DBL"
"CELL_002828","H1975","DBL"
"CELL_002820","H1975","DBL"
"CELL_002686","HCC827","DBL"
"CELL_002908","HCC827","DBL"
"CELL_001711","H1975","DBL"
"CELL_000292","HCC827","SNG"
"CELL_000081","H2228","SNG"
"CELL_003243","HCC827","DBL"
"CELL_003204","H1975","DBL"
"CELL_000734","H1975","DBL"
"CELL_003779","H1975","DBL"
"CELL_002542","H1975","DBL"
"CELL_001617","H1975","DBL"
"CELL_003201","H1975","DBL"
"CELL_001737","H1975","DBL"
"CELL_002434","H1975","DBL"
"CELL_003034","HCC827","DBL"
"CELL_003708","H1975","DBL"
"CELL_002251","A549","DBL"
"CELL_002614","H1975","DBL"
"CELL_003486","H1975","DBL"
"CELL_002143","H1975","DBL"
"CELL_001361","HCC827","DBL"
"CELL_002439","H1975","DBL"
"CELL_000009","H1975","SNG"
"CELL_000129","H1975","SNG"
"CELL_000396","HCC827","DBL"
"CELL_000987","HCC827","DBL"
"CELL_001200","H1975","DBL"
"CELL_000939","H1975","DBL"
"CELL_001143","H1975","DBL"
"CELL_003280","H2228","DBL"
"CELL_002744","H1975","DBL"
"CELL_003734","A549","DBL"
"CELL_000372","H1975","SNG"
"CELL_003912","A549","DBL"
"CELL_003331","H2228","DBL"
"CELL_000488","H1975","DBL"
"CELL_003812","H2228","DBL"
"CELL_000476","HCC827","DBL"
"CELL_003292","H1975","DBL"
"CELL_003552","H1975","DBL"
"CELL_003487","H1975","DBL"
"CELL_000894","H2228","SNG"
"CELL_000828","H1975","DBL"
"CELL_000959","H1975","DBL"
"CELL_000962","H1975","DBL"
"CELL_002178","H1975","DBL"
"CELL_003904","H1975","DBL"
"CELL_001707","H1975","DBL"
"CELL_001882","H1975","DBL"
"CELL_001601","HCC827","DBL"
"CELL_002736","H1975","DBL"
"CELL_002948","H1975","DBL"
"CELL_001603","H1975","DBL"
"CELL_002742","HCC827","DBL"
"CELL_001925","HCC827","DBL"
"CELL_000486","H1975","DBL"
"CELL_001088","H1975","DBL"
"CELL_003831","H1975","DBL"
"CELL_003627","H1975","DBL"
"CELL_001016","H1975","DBL"
"CELL_002013","H1975","DBL"
"CELL_002525","A549","DBL"
"CELL_001116","H1975","DBL"
"CELL_003169","H1975","DBL"
"CELL_000787","H1975","DBL"
"CELL_003611","H1975","DBL"
"CELL_000552","H1975","DBL"
"CELL_000585","H1975","DBL"
"CELL_002108","H1975","DBL"
"CELL_001168","H1975","DBL"
"CELL_001216","H1975","DBL"
"CELL_002856","H1975","DBL"
"CELL_000132","H2228","SNG"
"CELL_000245","HCC827","SNG"
"CELL_000235","H1975","SNG"
"CELL_001345","H1975","DBL"
"CELL_001672","HCC827","DBL"
"CELL_000065","HCC827","SNG"
"CELL_003894","H1975","DBL"
"CELL_002220","H2228","DBL"
"CELL_000864","H2228","DBL"
"CELL_001786","H1975","DBL"
"CELL_003796","H1975","DBL"
"CELL_002256","H2228","DBL"
"CELL_003018","H2228","DBL"
"CELL_002498","H2228","DBL"
"CELL_001284","HCC827","DBL"
"CELL_000679","H1975","DBL"
"CELL_001695","H1975","DBL"
"CELL_002489","H1975","DBL"
"CELL_002478","H1975","DBL"
"CELL_002179","H1975","DBL"
"CELL_002015","H2228","DBL"
"CELL_003736","H1975","DBL"
"CELL_001729","H1975","DBL"
"CELL_001242","H1975","DBL"
"CELL_001472","H1975","DBL"
"CELL_003616","H1975","DBL"
"CELL_003462","HCC827","DBL"
"CELL_001696","H1975","DBL"
"CELL_002777","H2228","DBL"
"CELL_003922","H1975","DBL"
"CELL_001501","H2228","DBL"
"CELL_002446","H1975","DBL"
"CELL_001437","H1975","DBL"
"CELL_002494","H1975","DBL"
"CELL_000170","H2228","DBL"
"CELL_002260","H1975","DBL"
"CELL_002674","HCC827","DBL"
"CELL_003354","H1975","DBL"
"CELL_003625","H1975","DBL"
"CELL_003355","H1975","DBL"
"CELL_002337","H1975","DBL"
"CELL_003295","H1975","DBL"
"CELL_001665","H1975","DBL"
"CELL_002867","H1975","DBL"
"CELL_000406","HCC827","DBL"
"CELL_000416","H2228","DBL"
"CELL_000172","H2228","SNG"
"CELL_002053","H1975","DBL"
"CELL_000553","H1975","DBL"
"CELL_002177","H1975","DBL"
"CELL_001884","H1975","DBL"
"CELL_002431","HCC827","DBL"
"CELL_002229","H2228","DBL"
"CELL_003127","H1975","DBL"
"CELL_003115","HCC827","DBL"
"CELL_001426","H1975","DBL"
"CELL_003683","H1975","DBL"
"CELL_003343","H2228","DBL"
"CELL_000181","H2228","DBL"
"CELL_001281","HCC827","DBL"
"CELL_003416","H1975","DBL"
"CELL_000655","HCC827","DBL"
"CELL_001034","H1975","DBL"
"CELL_002975","H1975","DBL"
"CELL_001721","H2228","DBL"
"CELL_002958","H1975","DBL"
"CELL_001185","H1975","DBL"
"CELL_001215","HCC827","DBL"
"CELL_002861","H1975","DBL"
"CELL_002833","H1975","DBL"
"CELL_003732","H1975","DBL"
"CELL_000426","H1975","DBL"
"CELL_003091","H1975","DBL"
"CELL_000438","H1975","DBL"
"CELL_000025","H1975","SNG"
"CELL_001552","H1975","DBL"
"CELL_003137","H2228","DBL"
"CELL_001072","H1975","DBL"
"CELL_002604","HCC827","DBL"
"CELL_000035","H1975","SNG"
"CELL_002707","H1975","DBL"
"CELL_003178","H1975","DBL"
"CELL_002477","H2228","DBL"
"CELL_003193","H1975","DBL"
"CELL_001182","H1975","DBL"
"CELL_003271","H2228","DBL"
"CELL_001899","H1975","DBL"
"CELL_001105","HCC827","DBL"
"CELL_003076","H1975","DBL"
"CELL_000364","H1975","DBL"
"CELL_003750","H1975","DBL"
"CELL_003225","H2228","DBL"
"CELL_001771","H1975","DBL"
"CELL_000683","H1975","DBL"
"CELL_003240","H2228","DBL"
"CELL_002453","H1975","DBL"
"CELL_003826","H2228","DBL"
"CELL_003261","H2228","DBL"
"CELL_000635","HCC827","DBL"
"CELL_002324","H1975","DBL"
"CELL_003997","H1975","DBL"
"CELL_002812","H1975","DBL"
"CELL_001757","H1975","DBL"
"CELL_000706","H1975","DBL"
"CELL_003827","H1975","DBL"
"CELL_002901","H1975","DBL"
"CELL_002066","HCC827","DBL"
"CELL_000650","H1975","DBL"
"CELL_001327","H2228","DBL"
"CELL_001725","HCC827","DBL"
"CELL_003342","HCC827","DBL"
"CELL_000500","H2228","DBL"
"CELL_000556","H1975","DBL"
"CELL_002956","H1975","DBL"
"CELL_003590","H1975","DBL"
"CELL_002819","H1975","DBL"
"CELL_003814","HCC827","DBL"
"CELL_001945","H1975","DBL"
"CELL_001753","H1975","DBL"
"CELL_003199","H1975","DBL"
"CELL_000691","H2228","DBL"
"CELL_003578","HCC827","DBL"
"CELL_002456","H2228","DBL"
"CELL_002932","HCC827","DBL"
"CELL_001974","H1975","DBL"
"CELL_000584","H1975","DBL"
"CELL_000668","HCC827","DBL"
"CELL_001471","H1975","DBL"
"CELL_000797","H1975","DBL"
"CELL_000450","H1975","DBL"
"CELL_003695","H1975","DBL"
"CELL_000590","H1975","DBL"
"CELL_001655","H2228","DBL"
"CELL_003539","H1975","DBL"
"CELL_000715","H1975","DBL"
"CELL_003532","H1975","DBL"
"CELL_002043","H2228","DBL"
"CELL_002031","H1975","DBL"
"CELL_001153","H1975","DBL"
"CELL_001956","H1975","DBL"
"CELL_001197","HCC827","DBL"
"CELL_001859","H1975","DBL"
"CELL_000487","H1975","DBL"
"CELL_003657","A549","DBL"
"CELL_003936","H1975","DBL"
"CELL_000744","H1975","DBL"
"CELL_001519","H2228","DBL"
"CELL_000803","H2228","DBL"
"CELL_003197","HCC827","DBL"
"CELL_003954","A549","DBL"
"CELL_001255","H1975","DBL"
"CELL_000714","H2228","DBL"
"CELL_001164","HCC827","DBL"
"CELL_000312","H1975","DBL"
"CELL_002907","H1975","DBL"
"CELL_001122","H1975","DBL"
"CELL_000495","H2228","SNG"
"CELL_000890","H2228","DBL"
"CELL_000517","H2228","SNG"
"CELL_000338","H2228","SNG"
"CELL_000310","H2228","SNG"
"CELL_000281","H2228","SNG"
"CELL_000407","H2228","SNG"
"CELL_001481","H1975","DBL"
"CELL_002887","H1975","DBL"
"CELL_001354","H1975","DBL"
"CELL_001075","HCC827","DBL"
"CELL_003315","H1975","DBL"
"CELL_001142","HCC827","DBL"
"CELL_000955","H1975","DBL"
"CELL_000447","H2228","SNG"
"CELL_000496","H2228","SNG"
"CELL_000317","H2228","SNG"
"CELL_000663","H2228","SNG"
"CELL_002685","H1975","DBL"
"CELL_001898","H2228","DBL"
"CELL_002212","H1975","DBL"
"CELL_000846","H1975","DBL"
"CELL_003000","H1975","DBL"
"CELL_001490","H1975","DBL"
"CELL_002119","H1975","DBL"
"CELL_001131","HCC827","DBL"
"CELL_002757","H1975","DBL"
"CELL_000711","H1975","DBL"
"CELL_002493","H1975","DBL"
"CELL_000183","H2228","SNG"
"CELL_000686","H1975","DBL"
"CELL_001503","H1975","DBL"
"CELL_000457","H1975","SNG"
"CELL_000511","H1975","DBL"
"CELL_001470","A549","DBL"
"CELL_003195","H1975","DBL"
"CELL_002150","H1975","DBL"
"CELL_003118","H1975","DBL"
"CELL_000253","H1975","SNG"
"CELL_000092","HCC827","SNG"
"CELL_001809","HCC827","DBL"
"CELL_001211","H1975","DBL"
"CELL_003948","H1975","DBL"
"CELL_000176","H2228","SNG"
"CELL_002008","H1975","DBL"
"CELL_001733","H1975","DBL"
"CELL_000621","H2228","DBL"
"CELL_001144","H1975","DBL"
"CELL_001374","H1975","DBL"
"CELL_002746","H2228","DBL"
"CELL_003805","H1975","DBL"
"CELL_003648","H1975","DBL"
"CELL_002442","H1975","DBL"
"CELL_002546","H1975","DBL"
"CELL_002112","H1975","DBL"
"CELL_003162","H2228","DBL"
"CELL_002192","HCC827","DBL"
"CELL_003313","H1975","DBL"
"CELL_000639","H1975","DBL"
"CELL_000742","H1975","DBL"
"CELL_000371","H1975","DBL"
"CELL_003371","H1975","DBL"
"CELL_003485","H1975","DBL"
"CELL_001431","H1975","DBL"
"CELL_001705","H1975","DBL"
"CELL_003429","H2228","DBL"
"CELL_000014","H1975","SNG"
"CELL_003156","H1975","DBL"
"CELL_003306","H1975","DBL"
"CELL_002540","H1975","DBL"
"CELL_001100","H1975","DBL"
"CELL_002647","HCC827","DBL"
"CELL_000070","H1975","SNG"
"CELL_000448","H1975","DBL"
"CELL_001629","HCC827","DBL"
"CELL_003808","H1975","DBL"
"CELL_001780","H1975","DBL"
"CELL_002390","H2228","DBL"
"CELL_003604","H1975","DBL"
"CELL_000892","H1975","DBL"
"CELL_003237","H2228","DBL"
"CELL_000036","H2228","SNG"
"CELL_001540","H2228","DBL"
"CELL_000539","H1975","DBL"
"CELL_002300","H1975","DBL"
"CELL_003110","HCC827","DBL"
"CELL_002881","H2228","DBL"
"CELL_000767","H2228","DBL"
"CELL_000149","H1975","SNG"
"CELL_003967","H1975","DBL"
"CELL_000551","HCC827","DBL"
"CELL_002106","H1975","DBL"
"CELL_003242","H1975","DBL"
"CELL_000780","H1975","DBL"
"CELL_003055","H1975","DBL"
"CELL_000497","H1975","DBL"
"CELL_001610","H1975","DBL"
"CELL_001858","HCC827","DBL"
"CELL_003472","H1975","DBL"
"CELL_001323","H1975","DBL"
"CELL_000718","H1975","DBL"
"CELL_002640","H1975","DBL"
"CELL_001548","HCC827","DBL"
"CELL_001901","HCC827","DBL"
"CELL_003543","H2228","DBL"
"CELL_003117","HCC827","DBL"
"CELL_001195","HCC827","DBL"
"CELL_000868","H2228","DBL"
"CELL_002020","H1975","DBL"
"CELL_000306","H1975","SNG"
"CELL_003325","H1975","DBL"
"CELL_001713","H1975","DBL"
"CELL_002024","HCC827","DBL"
"CELL_002175","HCC827","DBL"
"CELL_003150","HCC827","DBL"
"CELL_002534","H2228","DBL"
"CELL_000565","H2228","DBL"
"CELL_002193","H1975","DBL"
"CELL_001319","H1975","DBL"
"CELL_001326","H1975","DBL"
"CELL_002885","H1975","DBL"
"CELL_001320","H2228","DBL"
"CELL_003451","H1975","DBL"
"CELL_001218","H1975","DBL"
"CELL_000771","HCC827","DBL"
"CELL_001322","H1975","DBL"
"CELL_001126","H2228","DBL"
"CELL_002438","H1975","DBL"
"CELL_000168","H1975","DBL"
"CELL_001897","H2228","DBL"
"CELL_000757","H1975","DBL"
"CELL_002342","H2228","DBL"
"CELL_002862","H1975","DBL"
"CELL_001554","HCC827","DBL"
"CELL_002473","H1975","DBL"
"CELL_003461","HCC827","DBL"
"CELL_002479","H1975","DBL"
"CELL_000112","HCC827","SNG"
"CELL_001965","H2228","DBL"
"CELL_000360","HCC827","DBL"
"CELL_002001","H1975","DBL"
"CELL_002200","H8383","DBL"
"CELL_002355","HCC827","DBL"
"CELL_000440","H1975","DBL"
"CELL_003394","H1975","DBL"
"CELL_002946","H1975","DBL"
"CELL_000062","H2228","SNG"
"CELL_002145","H1975","DBL"
"CELL_002840","H1975","DBL"
"CELL_003547","H1975","DBL"
"CELL_003426","H1975","DBL"
"CELL_001404","H1975","DBL"
