"cell_name","cell_line_demuxlet","demuxlet_cls"
"CELL_000022","HCC827","SNG"
"CELL_001100","HCC827","SNG"
"CELL_003051","HCC827","DBL"
"CELL_001427","HCC827","DBL"
"CELL_001493","H1975","DBL"
"CELL_003004","H1975","DBL"
"CELL_000028","HCC827","SNG"
"CELL_002600","H1975","DBL"
"CELL_001679","H1975","DBL"
"CELL_000935","HCC827","SNG"
"CELL_000215","HCC827","SNG"
"CELL_001012","HCC827","SNG"
"CELL_003220","H1975","DBL"
"CELL_001671","HCC827","DBL"
"CELL_003778","H1975","DBL"
"CELL_001765","HCC827","DBL"
"CELL_002056","H1975","DBL"
"CELL_000095","H2228","SNG"
"CELL_002632","HCC827","DBL"
"CELL_001171","H1975","SNG"
"CELL_003924","HCC827","DBL"
"CELL_002417","HCC827","DBL"
"CELL_001336","H2228","DBL"
"CELL_003150","H1975","DBL"
"CELL_002845","HCC827","DBL"
"CELL_000273","H2228","SNG"
"CELL_003237","H2228","DBL"
"CELL_002315","H2228","DBL"
"CELL_000087","HCC827","SNG"
"CELL_000954","HCC827","SNG"
"CELL_000021","HCC827","SNG"
"CELL_003844","HCC827","DBL"
"CELL_003131","H1975","DBL"
"CELL_001697","H1975","DBL"
"CELL_000390","HCC827","SNG"
"CELL_001275","H1975","SNG"
"CELL_001890","HCC827","DBL"
"CELL_003932","H2228","DBL"
"CELL_000475","H1975","SNG"
"CELL_000724","H1975","SNG"
"CELL_001354","H1975","SNG"
"CELL_001008","H1975","SNG"
"CELL_002974","HCC827","DBL"
"CELL_001400","H1975","DBL"
"CELL_001258","HCC827","DBL"
"CELL_003502","H1975","DBL"
"CELL_001367","HCC827","DBL"
"CELL_003189","HCC827","DBL"
"CELL_001410","H1975","SNG"
"CELL_000139","HCC827","SNG"
"CELL_000951","H1975","SNG"
"CELL_002369","HCC827","DBL"
"CELL_003289","HCC827","DBL"
"CELL_001665","H2228","SNG"
"CELL_000355","H2228","SNG"
"CELL_003202","HCC827","DBL"
"CELL_003947","HCC827","DBL"
"CELL_002655","HCC827","DBL"
"CELL_003783","HCC827","DBL"
"CELL_002232","H1975","DBL"
"CELL_000600","H2228","SNG"
"CELL_003394","H1975","DBL"
"CELL_000102","H1975","SNG"
"CELL_003724","HCC827","SNG"
"CELL_000313","H2228","SNG"
"CELL_000198","HCC827","SNG"
"CELL_000109","HCC827","SNG"
"CELL_003903","H1975","DBL"
"CELL_001804","HCC827","DBL"
"CELL_000922","H1975","SNG"
"CELL_002319","HCC827","DBL"
"CELL_001183","HCC827","SNG"
"CELL_003360","HCC827","DBL"
"CELL_003359","H1975","DBL"
"CELL_002171","HCC827","DBL"
"CELL_001692","HCC827","DBL"
"CELL_000152","H2228","SNG"
"CELL_002024","HCC827","SNG"
"CELL_001644","HCC827","DBL"
"CELL_000328","HCC827","SNG"
"CELL_003037","H1975","DBL"
"CELL_001908","H1975","DBL"
"CELL_000216","H2228","SNG"
"CELL_001449","H2228","DBL"
"CELL_001508","H2228","DBL"
"CELL_002283","H1975","DBL"
"CELL_003017","HCC827","DBL"
"CELL_000193","H2228","SNG"
"CELL_003033","HCC827","DBL"
"CELL_002518","HCC827","DBL"
"CELL_000634","HCC827","SNG"
"CELL_003123","HCC827","DBL"
"CELL_001405","H1975","SNG"
"CELL_002004","H2228","DBL"
"CELL_003719","H1975","DBL"
"CELL_003755","HCC827","DBL"
"CELL_002117","H1975","DBL"
"CELL_002492","H1975","DBL"
"CELL_000797","H2228","SNG"
"CELL_001104","HCC827","DBL"
"CELL_000036","HCC827","SNG"
"CELL_003377","HCC827","DBL"
"CELL_002538","HCC827","DBL"
"CELL_000667","H2228","SNG"
"CELL_002142","A549","DBL"
"CELL_003335","HCC827","DBL"
"CELL_000019","HCC827","SNG"
"CELL_003358","H2228","DBL"
"CELL_002604","HCC827","DBL"
"CELL_002209","HCC827","DBL"
"CELL_002928","HCC827","DBL"
"CELL_002237","H1975","DBL"
"CELL_001544","H1975","DBL"
"CELL_001518","HCC827","DBL"
"CELL_001657","H1975","DBL"
"CELL_002134","A549","DBL"
"CELL_001851","H1975","DBL"
"CELL_000779","HCC827","SNG"
"CELL_001196","H1975","SNG"
"CELL_002389","H1975","DBL"
"CELL_000799","H1975","SNG"
"CELL_000618","H1975","SNG"
"CELL_000093","HCC827","SNG"
"CELL_003754","HCC827","DBL"
"CELL_001582","H2228","DBL"
"CELL_002089","H1975","DBL"
"CELL_003518","H1975","DBL"
"CELL_002586","HCC827","DBL"
"CELL_000026","H1975","SNG"
"CELL_001676","H1975","DBL"
"CELL_001838","HCC827","DBL"
"CELL_002314","H2228","DBL"
"CELL_002985","HCC827","DBL"
"CELL_003312","HCC827","DBL"
"CELL_003687","H2228","DBL"
"CELL_001821","HCC827","DBL"
"CELL_001533","HCC827","DBL"
"CELL_002239","HCC827","DBL"
"CELL_000402","H1975","SNG"
"CELL_001327","HCC827","SNG"
"CELL_000431","H1975","SNG"
"CELL_001767","HCC827","DBL"
"CELL_002382","HCC827","DBL"
"CELL_000257","H1975","SNG"
"CELL_002483","H2228","DBL"
"CELL_002695","H1975","DBL"
"CELL_002774","HCC827","DBL"
"CELL_000253","H1975","SNG"
"CELL_003864","HCC827","DBL"
"CELL_001330","H1975","SNG"
"CELL_001210","HCC827","SNG"
"CELL_000092","HCC827","SNG"
"CELL_001571","HCC827","DBL"
"CELL_002620","HCC827","DBL"
"CELL_003790","H1975","DBL"
"CELL_003130","H1975","DBL"
"CELL_000497","H1975","SNG"
"CELL_000499","H2228","SNG"
"CELL_000847","H1975","SNG"
"CELL_000011","H1975","SNG"
"CELL_001348","H2228","DBL"
"CELL_003137","H1975","DBL"
"CELL_000128","H2228","SNG"
"CELL_002739","H1975","DBL"
"CELL_000850","H1975","SNG"
"CELL_001302","HCC827","SNG"
"CELL_000928","H1975","SNG"
"CELL_003236","HCC827","DBL"
"CELL_002623","HCC827","DBL"
"CELL_002585","HCC827","DBL"
"CELL_002086","H1975","DBL"
"CELL_002977","HCC827","DBL"
"CELL_000559","H2228","SNG"
"CELL_002670","HCC827","DBL"
"CELL_003962","HCC827","DBL"
"CELL_001482","HCC827","DBL"
"CELL_003535","HCC827","DBL"
"CELL_003763","HCC827","DBL"
"CELL_002022","H1975","DBL"
"CELL_001036","H2228","SNG"
"CELL_003369","H2228","DBL"
"CELL_002023","H2228","DBL"
"CELL_003408","H1975","DBL"
"CELL_001983","H2228","DBL"
"CELL_000861","HCC827","SNG"
"CELL_001869","HCC827","DBL"
"CELL_002060","HCC827","DBL"
"CELL_002855","HCC827","DBL"
"CELL_001968","H2228","DBL"
"CELL_002487","HCC827","DBL"
"CELL_003431","HCC827","DBL"
"CELL_000747","H1975","SNG"
"CELL_003348","HCC827","DBL"
"CELL_000977","H1975","SNG"
"CELL_003975","HCC827","DBL"
"CELL_003476","A549","DBL"
"CELL_000332","H2228","SNG"
"CELL_002078","HCC827","DBL"
"CELL_001873","HCC827","DBL"
"CELL_001120","HCC827","SNG"
"CELL_003063","H1975","DBL"
"CELL_003539","H1975","DBL"
"CELL_003545","HCC827","DBL"
"CELL_003252","H1975","DBL"
"CELL_002340","HCC827","DBL"
"CELL_003797","H1975","DBL"
"CELL_002599","HCC827","DBL"
"CELL_002416","H2228","DBL"
"CELL_002110","HCC827","DBL"
"CELL_002404","HCC827","DBL"
"CELL_000699","H1975","SNG"
"CELL_002354","HCC827","DBL"
"CELL_001924","H1975","DBL"
"CELL_000743","H1975","SNG"
"CELL_000582","H1975","SNG"
"CELL_002327","H1975","DBL"
"CELL_003235","HCC827","DBL"
"CELL_003944","H1975","DBL"
"CELL_001789","HCC827","DBL"
"CELL_003552","H1975","DBL"
"CELL_001373","H2228","DBL"
"CELL_001776","H1975","DBL"
"CELL_001278","HCC827","SNG"
"CELL_003016","H2228","DBL"
"CELL_001653","H1975","DBL"
"CELL_002887","HCC827","DBL"
"CELL_001500","HCC827","SNG"
"CELL_000033","HCC827","SNG"
"CELL_000988","HCC827","SNG"
"CELL_003257","H1975","DBL"
"CELL_001487","HCC827","SNG"
"CELL_003678","H1975","DBL"
"CELL_002268","HCC827","DBL"
"CELL_002722","HCC827","DBL"
"CELL_002867","H2228","DBL"
"CELL_002464","H1975","DBL"
"CELL_001140","H1975","SNG"
"CELL_003961","H2228","DBL"
"CELL_001966","H2228","SNG"
"CELL_000170","HCC827","SNG"
"CELL_003562","HCC827","DBL"
"CELL_000580","H2228","SNG"
"CELL_000179","HCC827","SNG"
"CELL_003743","H1975","DBL"
"CELL_000607","H1975","SNG"
"CELL_001538","H1975","SNG"
"CELL_001087","HCC827","SNG"
"CELL_000910","H1975","SNG"
"CELL_000714","H2228","SNG"
"CELL_001246","H1975","SNG"
"CELL_003363","HCC827","DBL"
"CELL_000585","H2228","SNG"
"CELL_000739","H1975","SNG"
"CELL_001157","H1975","SNG"
"CELL_000532","HCC827","SNG"
"CELL_002330","H1975","SNG"
"CELL_001218","H1975","SNG"
"CELL_000222","HCC827","SNG"
"CELL_001225","H1975","SNG"
"CELL_001211","HCC827","SNG"
"CELL_003195","HCC827","DBL"
"CELL_001942","HCC827","DBL"
"CELL_000312","HCC827","SNG"
"CELL_002045","H1975","DBL"
"CELL_000762","HCC827","SNG"
"CELL_000791","H2228","SNG"
"CELL_001488","H2228","DBL"
"CELL_002503","A549","DBL"
"CELL_001175","H1975","SNG"
"CELL_000375","HCC827","SNG"
"CELL_001194","HCC827","SNG"
"CELL_003469","H1975","DBL"
"CELL_000981","HCC827","SNG"
"CELL_002804","H1975","DBL"
"CELL_000617","H2228","SNG"
"CELL_002127","H1975","DBL"
"CELL_000410","H2228","SNG"
"CELL_001613","HCC827","SNG"
"CELL_000788","H1975","SNG"
"CELL_000136","HCC827","SNG"
"CELL_000975","H2228","SNG"
"CELL_000359","H2228","SNG"
"CELL_002424","A549","DBL"
"CELL_002898","HCC827","DBL"
"CELL_001166","HCC827","SNG"
"CELL_003001","H1975","DBL"
"CELL_003256","H1975","DBL"
"CELL_000840","H2228","SNG"
"CELL_003046","HCC827","DBL"
"CELL_000220","H2228","SNG"
"CELL_002326","HCC827","DBL"
"CELL_003321","H1975","DBL"
"CELL_000991","H2228","SNG"
"CELL_002953","H1975","DBL"
"CELL_000183","HCC827","SNG"
"CELL_000919","H2228","SNG"
"CELL_002680","HCC827","DBL"
"CELL_002946","HCC827","DBL"
"CELL_000950","HCC827","SNG"
"CELL_003423","H1975","DBL"
"CELL_001818","H1975","DBL"
"CELL_001832","HCC827","DBL"
"CELL_001937","H1975","DBL"
"CELL_000385","HCC827","SNG"
"CELL_003234","H1975","DBL"
"CELL_000190","HCC827","SNG"
"CELL_003487","H1975","DBL"
"CELL_003717","H1975","DBL"
"CELL_001382","H1975","DBL"
"CELL_002181","HCC827","DBL"
"CELL_001889","H1975","DBL"
"CELL_000104","HCC827","SNG"
"CELL_002473","HCC827","DBL"
"CELL_002627","H1975","DBL"
"CELL_001042","H2228","SNG"
"CELL_002927","H2228","DBL"
"CELL_001805","H1975","DBL"
"CELL_000319","H2228","SNG"
"CELL_000369","HCC827","SNG"
"CELL_001558","HCC827","DBL"
"CELL_000860","H2228","SNG"
"CELL_003053","H2228","DBL"
"CELL_003032","HCC827","DBL"
"CELL_002069","HCC827","DBL"
"CELL_000593","H2228","SNG"
"CELL_003980","HCC827","DBL"
"CELL_000563","H1975","SNG"
"CELL_001083","H1975","SNG"
"CELL_001326","H1975","SNG"
"CELL_000862","HCC827","SNG"
"CELL_001055","HCC827","SNG"
"CELL_000348","H1975","SNG"
"CELL_001066","HCC827","SNG"
"CELL_000868","HCC827","SNG"
"CELL_003657","HCC827","DBL"
"CELL_003045","HCC827","DBL"
"CELL_003357","HCC827","DBL"
"CELL_002058","HCC827","DBL"
"CELL_003686","H2228","DBL"
"CELL_000002","HCC827","DBL"
"CELL_002447","H1975","DBL"
"CELL_002120","HCC827","DBL"
"CELL_002012","H1975","DBL"
"CELL_000565","H1975","SNG"
"CELL_001253","HCC827","SNG"
"CELL_000656","H2228","SNG"
"CELL_001328","HCC827","SNG"
"CELL_000734","H2228","SNG"
"CELL_000685","H2228","SNG"
"CELL_000925","HCC827","SNG"
"CELL_003282","H1975","DBL"
"CELL_001041","H1975","SNG"
"CELL_002603","HCC827","DBL"
"CELL_000212","H1975","SNG"
"CELL_002905","H1975","DBL"
"CELL_003110","H1975","DBL"
"CELL_003723","HCC827","DBL"
"CELL_002305","H1975","SNG"
"CELL_003407","H1975","DBL"
"CELL_003531","H2228","DBL"
"CELL_002926","HCC827","DBL"
"CELL_000388","HCC827","SNG"
"CELL_002653","H1975","DBL"
"CELL_003136","HCC827","DBL"
"CELL_000377","H1975","SNG"
"CELL_002444","HCC827","DBL"
"CELL_002617","H1975","DBL"
"CELL_000275","HCC827","SNG"
"CELL_002990","HCC827","DBL"
"CELL_000895","H1975","SNG"
"CELL_003433","H1975","DBL"
"CELL_000629","H1975","SNG"
"CELL_003919","HCC827","DBL"
"CELL_000539","H1975","SNG"
"CELL_001515","HCC827","DBL"
"CELL_000008","HCC827","SNG"
"CELL_003311","H1975","DBL"
"CELL_003704","H1975","DBL"
"CELL_003558","H1975","DBL"
"CELL_000684","H2228","SNG"
"CELL_001134","H1975","SNG"
"CELL_002829","HCC827","DBL"
"CELL_002269","HCC827","DBL"
"CELL_000637","HCC827","SNG"
"CELL_000404","H1975","SNG"
"CELL_002201","H1975","DBL"
"CELL_000836","H1975","SNG"
"CELL_001205","HCC827","SNG"
"CELL_000523","H2228","SNG"
"CELL_000852","H1975","SNG"
"CELL_001232","HCC827","SNG"
"CELL_001846","HCC827","DBL"
"CELL_003557","H2228","DBL"
"CELL_000055","HCC827","SNG"
"CELL_003501","H1975","DBL"
"CELL_000316","HCC827","SNG"
"CELL_002512","HCC827","DBL"
"CELL_000873","H1975","SNG"
"CELL_001907","H1975","DBL"
"CELL_000398","H2228","SNG"
"CELL_000249","H1975","SNG"
"CELL_000552","HCC827","SNG"
"CELL_001231","H1975","SNG"
"CELL_000974","HCC827","SNG"
"CELL_002033","HCC827","DBL"
"CELL_003551","HCC827","DBL"
"CELL_000126","H2228","SNG"
"CELL_002162","HCC827","DBL"
"CELL_001436","H1975","DBL"
"CELL_003749","HCC827","DBL"
"CELL_002890","H2228","DBL"
"CELL_003988","HCC827","DBL"
"CELL_003974","H1975","DBL"
"CELL_002332","H2228","DBL"
"CELL_000315","H2228","SNG"
"CELL_002528","H1975","DBL"
"CELL_002824","HCC827","DBL"
"CELL_000785","H2228","SNG"
"CELL_002207","HCC827","DBL"
"CELL_002486","HCC827","DBL"
"CELL_003567","H1975","DBL"
"CELL_002973","HCC827","DBL"
"CELL_001450","H1975","DBL"
"CELL_001735","HCC827","DBL"
"CELL_003158","H2228","DBL"
"CELL_002798","HCC827","DBL"
"CELL_000859","H1975","SNG"
"CELL_001706","HCC827","DBL"
"CELL_000920","H1975","SNG"
"CELL_002231","H2228","DBL"
"CELL_003709","HCC827","DBL"
"CELL_002282","HCC827","SNG"
"CELL_001709","HCC827","DBL"
"CELL_001305","HCC827","DBL"
"CELL_001124","H1975","SNG"
"CELL_001766","HCC827","SNG"
"CELL_003890","HCC827","DBL"
"CELL_001794","H2228","DBL"
"CELL_001953","H1975","DBL"
"CELL_003590","HCC827","DBL"
"CELL_000555","H1975","SNG"
"CELL_003685","H2228","DBL"
"CELL_001721","H1975","DBL"
"CELL_001396","HCC827","SNG"
"CELL_002941","HCC827","DBL"
"CELL_002646","HCC827","DBL"
"CELL_000231","HCC827","SNG"
"CELL_002403","H1975","DBL"
"CELL_003031","H1975","SNG"
"CELL_002764","H1975","SNG"
"CELL_003831","HCC827","DBL"
"CELL_003251","HCC827","DBL"
"CELL_001823","H1975","DBL"
"CELL_000990","H2228","SNG"
"CELL_003310","H2228","DBL"
"CELL_000336","H2228","SNG"
"CELL_001532","HCC827","DBL"
"CELL_001257","H1975","SNG"
"CELL_001431","H1975","DBL"
"CELL_001624","H1975","DBL"
"CELL_001026","H1975","SNG"
"CELL_003656","H1975","DBL"
"CELL_000501","H2228","SNG"
"CELL_002895","HCC827","DBL"
"CELL_000986","H2228","SNG"
"CELL_003050","H2228","DBL"
"CELL_000624","H1975","SNG"
"CELL_002205","H1975","DBL"
"CELL_003219","H1975","DBL"
"CELL_000204","HCC827","SNG"
"CELL_000301","HCC827","SNG"
"CELL_002703","HCC827","DBL"
"CELL_000790","H1975","SNG"
"CELL_003582","HCC827","DBL"
"CELL_003896","HCC827","DBL"
"CELL_001787","HCC827","DBL"
"CELL_002216","H2228","DBL"
"CELL_000590","H2228","SNG"
"CELL_000433","HCC827","SNG"
"CELL_001803","H1975","DBL"
"CELL_001517","H1975","DBL"
"CELL_002550","H1975","DBL"
"CELL_003889","HCC827","DBL"
"CELL_001289","HCC827","DBL"
"CELL_002999","H1975","DBL"
"CELL_002566","HCC827","DBL"
"CELL_002702","H1975","DBL"
"CELL_000228","H2228","SNG"
"CELL_001712","HCC827","DBL"
"CELL_003302","H2228","DBL"
"CELL_003500","H2228","DBL"
"CELL_001141","HCC827","SNG"
"CELL_002093","HCC827","DBL"
"CELL_002175","HCC827","DBL"
"CELL_003587","HCC827","DBL"
"CELL_003169","HCC827","DBL"
"CELL_002835","HCC827","DBL"
"CELL_000858","H1975","SNG"
"CELL_000712","HCC827","SNG"
"CELL_002742","H1975","DBL"
"CELL_003614","HCC827","DBL"
"CELL_000035","H2228","SNG"
"CELL_000086","H1975","SNG"
"CELL_000651","H1975","SNG"
"CELL_000867","H2228","SNG"
"CELL_002373","HCC827","DBL"
"CELL_003716","H1975","DBL"
"CELL_000706","HCC827","SNG"
"CELL_000063","HCC827","SNG"
"CELL_001842","HCC827","DBL"
"CELL_001259","HCC827","SNG"
"CELL_000857","H2228","SNG"
"CELL_000510","H2228","SNG"
"CELL_002457","H2228","DBL"
"CELL_000924","HCC827","SNG"
"CELL_002858","HCC827","DBL"
"CELL_001725","H1975","DBL"
"CELL_002150","H1975","DBL"
"CELL_002085","HCC827","DBL"
"CELL_001077","H1975","SNG"
"CELL_000741","H2228","SNG"
"CELL_000330","H2228","SNG"
"CELL_003737","H1975","DBL"
"CELL_002751","HCC827","DBL"
"CELL_002151","HCC827","DBL"
"CELL_003664","H1975","DBL"
"CELL_001589","HCC827","DBL"
"CELL_001049","HCC827","SNG"
"CELL_001161","HCC827","SNG"
"CELL_001453","HCC827","DBL"
"CELL_003385","HCC827","DBL"
"CELL_003955","H1975","DBL"
"CELL_000638","H1975","SNG"
"CELL_001622","HCC827","SNG"
"CELL_001876","H1975","DBL"
"CELL_001370","HCC827","DBL"
"CELL_001830","H1975","DBL"
"CELL_001064","HCC827","SNG"
"CELL_000129","HCC827","SNG"
"CELL_000692","H2228","SNG"
"CELL_002429","H1975","DBL"
"CELL_000192","HCC827","SNG"
"CELL_001303","HCC827","DBL"
"CELL_003180","H1975","DBL"
"CELL_002316","HCC827","DBL"
"CELL_002622","H1975","DBL"
"CELL_003147","H1975","DBL"
"CELL_003511","H1975","DBL"
"CELL_003984","HCC827","DBL"
"CELL_003758","HCC827","DBL"
"CELL_000645","H1975","SNG"
"CELL_001249","HCC827","SNG"
"CELL_003157","HCC827","DBL"
"CELL_001230","H2228","DBL"
"CELL_002132","HCC827","DBL"
"CELL_001576","H1975","DBL"
"CELL_002844","H2228","DBL"
"CELL_000633","H1975","SNG"
"CELL_001300","H1975","DBL"
"CELL_001958","HCC827","DBL"
"CELL_003851","HCC827","DBL"
"CELL_000679","H1975","SNG"
"CELL_000733","HCC827","SNG"
"CELL_001479","HCC827","DBL"
"CELL_000441","H2228","SNG"
"CELL_001308","HCC827","SNG"
"CELL_003731","HCC827","DBL"
"CELL_000560","H2228","SNG"
"CELL_001133","H1975","DBL"
"CELL_001132","H2228","DBL"
"CELL_001722","HCC827","DBL"
"CELL_000135","H1975","SNG"
"CELL_003888","H1975","DBL"
"CELL_003805","H1975","DBL"
"CELL_002112","HCC827","DBL"
"CELL_003057","HCC827","DBL"
"CELL_001667","H2228","DBL"
"CELL_003524","HCC827","DBL"
"CELL_002124","H1975","DBL"
"CELL_002713","HCC827","DBL"
"CELL_000318","HCC827","SNG"
"CELL_000482","H1975","SNG"
"CELL_000620","HCC827","SNG"
"CELL_003201","H1975","DBL"
"CELL_001819","H2228","DBL"
"CELL_000326","HCC827","SNG"
"CELL_003523","HCC827","DBL"
"CELL_000047","HCC827","SNG"
"CELL_002875","HCC827","DBL"
"CELL_003401","HCC827","DBL"
"CELL_003633","H1975","DBL"
"CELL_000032","HCC827","SNG"
"CELL_000335","H2228","SNG"
"CELL_003026","HCC827","DBL"
"CELL_000205","H1975","SNG"
"CELL_003850","HCC827","DBL"
"CELL_001581","HCC827","DBL"
"CELL_003581","HCC827","DBL"
"CELL_001374","H1975","DBL"
"CELL_003987","HCC827","DBL"
"CELL_000050","HCC827","SNG"
"CELL_001825","HCC827","DBL"
"CELL_000909","H2228","SNG"
"CELL_002626","H1975","DBL"
"CELL_003530","HCC827","DBL"
"CELL_003577","H2228","DBL"
"CELL_001693","H1975","DBL"
"CELL_003632","H1975","DBL"
"CELL_000199","H1975","SNG"
"CELL_003870","H2228","DBL"
"CELL_001607","H1975","DBL"
"CELL_002871","H1975","DBL"
"CELL_000834","H2228","SNG"
"CELL_001939","HCC827","SNG"
"CELL_003432","H1975","DBL"
"CELL_002554","H1975","DBL"
"CELL_000117","HCC827","SNG"
"CELL_000360","H2228","SNG"
"CELL_002568","H1975","DBL"
"CELL_002770","HCC827","DBL"
"CELL_001192","H1975","SNG"
"CELL_002625","HCC827","DBL"
"CELL_003068","H1975","DBL"
"CELL_002339","H1975","DBL"
"CELL_000200","H2228","SNG"
"CELL_003960","H1975","DBL"
"CELL_001264","HCC827","SNG"
"CELL_001110","H2228","SNG"
"CELL_002053","HCC827","DBL"
"CELL_001817","H1975","DBL"
"CELL_003973","HCC827","DBL"
"CELL_003544","HCC827","DBL"
"CELL_003384","HCC827","DBL"
"CELL_003762","HCC827","DBL"
"CELL_003018","HCC827","DBL"
"CELL_000094","H2228","SNG"
"CELL_001989","HCC827","DBL"
"CELL_001632","HCC827","DBL"
"CELL_001666","H1975","DBL"
"CELL_003457","H1975","DBL"
"CELL_002391","A549","DBL"
"CELL_003095","HCC827","DBL"
"CELL_001631","H1975","SNG"
"CELL_003244","H1975","DBL"
"CELL_002402","H1975","DBL"
"CELL_000957","H1975","SNG"
"CELL_001782","H2228","DBL"
"CELL_002323","H1975","DBL"
"CELL_003677","H1975","DBL"
"CELL_002119","H1975","DBL"
"CELL_001570","H2228","DBL"
"CELL_003954","HCC827","DBL"
"CELL_000915","H1975","SNG"
"CELL_002857","H2228","DBL"
"CELL_002809","H1975","DBL"
"CELL_000490","H2228","SNG"
"CELL_000009","HCC827","SNG"
"CELL_001574","H1975","DBL"
"CELL_002578","H1975","DBL"
"CELL_000354","HCC827","SNG"
"CELL_002088","HCC827","DBL"
"CELL_002219","HCC827","DBL"
"CELL_003796","H1975","DBL"
"CELL_001072","H1975","SNG"
"CELL_003753","HCC827","DBL"
"CELL_003440","HCC827","DBL"
"CELL_000122","H1975","SNG"
"CELL_003188","H1975","DBL"
"CELL_003663","H1975","DBL"
"CELL_003708","H1975","DBL"
"CELL_002288","HCC827","DBL"
"CELL_001206","HCC827","SNG"
"CELL_002526","H1975","DBL"
"CELL_003138","H1975","DBL"
"CELL_003589","HCC827","DBL"
"CELL_000006","H1975","SNG"
"CELL_003338","HCC827","DBL"
"CELL_000918","HCC827","SNG"
"CELL_000434","H1975","SNG"
"CELL_001710","H1975","DBL"
"CELL_002721","H1975","DBL"
"CELL_001089","H1975","SNG"
"CELL_002643","H1975","DBL"
"CELL_002475","HCC827","DBL"
"CELL_003877","HCC827","DBL"
"CELL_000467","H2228","SNG"
"CELL_000718","H1975","SNG"
"CELL_001229","HCC827","SNG"
"CELL_003074","HCC827","DBL"
"CELL_001454","HCC827","DBL"
"CELL_001343","H1975","SNG"
"CELL_003586","H1975","DBL"
"CELL_001971","H1975","DBL"
"CELL_003098","A549","DBL"
"CELL_003104","HCC827","DBL"
"CELL_002385","HCC827","DBL"
"CELL_000074","H2228","DBL"
"CELL_000481","HCC827","SNG"
"CELL_002650","HCC827","DBL"
"CELL_003309","HCC827","DBL"
"CELL_002763","H1975","DBL"
"CELL_000181","H2228","SNG"
"CELL_001125","HCC827","SNG"
"CELL_000084","H1975","SNG"
"CELL_002442","H1975","DBL"
"CELL_001154","H1975","SNG"
"CELL_003703","HCC827","DBL"
"CELL_003855","H1975","DBL"
"CELL_000720","H2228","SNG"
"CELL_000955","HCC827","SNG"
"CELL_001260","H1975","DBL"
"CELL_001344","HCC827","DBL"
"CELL_001053","HCC827","SNG"
"CELL_000652","H2228","SNG"
"CELL_000654","H1975","SNG"
"CELL_002952","HCC827","DBL"
"CELL_001494","HCC827","DBL"
"CELL_001588","HCC827","DBL"
"CELL_001368","H1975","DBL"
"CELL_003811","HCC827","DBL"
"CELL_001189","HCC827","SNG"
"CELL_000893","H2228","SNG"
"CELL_003810","HCC827","DBL"
"CELL_001994","H1975","DBL"
"CELL_000137","H1975","SNG"
"CELL_000515","H2228","SNG"
"CELL_001793","HCC827","DBL"
"CELL_000952","H2228","SNG"
"CELL_003702","HCC827","DBL"
"CELL_003550","HCC827","DBL"
"CELL_001905","HCC827","DBL"
"CELL_003261","HCC827","DBL"
"CELL_000573","H2228","SNG"
"CELL_002834","H1975","DBL"
"CELL_001242","H1975","SNG"
"CELL_001799","HCC827","DBL"
"CELL_001086","H2228","SNG"
"CELL_001016","H1975","SNG"
"CELL_001444","H1975","SNG"
"CELL_001075","HCC827","SNG"
"CELL_003419","HCC827","DBL"
"CELL_002419","H1975","DBL"
"CELL_002193","H1975","DBL"
"CELL_001835","H1975","DBL"
"CELL_003863","HCC827","DBL"
"CELL_002131","HCC827","DBL"
"CELL_002003","H2228","DBL"
"CELL_002723","H1975","DBL"
"CELL_002959","HCC827","DBL"
"CELL_002365","H1975","DBL"
"CELL_001483","H1975","DBL"
"CELL_002084","HCC827","DBL"
"CELL_002010","H1975","DBL"
"CELL_003260","H2228","DBL"
"CELL_002068","HCC827","DBL"
"CELL_000777","H2228","SNG"
"CELL_001093","H1975","SNG"
"CELL_000281","HCC827","SNG"
"CELL_002059","H2228","DBL"
"CELL_003156","H1975","DBL"
"CELL_002204","HCC827","DBL"
"CELL_003902","H1975","DBL"
"CELL_003090","HCC827","DBL"
"CELL_000496","HCC827","SNG"
"CELL_003860","H1975","DBL"
"CELL_001959","HCC827","DBL"
"CELL_000701","HCC827","SNG"
"CELL_000682","H2228","SNG"
"CELL_000815","H1975","SNG"
"CELL_001195","H1975","SNG"
"CELL_000749","H1975","SNG"
"CELL_001906","H1975","DBL"
"CELL_001569","HCC827","DBL"
"CELL_002186","HCC827","DBL"
"CELL_000116","HCC827","SNG"
"CELL_001678","HCC827","DBL"
"CELL_000195","H2228","SNG"
"CELL_003707","HCC827","DBL"
"CELL_000819","H2228","SNG"
"CELL_003943","HCC827","DBL"
"CELL_001900","H1975","DBL"
"CELL_003073","H1975","DBL"
"CELL_001485","HCC827","DBL"
"CELL_000294","HCC827","SNG"
"CELL_002782","HCC827","DBL"
"CELL_002854","H1975","DBL"
"CELL_001251","HCC827","SNG"
"CELL_001923","H1975","SNG"
"CELL_001961","HCC827","SNG"
"CELL_001197","HCC827","SNG"
"CELL_001634","H1975","DBL"
"CELL_001677","H1975","DBL"
