unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
130111 6565 384192 29988 15836 0 15640 10460 190658 0.826516589871576 0.799746100360536 FALSE 10067 4.00294320687633 190252 5.27933151365903 22.0680991527027 33.3788869499401 46.4399848621828 61.1157832769169 9996 3.99986969210827 182265 5.2607056626784 95.8018838172529 21.6366279867226 32.6815351274244 45.4256165473349 60.1360656187419 71 1.85733249643127 7987 3.90243805619866 4.19811618274709 99.5743082509077 100 22 1.36172783601759 7390 3.86870320227854 3.8843218468137 49 1.69897000433602 597 2.77670118398841 0.313794335933394 100 FALSE 3
126149 7189 370199 47639 13123 0 13907 11520 185153 0.840332049664854 0.833008331865628 FALSE 11043 4.04312639796723 184644 5.26633755189055 20.629427438747 30.8956695045601 42.8012824678841 56.4995342388596 10961 4.03988979773618 177192 5.2484465611096 95.9641255605381 20.0375863470134 30.1514741071832 41.7157659488013 55.4663867443225 82 1.91907809237607 7452 3.87233112123025 4.03587443946188 98.9667203435319 100 21 1.34242268082221 6797 3.83238116024704 3.681137756981 61 1.79239168949825 655 2.81690383937566 0.354736682480882 97.5572519083969 FALSE 3
119057 6012 387699 34222 17563 0 9133 11053 190963 0.824934673165748 0.800610547561017 FALSE 10540 4.02288181333203 190410 5.27969203386625 20.8649755790137 31.6879365579539 43.5087442886403 58.7747492253558 10462 4.01965622531935 185210 5.26766677660852 97.2690509952208 21.1775822039847 31.7477458020625 43.2325468387236 58.3807569785649 78 1.89762709129044 5200 3.71608685377483 2.73094900477916 99.25 100 22 1.36172783601759 4525 3.65571454961871 2.37645081665879 56 1.75587485567249 675 2.82994669594164 0.354498188120372 99.1111111111111 FALSE 3
131072 6731 382145 27539 15424 0 12527 10440 188971 0.833334215258779 0.781876542862315 FALSE 10071 4.00311571709981 188577 5.27549102543256 22.9158380926624 34.3663331159155 47.3270865482005 62.1830870148533 9992 3.99969588741084 182109 5.2603337943703 96.570101337915 22.8577390463953 34.186668423856 46.7824215167839 61.5620315305669 79 1.90308998699194 6468 3.81083715114049 3.42989866208498 99.2578849721707 100 24 1.39794000867204 5900 3.770925614639 3.12869544005897 55 1.7481880270062 568 2.75511226639507 0.301203222026016 99.1197183098592 FALSE 3
132802 6195 379157 28379 14924 0 12949 10423 193100 0.843894355212641 0.771336055342514 FALSE 10011 4.00052084093619 192668 5.28481184329077 24.6065771171134 37.1857288184857 50.8356343554716 64.6485145431519 9934 3.99716787144583 185858 5.26918359613231 96.4654223846202 24.6586103369239 37.2058238009663 50.3147564269496 64.0521258164836 77 1.89209460269048 6810 3.83321088028261 3.53457761537982 99.2511013215859 100 24 1.39794000867204 6232 3.794697126892 3.23457969149002 53 1.73239375982297 578 2.76267856372744 0.2999979238898 99.4809688581315 FALSE 3
125588 6684 383162 30457 15021 0 10320 10305 186568 0.834108743148123 0.821652114957972 FALSE 9988 3.9995220131289 186238 5.27007063105588 22.1528366928339 32.7081476390425 45.409100183636 60.1810586453892 9915 3.99633651809578 180557 5.25661673551491 96.9496021220159 22.3087446069662 32.7281689438792 45.0827162613468 59.7456758807468 73 1.86923171973098 5681 3.75450122938692 3.05039787798408 99.1902834008097 100 21 1.34242268082221 4961 3.69565675993619 2.66379578818501 52 1.72427586960079 720 2.85793526471943 0.386602089799074 99.7222222222222 FALSE 3
125068 6028 383989 29420 15521 0 11512 10486 195235 0.837795477202459 0.803370256185097 FALSE 10138 4.00599512305469 194863 5.28973161312757 22.3392845229725 34.0085085418987 47.2285657102682 61.2527775924624 10063 4.00277062810119 188440 5.27517540024317 96.7038380811134 22.4368499257058 33.9726172787094 46.7761621736362 60.701018891955 75 1.88081359228079 6423 3.80780553227062 3.2961619188866 99.3305309045617 100 21 1.34242268082221 5736 3.75868484988244 2.9436065338212 54 1.74036268949424 687 2.83758843823551 0.352555385065405 99.4177583697234 FALSE 3
127423 7544 370982 36855 14861 0 13882 10507 184593 0.836288483266631 0.789612781112351 FALSE 10108 4.00470819654434 184173 5.26522832046714 23.3970234507773 35.6382314454345 48.6732582951898 63.2660596287187 10029 4.00130093302042 177048 5.24809347813899 96.1313547588409 23.3399981925805 35.3559486692874 47.9344584519452 62.5 79 1.90308998699194 7125 3.852845818015 3.86864524115913 99.3824561403509 100 26 1.43136376415899 6618 3.8207923810882 3.59336059031454 53 1.73239375982297 507 2.70586371228392 0.275284650844586 99.4082840236686 FALSE 3
126653 6125 373581 32313 15341 0 12337 10259 183002 0.82625326494649 0.796160654191722 FALSE 9895 3.99545968662106 182616 5.26154120398982 22.4596968502212 34.2960091120165 47.9525342795812 62.7409427432427 9823 3.99228835379709 176196 5.24599850966889 96.4844263372322 22.5374015301142 34.2124679334378 47.3972167359077 62.1262684737451 72 1.86332286012046 6420 3.80760266991649 3.51557366276778 99.5171339563863 100 21 1.34242268082221 5864 3.76826801645155 3.21110965085206 51 1.7160033436348 556 2.74585519517373 0.304464011915714 99.8201438848921 FALSE 3
133828 13035 330992 62134 12106 0 40857 10524 165247 0.788528687311205 0.806187052945769 FALSE 10066 4.00290006861139 164758 5.21684914735454 27.760715716384 38.6172446861457 50.2221439930079 63.6770293400017 9985 3.99939156171909 144958 5.16124518436157 87.9823741487515 21.8787510865216 32.8536541618952 44.9488817450572 59.5586307758109 81 1.91381385238372 19800 4.2966871237724 12.0176258512485 99.7222222222222 100 23 1.38021124171161 19222 4.28382116594306 11.6668082885201 58 1.77085201164214 578 2.76267856372744 0.350817562728365 98.6159169550173 FALSE 3
118717 6529 368663 38476 16837 0 11337 10578 181205 0.814977511613091 0.799514318064385 FALSE 10106 4.00462226570078 180701 5.25696295933546 22.7004831185218 33.7059562481669 46.1032313047521 61.5303733792287 10031 4.00138752348664 174615 5.24208403543683 96.6320053569156 22.8027374509635 33.4822323397188 45.4691750422358 60.9180196432151 75 1.88081359228079 6086 3.78440330175301 3.36799464308443 99.5070653959908 100 24 1.39794000867204 5580 3.74671202251666 3.08797405659072 51 1.7160033436348 506 2.70500795933334 0.280020586493711 99.802371541502 FALSE 3
129309 6176 366048 31043 14711 0 14008 10411 184441 0.842437418966367 0.78397423653232 FALSE 10030 4.0013442304116 184039 5.26491222459276 26.0542602383191 38.4641298855134 51.754247740968 65.510027765854 9954 3.99804126436343 176745 5.24734959391117 96.036709610463 26.1925372712099 38.3258366573312 51.0650937791734 64.7622280686865 76 1.88649072517248 7294 3.86302529622947 3.963290389537 99.3693446668495 100 24 1.39794000867204 6750 3.82936810798882 3.66770086775086 52 1.72427586960079 544 2.73639650227664 0.295589521786143 99.6323529411765 FALSE 3
121158 7076 360236 43977 13940 0 15783 11260 188853 0.828448581657244 0.805472997226785 FALSE 10783 4.03277987919124 188349 5.27496562453929 22.8464180855752 33.8090459731668 45.9954658639016 60.3969227338611 10703 4.02954610042375 179649 5.25442722154067 95.3809152159024 22.1409526354168 32.8329130693742 44.6927063329047 59.2232631409025 80 1.90848501887865 8700 3.9395691686559 4.61908478409761 99.3908045977011 100 23 1.38021124171161 8089 3.90794852161227 4.29468699063972 57 1.76342799356294 611 2.78675142214556 0.324397793457889 98.8543371522095 FALSE 3
119443 5612 375737 28137 16557 0 9205 10707 191505 0.824004595137255 0.79100802636965 FALSE 10282 4.01211983580451 191057 5.28116522722786 21.1303433006904 32.4322060955631 45.0164087157236 60.7159120053178 10210 4.00906827619222 185727 5.2688773820856 97.2102566249863 21.3060028967248 32.4853144669326 44.7479364874251 60.3541757525831 72 1.86332286012046 5330 3.72680868252496 2.78974337501374 99.3996247654784 100 19 1.30102999566398 4658 3.66829271044822 2.43801588007767 53 1.73239375982297 672 2.82801506422398 0.351727494936066 99.5535714285714 FALSE 3
123361 8006 361873 39203 14390 0 14405 10557 187478 0.835436691193877 0.791751523285318 FALSE 10135 4.00586660187539 187034 5.27192288399401 24.0662125602832 36.8601430755905 50.2667964113477 64.7486553247003 10058 4.00255480814848 179359 5.2537255952509 95.896468021857 24.0807542414933 36.5696731136993 49.4304718469661 63.9349015103786 77 1.89209460269048 7675 3.88513496606343 4.10353197814301 99.413680781759 100 23 1.38021124171161 7186 3.85654764485675 3.84208218826524 54 1.74036268949424 489 2.69019608002851 0.261449789877776 99.1820040899795 FALSE 3
125752 6731 365642 29424 15959 0 20599 10482 183246 0.793561660238501 0.816437967735287 FALSE 9995 3.99982624745441 182717 5.2617813328786 22.3963834782751 32.7205459809432 44.4206067306271 60.5745497134914 9920 3.99655544963337 171760 5.23492455991688 94.0032947125883 20.4436422915696 30.5379599441081 42.3125291103866 58.8815789473684 75 1.88081359228079 10957 4.03973129609869 5.99670528741168 99.7444555991603 100 21 1.34242268082221 10274 4.01178183054811 5.62290317813887 54 1.74036268949424 683 2.83505610172012 0.37380210927281 99.4143484626647 FALSE 3
113752 7674 354909 50704 12460 0 13951 11359 169865 0.82785152910677 0.843251944588235 FALSE 10823 4.03438778358957 169302 5.22866465374923 21.1728154422275 31.3930136678834 43.0526514748792 57.8286139561257 10745 4.03124683623268 161961 5.20941313104773 95.6639614416841 20.5055538061632 30.4147294719099 41.7970993016837 56.7173578824532 78 1.89762709129044 7341 3.86581438016797 4.33603855831591 99.2916496390138 100 21 1.34242268082221 6751 3.8294324336176 3.98754887715443 57 1.76342799356294 590 2.77158748088126 0.348489681161475 98.8135593220339 FALSE 1
126402 6532 364156 25092 14247 0 11944 10224 184326 0.83582348660331 0.803890888757371 FALSE 9864 3.99409708958821 183938 5.2646738210764 23.0898454914156 34.515978210049 48.0743511400581 62.8662919027064 9785 3.99060521142392 177546 5.24931333845429 96.5249160043058 23.032904148784 34.3984094262895 47.554436596713 62.2469669832044 79 1.90308998699194 6392 3.80570470443386 3.4750839956942 99.468085106383 100 24 1.39794000867204 5863 3.76819396163307 3.18748708804054 55 1.7481880270062 529 2.72427586960079 0.287596907653666 99.054820415879 FALSE 3
122530 6299 353724 39372 15496 0 14522 10584 174479 0.826277087739712 0.801821376680209 FALSE 10186 4.00804630615835 174058 5.24069648409422 21.9162577991244 33.3825506440382 45.6301922347723 60.5217800962897 10106 4.00462226570078 166519 5.22146640221474 95.6686851509267 21.5104582660237 32.7145851224185 44.5018286201575 59.5115272131108 80 1.90848501887865 7539 3.87737134586977 4.3313148490733 99.2704602732458 100 25 1.41497334797082 6992 3.84466352824024 4.01705178733526 55 1.7481880270062 547 2.73878055848437 0.314263061738041 99.0859232175503 FALSE 3
126612 6723 353973 35653 14810 0 10372 10012 180777 0.845107508098646 0.780901288277752 FALSE 9632 3.98376156028616 180375 5.25617875182589 23.0979902979903 35.4611226611227 48.8681912681913 64.0016632016632 9555 3.98027614107784 174366 5.24146429553922 96.6686070686071 23.4042187123637 35.6233440005506 48.5232212702018 63.5118084947754 77 1.89209460269048 6009 3.77887447200274 3.33139293139293 99.3842569479115 100 21 1.34242268082221 5401 3.73255457985143 2.99431739431739 56 1.75587485567249 608 2.78461729263288 0.337075537075537 99.0131578947368 FALSE 3
123837 6632 341190 50532 13542 0 14570 10616 174800 0.822974828328205 0.784582334978127 FALSE 10193 4.00834462925269 174348 5.24141946077005 24.153990868837 36.2350012618441 48.8155872163719 62.9413586619864 10114 4.00496588710682 166514 5.22145336170903 95.5066877738775 23.871266079729 35.460681984698 47.7016947523932 61.898699208475 79 1.90308998699194 7834 3.89403900080461 4.49331222612247 99.4638754148583 100 23 1.38021124171161 7353 3.86652362553284 4.21742721453644 56 1.75587485567249 481 2.68304703823885 0.275885011586023 98.7525987525988 FALSE 3
115987 6038 355661 42938 14652 0 8855 10999 174093 0.842635832523844 0.815805298558512 FALSE 10524 4.02222210450771 173578 5.23949718203985 20.1840094942907 30.7400707462927 42.6159997234673 57.5672032169975 10450 4.01915784773928 168405 5.22635756056311 97.0197836131307 20.2565244499866 30.5935096938927 42.1537365280128 57.1182565838307 74 1.8750612633917 5173 3.71382642438052 2.9802163868693 99.2847477285908 100 19 1.30102999566398 4420 3.64552051490587 2.54640565048566 55 1.7481880270062 753 2.87737134586977 0.433810736383643 99.33598937583 FALSE 3
120443 5657 358786 35583 13988 0 12654 10384 178090 0.83128755119146 0.799269987126173 FALSE 9984 3.99934806920672 177676 5.24963121272612 24.5277921610122 36.6217159323713 49.3690762961796 63.5809000652874 9910 3.99611747613729 170973 5.23293007229247 96.2274026880389 24.6132430266767 36.3525234978622 48.690728945506 62.8812736513953 74 1.8750612633917 6703 3.82633400562222 3.7725973119611 99.3286588094883 100 21 1.34242268082221 6140 3.78823909738217 3.45572840451158 53 1.73239375982297 563 2.75127910398334 0.316868907449515 99.4671403197158 FALSE 3
116960 9017 342739 49411 12669 0 14303 11382 170296 0.836285056558211 0.813148822453327 FALSE 10847 4.03534967652299 169728 5.22975605247654 23.8764375942685 34.7237933634992 46.5102988310709 60.6264140271493 10770 4.03225602589045 162004 5.20952841848646 95.449189291101 23.2068343991506 33.8300288881756 45.2069084713958 59.4750746895138 77 1.89209460269048 7724 3.88789848809687 4.55081070889894 99.5468669083376 100 22 1.36172783601759 7219 3.85853719756964 4.25327582956259 55 1.7481880270062 505 2.7041505168398 0.29753487933635 99.009900990099 FALSE 1
117331 6293 352441 39481 15083 0 14886 10976 180261 0.823611319097109 0.801088377347936 FALSE 10512 4.02172666441378 179768 5.25471480258249 22.9167593787548 34.9845356236928 47.2598015219616 61.7145431889992 10433 4.01845083238636 171685 5.23473488240239 95.5036491477905 22.409063109765 34.1858636456301 46.0581879605091 60.6226519497918 79 1.90308998699194 8083 3.90762630484327 4.49635085220951 99.4061610788074 100 24 1.39794000867204 7551 3.87806198129001 4.2004138667616 55 1.7481880270062 532 2.72672720902657 0.295936985447911 99.0601503759399 FALSE 3
117238 6219 345503 38231 13224 0 12401 11091 171664 0.835277052798765 0.795315220703513 FALSE 10621 4.02620629708312 171172 5.23343526223506 22.7110742411142 34.3146075292688 46.7401210478349 61.2331456079265 10544 4.02304658407551 164473 5.21609725457187 96.0863926343093 22.4188772625294 33.8596608561892 45.8172465997459 60.3880272141932 77 1.89209460269048 6699 3.82607480270083 3.91360736569065 99.3581131512166 100 20 1.32221929473392 6128 3.78738962135211 3.58002477040638 57 1.76342799356294 571 2.75739602879302 0.333582595284275 98.7740805604203 FALSE 1
127171 7011 327401 45548 12643 0 20432 10732 167989 0.815672454695506 0.780104603271369 FALSE 10296 4.01271071274179 167525 5.22408221901616 26.6521414714222 38.8300253693479 50.6819877630204 64.5026115505148 10220 4.00949338828754 156914 5.19566446115132 93.6660199970154 25.2985711918631 37.0272888333737 48.6929145901577 62.8165746842219 76 1.88649072517248 10611 4.02579724131029 6.33398000298463 99.6230327019131 100 22 1.36172783601759 10118 4.00513759590886 6.0396955678257 54 1.74036268949424 493 2.69372694892365 0.294284435158931 99.1886409736308 FALSE 3
106455 5243 362613 34114 12167 0 10778 10644 178106 0.830769317101571 0.85234069305129 FALSE 10219 4.00945089579869 177652 5.24957254575411 23.04392857947 33.0843446738568 45.0639452412582 60.1276653232162 10142 4.00616642548543 171673 5.23470452631091 96.6344313601873 22.8678941941948 32.7098611895872 44.4006920133044 59.4484863665224 77 1.89209460269048 5979 3.77670118398841 3.36556863981267 99.3811674193009 100 22 1.36172783601759 5476 3.73854274092879 3.08243081980501 55 1.7481880270062 503 2.70243053644553 0.283137820007655 99.0059642147117 FALSE 2
117269 7668 327371 55722 12252 0 14412 11226 164710 0.825675429492704 0.795707559000209 FALSE 10712 4.02991110491244 164170 5.21529644357336 23.2344520923433 34.2821465553999 45.7056709508436 60.0402022293964 10635 4.02677832865953 156428 5.19431726900815 95.2841566668697 22.5496714143248 33.1641394123814 44.2484721405375 58.8123609583962 77 1.89209460269048 7742 3.88890925926353 4.71584333313029 99.4575045207957 100 26 1.43136376415899 7224 3.85883785142859 4.40031674483767 51 1.7160033436348 518 2.71516735784846 0.315526588292623 99.8069498069498 FALSE 3
104731 5364 360719 35115 12704 0 11452 10793 178884 0.83524518677829 0.837609800898359 FALSE 10425 4.018117720591 178496 5.25163092131995 21.6660317318035 31.7446889566153 44.1869845822876 59.1492246324848 10353 4.01510816064584 172167 5.23595243448777 96.4542622803872 21.3124466361149 31.2545377453287 43.4316680897036 58.3793642219473 72 1.86332286012046 6329 3.80140371001736 3.54573771961276 99.4627903302259 100 19 1.30102999566398 5737 3.75876054390998 3.21407762638939 53 1.73239375982297 592 2.77305469336426 0.331660093223378 99.4932432432432 FALSE 1
105855 7961 352169 40337 12168 0 16438 11079 170961 0.828943443192954 0.832031818249085 FALSE 10583 4.02464983117944 170432 5.23155368861335 24.5652224934285 34.3139785955689 45.4087260608337 59.8831205407435 10503 4.02135471308142 161749 5.20884428934074 94.9052994742771 23.3930348873872 32.8539898237392 43.7702860605011 58.4813507347804 80 1.90848501887865 8683 3.93871981478238 5.09470052572287 99.4587124265807 100 26 1.43136376415899 8189 3.91328390176042 4.80484885467518 54 1.74036268949424 494 2.69460519893357 0.289851671047691 99.1902834008097 FALSE 1
