unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
40540 2540 121545 18646 2873 0 1196 7148 36897 0.855028863903561 0.898067350172819 FALSE 6835 3.8348020540487 36560 4.56301806585125 16.6356673960613 23.6761487964989 32.4890590809628 47.0733041575492 6775 3.83097339732265 35946 4.55566265166435 98.3205689277899 16.6332832582207 23.7077838980693 32.5293495799254 47.0511322539365 60 1.78532983501077 614 2.78887511577542 1.67943107221007 98.371335504886 15 1.20411998265592 444 2.64836001098093 1.2144420131291 45 1.66275783168157 170 2.23299611039215 0.464989059080963 100 FALSE 1
36898 4350 92843 48287 1963 0 2962 6731 27517 0.862085256073669 0.928989014431437 FALSE 6452 3.80976166510712 27219 4.43488812086732 15.9447444799589 21.9956647929755 29.9019067563099 43.7782431389838 6389 3.8055008581584 26110 4.41682350476685 95.925640177817 14.3240137878208 20.3446955189583 28.3569513596323 42.4281884335504 63 1.80617997398389 1109 3.04532297878666 4.07435982218303 98.8277727682597 19 1.30102999566398 970 2.987219229908 3.56368713031338 44 1.65321251377534 139 2.14612803567824 0.51067269186965 100 FALSE 1
31671 10203 40659 102383 903 0 6572 3622 11240 0.895195728740929 0.983806953908404 FALSE 3416 3.53364497879876 11020 4.04222100239038 40.934664246824 45.4174228675136 51.0526315789474 62.0508166969147 3366 3.52724311638809 9040 3.95621646924339 82.032667876588 30.8185840707965 35.4314159292035 41.858407079646 54.8451327433628 50 1.70757017609794 1980 3.29688447553855 17.967332123412 100 21 1.34242268082221 1914 3.28216877830464 17.3684210526316 29 1.47712125471966 66 1.82607480270083 0.598911070780399 100 FALSE 1
42451 3856 98021 36704 2419 0 5236 6442 30321 0.842518386318882 0.88621718076014 FALSE 6126 3.78724788033195 29979 4.47683162851226 17.7390840254845 25.1609459955302 34.0004669935622 48.3605190299877 6071 3.78333176288742 28183 4.45000263017319 94.0091397311451 15.2893588333392 22.5809885391903 31.3841677607068 46.2016109001881 55 1.7481880270062 1796 3.25454807710897 5.99086026885487 99.7216035634744 18 1.27875360095283 1647 3.2169572073611 5.49384569198439 37 1.57978359661681 149 2.17609125905568 0.497014576870476 100 FALSE 1
42561 3591 102342 29085 2714 0 4765 6712 32658 0.841110906717769 0.902443229088361 FALSE 6406 3.80665472399186 32333 4.50965943397967 16.9084217363066 24.5322116722853 33.5879751337643 48.6097794822627 6344 3.80243162643072 30583 4.48549428501097 94.5875730677636 15.0573848216329 22.4536507209888 31.4619232907171 46.7481934408004 62 1.79934054945358 1750 3.24328614608345 5.41242693223642 99.3142857142857 18 1.27875360095283 1570 3.19617618503997 4.85572016206353 44 1.65321251377534 180 2.25767857486918 0.556706770172888 100 FALSE 1
38164 3880 91976 40123 2436 0 3073 6483 27326 0.857571543271034 0.916343073869914 FALSE 6202 3.79260178116497 27028 4.43182997827306 16.3867100784372 22.8244783187805 31.389669971881 45.7229539736569 6146 3.78866321312086 25925 4.41373551669487 95.9190469143111 14.9353905496625 21.4156219864995 29.9363548698168 44.4590163934426 56 1.75587485567249 1103 3.04296907339318 4.08095308568892 99.456029011786 19 1.30102999566398 971 2.98766626492627 3.59257066745597 37 1.57978359661681 132 2.12385164096709 0.488382418232944 100 FALSE 1
41616 3044 105764 23144 3130 0 2786 6905 33570 0.829341673866744 0.886535333173866 FALSE 6565 3.81730087839332 33218 4.52138655463498 14.3807574206755 21.662953820218 31.0072852068156 45.969052923114 6507 3.81344754426482 32099 4.50650503240487 96.6313444518032 13.6047851958005 20.7888096202374 29.9822424374591 45.0356708931742 58 1.77085201164214 1119 3.04921802267018 3.36865554819676 99.2850759606792 20 1.32221929473392 985 2.99387691494121 2.96525979890421 38 1.5910646070265 134 2.13033376849501 0.403395749292552 100 FALSE 1
39767 2702 105688 25022 3128 0 4148 7154 34223 0.836893317115129 0.916634743700218 FALSE 6780 3.83129374437701 33824 4.52923780526966 17.5082781456954 23.8972327341533 32.293637653737 46.523178807947 6726 3.8278214276828 32266 4.5087585890788 95.3938032166509 15.6139589660943 21.8930143184777 30.2919481807475 44.8335709415484 54 1.74036268949424 1558 3.19284611518884 4.6061967833491 99.7432605905006 20 1.32221929473392 1448 3.16106838547117 4.28098391674551 34 1.54406804435028 110 2.04532297878666 0.325212866603595 100 FALSE 1
43658 2441 115520 9010 3996 0 3040 7626 39459 0.837730302126833 0.888516969888499 FALSE 7253 3.86057755124442 39053 4.59166552192553 15.5583437892095 22.4412977236064 31.1883850152357 45.6943128568868 7192 3.85691006030079 37775 4.57721596973465 96.7275241338694 14.6737260092654 21.5195234943746 30.2607544672402 44.8418266048974 61 1.79239168949825 1278 3.10687054447865 3.27247586613064 99.1392801251956 17 1.25527250510331 1081 3.03422726077055 2.76803318567076 44 1.65321251377534 197 2.29666519026153 0.504442680459888 100 FALSE 1
37325 5120 76119 56792 1718 0 1725 6104 24583 0.875523735558913 0.920757873018805 FALSE 5850 3.76723009811072 24314 4.3858742739042 18.1335855885498 24.4385950481204 32.7465657645801 47.4788187875298 5795 3.76312837679914 23554 4.37208310857425 96.8742288393518 17.0034813619767 23.4015453850726 31.7653052560075 46.7224250658062 55 1.7481880270062 760 2.88138465677057 3.12577116064819 99.3421052631579 21 1.34242268082221 639 2.80617997398389 2.62811548901867 34 1.54406804435028 121 2.08635983067475 0.497655671629514 100 FALSE 1
40078 2883 103537 24029 2962 0 4952 6734 32298 0.833023716380883 0.894389468577166 FALSE 6451 3.80969435871692 32000 4.50516354981041 16.125 23.209375 32.3 47.034375 6395 3.8059084550742 30250 4.48073973559357 94.53125 13.9570247933884 20.7801652892562 29.8909090909091 44.9818181818182 56 1.75587485567249 1750 3.24328614608345 5.46875 99.6571428571429 21 1.34242268082221 1607 3.20628604441243 5.021875 35 1.55630250076729 143 2.15836249209525 0.446875 100 FALSE 1
40022 2527 110736 17020 3097 0 3962 7170 34740 0.860449049838673 0.913615165913884 FALSE 6821 3.83391171507138 34369 4.53617953213723 17.8765748203323 23.9896418283919 32.1627047630132 46.1055020512671 6762 3.83013938742534 32888 4.51705066882822 95.6908842270651 16.1365847725614 22.2178302116273 30.4518365361226 44.6333009000243 59 1.77815125038364 1481 3.17084820364331 4.30911577293491 99.3923024983119 19 1.30102999566398 1332 3.12483014941386 3.87558555675172 40 1.61278385671974 149 2.17609125905568 0.433530216183188 100 FALSE 1
33874 3729 96336 30438 2635 0 2408 6372 28371 0.855944450017291 0.922138478679469 FALSE 6104 3.7856856682809 28082 4.44844349996248 17.0180186596396 23.6877715262446 32.2412933551741 46.5244640695107 6054 3.78211414747907 27127 4.43341777677003 96.5992450680151 16.2126294835404 22.7854167434659 31.2419360784458 45.5892653076271 50 1.70757017609794 955 2.9804578922761 3.4007549319849 100 18 1.27875360095283 835 2.92220627743902 2.9734349405313 32 1.51851393987789 120 2.08278537031645 0.4273199914536 100 FALSE 1
38542 3904 91037 32839 2596 0 1315 6692 27908 0.855274472962851 0.90511648806203 FALSE 6371 3.80427576712909 27559 4.44027921323559 13.527341340397 20.0587829747088 28.6367429877717 43.3651438731449 6318 3.80064835536399 26981 4.43107413795159 97.9026815196488 13.0202735258145 19.6323338645714 28.2680404729254 43.0747563099959 53 1.73239375982297 578 2.76267856372744 2.09731848035125 99.4809688581315 17 1.25527250510331 425 2.62940959910272 1.54214594143474 36 1.56820172406699 153 2.18752072083646 0.555172538916506 100 FALSE 1
39047 2510 94315 29487 2568 0 3893 6820 29650 0.84080944322401 0.895244217455576 FALSE 6503 3.81318053258601 29307 4.46698618286697 15.9415839219299 22.5338656293718 31.0710751697547 45.1598594192514 6443 3.80915553174718 27870 4.44515255129998 95.0967345685331 13.8356655902404 20.416218155723 28.9594546106925 43.3656261212774 60 1.78532983501077 1437 3.15775888604686 4.90326543146688 99.3041057759221 18 1.27875360095283 1294 3.11226976841727 4.41532739618521 42 1.63346845557959 143 2.15836249209525 0.487938035281673 100 FALSE 1
38664 2980 101348 20346 2640 0 2065 6870 31948 0.84612495278386 0.895673940254808 FALSE 6577 3.81809386914664 31640 4.50025020073016 15.6637168141593 22.4304677623262 30.9797724399494 45.1580278128951 6517 3.81411435612913 30744 4.48777449738067 97.1681415929203 15.1964610981004 21.935987509758 30.3799115274525 44.5257611241218 60 1.78532983501077 896 2.95279244304409 2.83185840707965 98.8839285714286 21 1.34242268082221 728 2.86272752831797 2.30088495575221 39 1.60205999132796 168 2.22788670461367 0.530973451327434 100 FALSE 1
41107 3379 89063 30280 2530 0 6723 6089 28725 0.819878154631896 0.875648085065941 FALSE 5794 3.76305344029961 28413 4.45353237612511 19.3221412733608 26.9700489212684 36.4199486150706 51.0611339879633 5733 3.75845768861047 26138 4.41728896875374 91.9931017491993 15.3492998699212 22.8938709924248 32.485270487413 47.8766546790114 61 1.79239168949825 2275 3.35717225772303 8.00689825080069 99.5164835164835 19 1.30102999566398 2152 3.33304402982349 7.57399781790026 42 1.63346845557959 123 2.09342168516224 0.432900432900433 100 FALSE 1
40344 3917 95243 25006 2698 0 4931 6352 29340 0.827880026984363 0.895228052069512 FALSE 6048 3.78168358450735 29020 4.46271237319474 17.7360441075121 24.9552033080634 34.0489317711923 48.6423156443832 5989 3.77742682238931 27327 4.43660784900891 94.1660923501034 15.3803930178944 22.5125333918835 31.690269696637 46.6278771910565 59 1.77815125038364 1693 3.22891340599469 5.83390764989662 99.468399291199 19 1.30102999566398 1518 3.18155777386279 5.23087525844245 40 1.61278385671974 175 2.24551266781415 0.60303239145417 100 FALSE 1
35372 2342 103310 20301 2627 0 1678 6897 32022 0.863281493703304 0.917056736913142 FALSE 6615 3.82059549654449 31730 4.50148375907294 15.4364954301922 22.2754491017964 31.484399621809 46.2149385439647 6564 3.8172347304255 30932 4.49042204157655 97.4850299401198 15.1719901719902 21.9513772145351 31.0616836932626 45.7293417819734 51 1.7160033436348 798 2.90254677931399 2.51497005988024 99.874686716792 19 1.30102999566398 676 2.83058866868514 2.13047589032461 32 1.51851393987789 122 2.0899051114394 0.384494169555626 100 FALSE 1
36972 3610 99364 20627 2630 0 5578 6709 30584 0.84652105648492 0.920971448806092 FALSE 6389 3.8055008581584 30240 4.48059614818172 17.8439153439153 24.212962962963 32.9265873015873 48.0125661375661 6335 3.80181516858144 28324 4.45216991853543 93.6640211640212 14.6554159017088 21.0598785482277 29.9392741138257 45.5655980793673 54 1.74036268949424 1916 3.28262211287806 6.33597883597884 99.7912317327766 17 1.25527250510331 1778 3.25017594808393 5.87962962962963 37 1.57978359661681 138 2.14301480025409 0.456349206349206 100 FALSE 1
37007 2322 101015 20452 2505 0 2330 6664 30590 0.848283752583104 0.911637492109352 FALSE 6368 3.80407124888566 30277 4.48112718464408 13.3698847309839 19.896290913895 28.6620206757605 43.8583743435611 6309 3.80002935924413 29324 4.46723802078757 96.852396208343 12.5767289592143 19.0424225890056 27.7690628836448 43.0023189196563 59 1.77815125038364 953 2.9795483747041 3.14760379165703 99.0556138509968 18 1.27875360095283 793 2.8998205024271 2.61914984972091 41 1.6232492903979 160 2.20682587603185 0.528453941936123 100 FALSE 1
39877 2852 93437 23137 2303 0 4531 6391 29725 0.833843565741348 0.885113243023299 FALSE 6144 3.78852188722247 29463 4.46929170584686 19.3395105725826 27.2613107965923 36.1096969079863 50.2630417812171 6091 3.784759894664 27825 4.44445078079392 94.4404846756949 17.3261455525606 24.9775381850854 33.7430368373765 48.2982929020665 53 1.73239375982297 1638 3.2145789535705 5.55951532430506 99.8168498168498 21 1.34242268082221 1510 3.17926446433903 5.12507212435937 32 1.51851393987789 128 2.11058971029925 0.434443199945695 100 FALSE 1
37584 2400 98606 19552 2768 0 5135 6717 30362 0.836637902365905 0.888676342574158 FALSE 6431 3.80834603574039 30064 4.47806120818152 15.8029536987759 22.8479244278872 31.818786588611 46.3444651410325 6382 3.80502484442981 28352 4.45259901788554 94.3054816391698 13.1101862302483 20.1149830699774 29.1337471783296 44.1062358916479 49 1.69897000433602 1712 3.23375736296551 5.69451836083023 100 18 1.27875360095283 1586 3.20057692675485 5.27541245343268 31 1.50514997831991 126 2.10380372095596 0.419105907397552 100 FALSE 1
33707 2990 88049 31915 2182 0 3034 6270 27003 0.847535458709204 0.902269783998154 FALSE 5999 3.77815125038364 26714 4.42675517851892 17.6910983005166 24.7248633675226 33.8361907613985 48.3379501385042 5947 3.77437095984992 25549 4.40739090447073 95.6389907913454 16.3333202865083 23.1946455829974 32.2869779639125 46.9489999608595 52 1.72427586960079 1165 3.066698550423 4.36100920865464 99.8283261802575 16 1.23044892137827 1055 3.02366391819779 3.94924009882459 36 1.56820172406699 110 2.04532297878666 0.411769109830052 100 FALSE 1
32777 3911 75795 45044 1770 0 2586 6326 23471 0.87486685659969 0.943461742805274 FALSE 6079 3.78390357927274 23210 4.36569385157726 16.6609220163723 21.9258940112021 29.3020249892288 43.1236535975872 6021 3.77974075117674 22250 4.34734953373146 95.8638517880224 14.5123595505618 19.9280898876404 27.4561797752809 41.6224719101124 58 1.77085201164214 960 2.98272338766855 4.1361482119776 99.1666666666667 17 1.25527250510331 804 2.90579588036787 3.46402412753124 41 1.6232492903979 156 2.19589965240923 0.672124084446359 100 FALSE 1
31990 3909 82254 35618 1998 0 3295 6235 24768 0.849402454437418 0.929868810614983 FALSE 5969 3.77597433112937 24479 4.38881141347352 19.7924751828098 26.3695412394297 34.7277258057927 48.9358225417705 5920 3.772395061082 23257 4.36657236618312 95.0079660116835 17.8526895128348 24.431354000946 32.6912327471299 47.1900933052414 49 1.69897000433602 1222 3.08742645703629 4.99203398831652 100 16 1.23044892137827 1124 3.05115252244738 4.591690837044 33 1.53147891704226 98 1.99563519459755 0.400343151272519 100 FALSE 1
26296 1621 70214 6371 2152 0 1705 5798 22401 0.839962501299066 0.882549492188076 FALSE 5556 3.74484039678538 22153 4.34545215137582 16.4447253193698 23.4911750101566 32.4380445086444 47.2306233918657 5504 3.74075732330777 21510 4.33266060027063 97.0974585834876 15.8530915853092 22.8916782891678 31.8038121803812 46.6480706648071 52 1.72427586960079 643 2.80888586735981 2.90254141651244 99.6889580093313 16 1.23044892137827 542 2.73479982958885 2.44662122511624 36 1.56820172406699 101 2.00860017176192 0.455920191396199 100 FALSE 1
36720 2134 104308 12211 2967 0 3589 7084 33075 0.833076341395895 0.900377656726332 FALSE 6796 3.83231726992226 32771 4.51550294618736 15.336730645998 22.0286228677794 30.5605565896677 44.9543803973025 6737 3.8285310066451 31392 4.49683282003869 95.7920112294407 13.8570336391437 20.4415137614679 28.921381243629 43.4760448521916 59 1.77815125038364 1379 3.13987908640124 4.20798877055934 99.3473531544598 17 1.25527250510331 1235 3.0920184707528 3.76857587501144 42 1.63346845557959 144 2.16136800223497 0.439412895547893 100 FALSE 1
36496 1961 102947 13335 2711 0 1875 7038 33313 0.84153333508194 0.894965660563245 FALSE 6740 3.82872432713879 32994 4.51844813269814 13.8085712553798 20.3794629326544 29.4356549675699 44.3777656543614 6683 3.82503644122135 32120 4.50678905739499 97.3510335212463 13.4433374844334 19.9782067247821 29.0130759651308 43.9134495641345 57 1.76342799356294 874 2.94200805302231 2.64896647875371 99.1990846681922 19 1.30102999566398 661 2.8208579894397 2.00339455658605 38 1.5910646070265 213 2.33041377334919 0.645571922167667 100 FALSE 1
21011 1650 51766 12069 1424 0 2620 4877 16174 0.831519722498133 0.897427415959308 FALSE 4715 3.67357379642305 16011 4.20444558143307 17.6815939041909 25.5137093248392 34.7885828492911 49.9406657922678 4663 3.66875854175096 15099 4.17897694729317 94.3039160577103 15.7493873766475 23.3459169481423 32.6114312206106 48.1157692562421 52 1.72427586960079 912 2.9604707775343 5.69608394228968 99.780701754386 18 1.27875360095283 817 2.91275330367132 5.10274186496783 34 1.54406804435028 95 1.98227123303957 0.593342077321841 100 FALSE 1
34141 2750 88593 23002 2778 0 5714 6853 28223 0.828012613532221 0.910073021977457 FALSE 6537 3.81544491624435 27894 4.44552636574639 16.4443966444397 22.8794722879472 30.9708180970818 44.7874094787409 6476 3.81137389705389 25925 4.41373551669487 92.9411342941134 12.7213114754098 19.0742526518804 27.2324011571842 41.6663452266152 61 1.79239168949825 1969 3.29446622616159 7.05886570588657 99.4413407821229 19 1.30102999566398 1808 3.25743856685981 6.48168064816806 42 1.63346845557959 161 2.20951501454263 0.577185057718506 100 FALSE 1
32570 3356 82104 32671 1966 0 4142 6579 27186 0.843080997262164 0.917199692047491 FALSE 6301 3.79947839883798 26896 4.42970384297257 16.6939321832243 23.6540749553837 32.4546400951814 46.917757287329 6244 3.79553244271015 25292 4.40300034402116 94.0362879238548 14.1230428594022 20.9591965839 29.7841214613316 44.5911750751226 57 1.76342799356294 1604 3.20547503674089 5.96371207614515 99.5635910224439 16 1.23044892137827 1449 3.16136800223497 5.38741820345033 41 1.6232492903979 155 2.19312459835446 0.576293872694824 100 FALSE 1
36082 3110 92306 14973 2500 0 3383 6474 29921 0.851442130660258 0.890177169821473 FALSE 6208 3.79302165984598 29637 4.47184889369765 16.0137665755643 23.5820089752674 32.8508283564463 47.7342511050376 6147 3.78873385882771 28347 4.45252242408948 95.6473327259844 14.6223586270152 22.1469644054045 31.2802060182735 46.4176103291354 61 1.79239168949825 1290 3.11092624226642 4.35266727401559 99.1472868217054 18 1.27875360095283 1141 3.05766610390983 3.8499173330634 43 1.64345267648619 149 2.17609125905568 0.502749940952188 100 FALSE 1
37675 2517 80814 24614 2150 0 3353 6014 25178 0.85983795342766 0.870720124426037 FALSE 5761 3.76057325394439 24908 4.39635629264291 19.3953749799261 26.9030030512285 36.2734864300626 50.3733740163803 5704 3.75625564875423 23609 4.37309598707873 94.7848080937851 17.7008767842772 25.1387182853996 34.4063704519463 48.7144732940828 57 1.76342799356294 1299 3.11394335230684 5.21519190621487 99.4611239414935 19 1.30102999566398 1162 3.06557971472845 4.66516781756865 38 1.5910646070265 137 2.13987908640124 0.550024088646218 100 FALSE 1
